R-Peaks (Sample Index),R-R Interval (Samples)
1400037,1020.0
1400043,120.0
1400078,700.0
1400106,560.0
1400112,120.0
1400144,640.0
1400176,640.0
1400211,700.0
1400247,720.0
1400280,660.0
1400313,660.0
1400352,780.0
1400389,740.0
1400422,660.0
1400455,660.0
1400490,700.0
1400524,680.0
1400557,660.0
1400592,700.0
1400628,720.0
1400662,680.0
1400695,660.0
1400729,680.0
1400762,660.0
1400793,620.0
1400825,640.0
1400861,720.0
1400898,740.0
1400931,660.0
1400963,640.0
1400996,660.0
1401028,640.0
1401059,620.0
1401092,660.0
1401128,720.0
1401161,660.0
1401195,680.0
1401230,700.0
1401264,680.0
1401297,660.0
1401330,660.0
1401366,720.0
1401400,680.0
1401433,660.0
1401472,780.0
1401509,740.0
1401543,680.0
1401579,720.0
1401622,860.0
1401659,740.0
1401694,700.0
1401733,780.0
1401770,740.0
1401804,680.0
1401846,840.0
1401890,880.0
1401929,780.0
1401972,860.0
1402015,860.0
1402051,720.0
1402084,660.0
1402121,740.0
1402160,780.0
1402195,700.0
1402233,760.0
1402276,860.0
1402313,740.0
1402348,700.0
1402394,920.0
1402434,800.0
1402472,760.0
1402485,260.0
1402510,500.0
1402546,720.0
1402579,660.0
1402614,700.0
1402657,860.0
1402696,780.0
1402734,760.0
1402779,900.0
1402816,740.0
1402853,740.0
1402898,900.0
1402935,740.0
1402969,680.0
1403004,700.0
1403039,700.0
1403072,660.0
1403113,820.0
1403154,820.0
1403191,740.0
1403229,760.0
1403268,780.0
1403304,720.0
1403342,760.0
1403383,820.0
1403423,800.0
1403461,760.0
1403509,960.0
1403551,840.0
1403587,720.0
1403628,820.0
1403672,880.0
1403710,760.0
1403747,740.0
1403793,920.0
1403832,780.0
1403868,720.0
1403914,920.0
1403953,780.0
1403988,700.0
1404025,740.0
1404067,840.0
1404104,740.0
1404142,760.0
1404189,940.0
1404229,800.0
1404265,720.0
1404305,800.0
1404343,760.0
1404376,660.0
1404409,660.0
1404444,700.0
1404482,760.0
1404517,700.0
1404553,720.0
1404598,900.0
1404637,780.0
1404673,720.0
1404720,940.0
1404763,860.0
1404798,700.0
1404830,640.0
1404861,620.0
1404896,700.0
1404940,880.0
1404985,900.0
1405024,780.0
1405063,780.0
1405105,840.0
1405142,740.0
1405180,760.0
1405219,780.0
1405255,720.0
1405290,700.0
1405329,780.0
1405366,740.0
1405402,720.0
1405438,720.0
1405479,820.0
1405517,760.0
1405557,800.0
1405598,820.0
1405635,740.0
1405671,720.0
1405709,760.0
1405745,720.0
1405784,780.0
1405825,820.0
1405863,760.0
1405902,780.0
1405945,860.0
1405982,740.0
1406022,800.0
1406062,800.0
1406100,760.0
1406139,780.0
1406181,840.0
1406221,800.0
1406260,780.0
1406303,860.0
1406342,780.0
1406383,820.0
1406429,920.0
1406468,780.0
1406509,820.0
1406555,920.0
1406597,840.0
1406645,960.0
1406691,920.0
1406733,840.0
1406777,880.0
1406824,940.0
1406866,840.0
1406911,900.0
1406949,760.0
1406985,720.0
1407022,740.0
1407062,800.0
1407099,740.0
1407134,700.0
1407168,680.0
1407200,640.0
1407233,660.0
1407268,700.0
1407316,960.0
1407359,860.0
1407402,860.0
1407443,820.0
1407481,760.0
1407518,740.0
1407567,980.0
1407607,800.0
1407642,700.0
1407678,720.0
1407717,780.0
1407757,800.0
1407792,700.0
1407829,740.0
1407869,800.0
1407906,740.0
1407943,740.0
1407979,720.0
1408013,680.0
1408046,660.0
1408079,660.0
1408116,740.0
1408155,780.0
1408189,680.0
1408226,740.0
1408274,960.0
1408313,780.0
1408348,700.0
1408392,880.0
1408434,840.0
1408470,720.0
1408505,700.0
1408554,980.0
1408594,800.0
1408630,720.0
1408675,900.0
1408720,900.0
1408759,780.0
1408796,740.0
1408845,980.0
1408883,760.0
1408918,700.0
1408957,780.0
1408999,840.0
1409036,740.0
1409075,780.0
1409125,1000.0
1409164,780.0
1409201,740.0
1409249,960.0
1409289,800.0
1409326,740.0
1409375,980.0
1409414,780.0
1409450,720.0
1409496,920.0
1409540,880.0
1409576,720.0
1409613,740.0
1409661,960.0
1409702,820.0
1409738,720.0
1409776,760.0
1409812,720.0
1409846,680.0
1409885,780.0
1409929,880.0
1409966,740.0
1410003,740.0
1410047,880.0
1410083,720.0
1410117,680.0
1410154,740.0
1410188,680.0
1410221,660.0
1410255,680.0
1410298,860.0
1410333,700.0
1410369,720.0
1410406,740.0
1410441,700.0
1410474,660.0
1410510,720.0
1410545,700.0
1410579,680.0
1410614,700.0
