R-Peaks (Sample Index),R-R Interval (Samples)
1600041,960.0
1600094,1060.0
1600150,1120.0
1600207,1140.0
1600259,1040.0
1600312,1060.0
1600367,1100.0
1600417,1000.0
1600472,1100.0
1600527,1100.0
1600577,1000.0
1600631,1080.0
1600686,1100.0
1600736,1000.0
1600789,1060.0
1600846,1140.0
1600895,980.0
1600945,1000.0
1601002,1140.0
1601054,1040.0
1601105,1020.0
1601162,1140.0
1601215,1060.0
1601264,980.0
1601321,1140.0
1601372,1020.0
1601420,960.0
1601475,1100.0
1601528,1060.0
1601574,920.0
1601633,1180.0
1601686,1060.0
1601733,940.0
1601791,1160.0
1601844,1060.0
1601893,980.0
1601950,1140.0
1602002,1040.0
1602052,1000.0
1602105,1060.0
1602155,1000.0
1602203,960.0
1602257,1080.0
1602306,980.0
1602353,940.0
1602408,1100.0
1602459,1020.0
1602505,920.0
1602558,1060.0
1602610,1040.0
1602654,880.0
1602710,1120.0
1602764,1080.0
1602812,960.0
1602865,1060.0
1602916,1020.0
1602961,900.0
1603013,1040.0
1603064,1020.0
1603111,940.0
1603163,1040.0
1603214,1020.0
1603259,900.0
1603311,1040.0
1603362,1020.0
1603406,880.0
1603458,1040.0
1603510,1040.0
1603556,920.0
1603608,1040.0
1603662,1080.0
1603708,920.0
1603764,1120.0
1603818,1080.0
1603865,940.0
1603919,1080.0
1603972,1060.0
1604018,920.0
1604070,1040.0
1604120,1000.0
1604162,840.0
1604217,1100.0
1604268,1020.0
1604316,960.0
1604363,940.0
1604404,820.0
1604441,740.0
1604480,780.0
1604533,1060.0
1604575,840.0
1604625,1000.0
1604673,960.0
1604712,780.0
1604759,940.0
1604811,1040.0
1604850,780.0
1604890,800.0
1604945,1100.0
1604987,840.0
1605025,760.0
1605078,1060.0
1605120,840.0
1605156,720.0
1605200,880.0
1605244,880.0
1605282,760.0
1605333,1020.0
1605382,980.0
1605423,820.0
1605468,900.0
1605521,1060.0
1605562,820.0
1605606,880.0
1605659,1060.0
1605701,840.0
1605742,820.0
1605798,1120.0
1605841,860.0
1605879,760.0
1605933,1080.0
1605977,880.0
1606015,760.0
1606052,740.0
1606090,760.0
1606130,800.0
1606168,760.0
1606217,980.0
1606261,880.0
1606299,760.0
1606339,800.0
1606389,1000.0
1606430,820.0
1606472,840.0
1606526,1080.0
1606567,820.0
1606610,860.0
1606659,980.0
1606699,800.0
1606748,980.0
1606797,980.0
1606839,840.0
1606882,860.0
1606925,860.0
1606963,760.0
1607017,1080.0
1607068,1020.0
1607111,860.0
1607152,820.0
1607190,760.0
1607225,700.0
1607264,780.0
1607316,1040.0
