R-Peaks (Sample Index),R-R Interval (Samples)
100014,360.0
100049,700.0
100056,140.0
100081,500.0
100084,60.0
100119,700.0
100120,20.0
100155,700.0
100188,660.0
100223,700.0
100224,20.0
100259,700.0
100293,680.0
100294,20.0
100312,360.0
100324,240.0
100329,100.0
100361,640.0
100364,60.0
100394,600.0
100399,100.0
100426,540.0
100432,120.0
100467,700.0
100468,20.0
100502,680.0
100503,20.0
100535,640.0
100538,60.0
100570,640.0
100573,60.0
100605,640.0
100608,60.0
100638,600.0
100643,100.0
100675,640.0
100676,20.0
100707,620.0
100711,80.0
100742,620.0
100747,100.0
100765,360.0
100781,320.0
100782,20.0
100810,560.0
100815,100.0
100845,600.0
100850,100.0
100879,580.0
100885,120.0
100915,600.0
100920,100.0
100927,140.0
100954,540.0
100955,20.0
100987,640.0
100990,60.0
101023,660.0
101058,700.0
101059,20.0
101088,580.0
101094,120.0
101123,580.0
101128,100.0
101160,640.0
101163,60.0
101195,640.0
101198,60.0
101217,380.0
101230,260.0
101233,60.0
101263,600.0
101266,60.0
101301,700.0
101302,20.0
101332,600.0
101336,80.0
101368,640.0
101371,60.0
101404,660.0
101406,40.0
101441,700.0
101442,20.0
101476,680.0
101477,20.0
101509,640.0
101510,20.0
101540,600.0
101545,100.0
101577,640.0
101580,60.0
101615,700.0
101622,140.0
101650,560.0
101651,20.0
101685,680.0
101686,20.0
101716,600.0
101721,100.0
101748,540.0
101754,120.0
101782,560.0
101790,160.0
101807,340.0
101821,280.0
101825,80.0
101857,640.0
101860,60.0
101888,560.0
101894,120.0
101924,600.0
101929,100.0
101964,700.0
101965,20.0
101995,600.0
102000,100.0
102007,140.0
102030,460.0
102035,100.0
102067,640.0
102070,60.0
102105,700.0
102106,20.0
102138,640.0
102139,20.0
102169,600.0
102174,100.0
102204,600.0
102209,100.0
102228,380.0
102244,320.0
102245,20.0
102263,360.0
102279,320.0
102280,20.0
102310,600.0
102315,100.0
102344,580.0
102350,120.0
102382,640.0
102383,20.0
102414,620.0
102418,80.0
102453,700.0
102454,20.0
102488,680.0
102489,20.0
102521,640.0
102522,20.0
102550,560.0
102558,160.0
102587,580.0
102593,120.0
102627,680.0
102628,20.0
102662,680.0
102663,20.0
102680,340.0
102695,300.0
102698,60.0
102717,380.0
102730,260.0
102733,60.0
102765,640.0
102766,20.0
102801,700.0
102802,20.0
102836,680.0
102837,20.0
102868,620.0
102871,60.0
102904,660.0
102906,40.0
102936,600.0
102941,100.0
102971,600.0
102976,100.0
103009,660.0
103039,600.0
103045,120.0
103079,680.0
103080,20.0
103110,600.0
103115,100.0
103149,680.0
103150,20.0
103182,640.0
103183,20.0
103211,560.0
103218,140.0
103225,140.0
103249,480.0
103251,40.0
103287,720.0
103319,640.0
103322,60.0
103354,640.0
103357,60.0
103387,600.0
103390,60.0
103425,700.0
103426,20.0
103455,580.0
103461,120.0
103491,600.0
103496,100.0
103514,360.0
103526,240.0
103530,80.0
103549,380.0
103565,320.0
103566,20.0
103593,540.0
103599,120.0
103629,600.0
103634,100.0
103664,600.0
103669,100.0
103699,600.0
103704,100.0
103735,620.0
103737,40.0
103769,640.0
103773,80.0
103791,360.0
103804,260.0
103808,80.0
103835,540.0
103841,120.0
103876,700.0
103877,20.0
103906,580.0
103911,100.0
103943,640.0
103946,60.0
103965,380.0
103978,260.0
103981,60.0
104013,640.0
104016,60.0
104046,600.0
104051,100.0
104083,640.0
104084,20.0
104114,600.0
104119,100.0
104151,640.0
104154,60.0
104190,720.0
104197,140.0
104221,480.0
104224,60.0
104254,600.0
104259,100.0
104288,580.0
104294,120.0
104327,660.0
104357,600.0
104362,100.0
104394,640.0
104397,60.0
104429,640.0
104432,60.0
104462,600.0
104465,60.0
104493,560.0
104501,160.0
104529,560.0
104534,100.0
104564,600.0
104569,100.0
104598,580.0
104603,100.0
104610,140.0
104635,500.0
104638,60.0
104673,700.0
104674,20.0
104708,680.0
104709,20.0
104736,540.0
104741,100.0
104772,620.0
104777,100.0
104784,140.0
104808,480.0
104812,80.0
104847,700.0
104848,20.0
104880,640.0
104881,20.0
104911,600.0
104916,100.0
104934,360.0
104951,340.0
104952,20.0
104987,700.0
104994,140.0
105021,540.0
105022,20.0
105039,340.0
105054,300.0
105057,60.0
105076,380.0
105089,260.0
105092,60.0
105122,600.0
105125,60.0
105153,560.0
105161,160.0
105178,340.0
105190,240.0
105196,120.0
105226,600.0
105231,100.0
105251,400.0
105266,300.0
105272,120.0
105301,580.0
105302,20.0
105336,680.0
105337,20.0
105370,660.0
105400,600.0
105405,100.0
105437,640.0
105440,60.0
105459,380.0
105475,320.0
105476,20.0
105494,360.0
105511,340.0
105517,120.0
105545,560.0
105546,20.0
105580,680.0
105581,20.0
105613,640.0
105614,20.0
105644,600.0
105649,100.0
105668,380.0
105684,320.0
105685,20.0
105719,680.0
105720,20.0
105753,660.0
105788,700.0
105789,20.0
105824,700.0
105854,600.0
105859,100.0
105893,680.0
105894,20.0
105925,620.0
105929,80.0
105961,640.0
105964,60.0
105997,660.0
106028,620.0
106033,100.0
106063,600.0
106068,100.0
106075,140.0
106104,580.0
106110,120.0
106135,500.0
106139,80.0
106173,680.0
106174,20.0
106204,600.0
106209,100.0
106241,640.0
106242,20.0
106272,600.0
106277,100.0
106312,700.0
106313,20.0
106347,680.0
106348,20.0
106376,560.0
106381,100.0
106416,700.0
106417,20.0
106452,700.0
106486,680.0
106487,20.0
106518,620.0
106521,60.0
106540,380.0
106556,320.0
106557,20.0
106588,620.0
106591,60.0
106624,660.0
106654,600.0
106660,120.0
106695,700.0
106729,680.0
106730,20.0
106764,680.0
106765,20.0
106800,700.0
106829,580.0
106835,120.0
106867,640.0
106868,20.0
106898,600.0
106903,100.0
106937,680.0
106938,20.0
106968,600.0
106973,100.0
107005,640.0
107007,40.0
107039,640.0
107042,60.0
107075,660.0
107105,600.0
107110,100.0
107140,600.0
107145,100.0
107175,600.0
107180,100.0
107214,680.0
107215,20.0
107244,580.0
107249,100.0
107276,540.0
107282,120.0
107313,620.0
107317,80.0
107347,600.0
107352,100.0
107384,640.0
107387,60.0
107415,560.0
107419,80.0
107454,700.0
107455,20.0
107487,640.0
107488,20.0
107518,600.0
107523,100.0
107556,660.0
107586,600.0
107591,100.0
107610,380.0
107626,320.0
107632,120.0
107658,520.0
107659,20.0
107693,680.0
107722,580.0
107728,120.0
107757,580.0
107763,120.0
107797,680.0
107798,20.0
107828,600.0
107833,100.0
107865,640.0
107868,60.0
107898,600.0
107901,60.0
107932,620.0
107937,100.0
107966,580.0
107972,120.0
108003,620.0
108007,80.0
108025,360.0
108039,280.0
108042,60.0
108077,700.0
108078,20.0
108112,680.0
108113,20.0
