R-Peaks (Sample Index),R-R Interval (Samples)
300019,560.0
300047,560.0
300076,580.0
300105,580.0
300134,580.0
300162,560.0
300191,580.0
300220,580.0
300248,560.0
300276,560.0
300305,580.0
300333,560.0
300362,580.0
300391,580.0
300420,580.0
300449,580.0
300477,560.0
300506,580.0
300535,580.0
300564,580.0
300593,580.0
300623,600.0
300652,580.0
300681,580.0
300710,580.0
300739,580.0
300767,560.0
300796,580.0
300825,580.0
300854,580.0
300883,580.0
300912,580.0
300941,580.0
300970,580.0
300998,560.0
301027,580.0
301056,580.0
301085,580.0
301113,560.0
301143,600.0
301172,580.0
301200,560.0
301229,580.0
301258,580.0
301286,560.0
301315,580.0
301344,580.0
301373,580.0
301402,580.0
301431,580.0
301460,580.0
301489,580.0
301518,580.0
301546,560.0
301575,580.0
301604,580.0
301633,580.0
301662,580.0
301690,560.0
301719,580.0
301747,560.0
301776,580.0
301804,560.0
301832,560.0
301861,580.0
301889,560.0
301918,580.0
301946,560.0
301975,580.0
302003,560.0
302031,560.0
302059,560.0
302088,580.0
302116,560.0
302144,560.0
302173,580.0
302201,560.0
302229,560.0
302257,560.0
302285,560.0
302313,560.0
302341,560.0
302369,560.0
302397,560.0
302426,580.0
302454,560.0
302482,560.0
302510,560.0
302538,560.0
302566,560.0
302594,560.0
302623,580.0
302651,560.0
302680,580.0
302708,560.0
302736,560.0
302764,560.0
302793,580.0
302821,560.0
302849,560.0
302878,580.0
302907,580.0
302936,580.0
302964,560.0
302993,580.0
303021,560.0
303049,560.0
303077,560.0
303105,560.0
303134,580.0
303163,580.0
303191,560.0
303220,580.0
303248,560.0
303276,560.0
303305,580.0
303334,580.0
303363,580.0
303393,600.0
303422,580.0
303451,580.0
303480,580.0
303508,560.0
303537,580.0
303566,580.0
303594,560.0
303623,580.0
303652,580.0
303681,580.0
303710,580.0
303739,580.0
303767,560.0
303796,580.0
303826,600.0
303855,580.0
303884,580.0
303914,600.0
303943,580.0
304000,1140.0
304001,20.0
304029,560.0
304058,580.0
