R-Peaks (Sample Index),R-R Interval (Samples)
800021,780.0
800062,820.0
800100,760.0
800139,780.0
800174,700.0
800222,960.0
800265,860.0
800306,820.0
800346,800.0
800385,780.0
800424,780.0
800466,840.0
800508,840.0
800549,820.0
800589,800.0
800628,780.0
800669,820.0
800711,840.0
800754,860.0
800795,820.0
800835,800.0
800873,760.0
800912,780.0
800952,800.0
800993,820.0
801035,840.0
801076,820.0
801116,800.0
801156,800.0
801198,840.0
801242,880.0
801286,880.0
801328,840.0
801368,800.0
801407,780.0
801446,780.0
801489,860.0
801533,880.0
801575,840.0
801617,840.0
801655,760.0
801693,760.0
801733,800.0
801774,820.0
801815,820.0
801857,840.0
801896,780.0
801937,820.0
801978,820.0
802022,880.0
802066,880.0
802110,880.0
802151,820.0
802190,780.0
802230,800.0
802272,840.0
802314,840.0
802356,840.0
802397,820.0
802436,780.0
802474,760.0
802514,800.0
802556,840.0
802598,840.0
802638,800.0
802677,780.0
802716,780.0
802758,840.0
802801,860.0
802846,900.0
802889,860.0
802931,840.0
802970,780.0
803010,800.0
803053,860.0
803096,860.0
803140,880.0
803183,860.0
803223,800.0
803262,780.0
803304,840.0
803344,800.0
803386,840.0
803425,780.0
803465,800.0
803503,760.0
803543,800.0
803586,860.0
803628,840.0
803669,820.0
803708,780.0
803747,780.0
803788,820.0
803829,820.0
803869,800.0
803910,820.0
803950,800.0
803988,760.0
804026,760.0
804066,800.0
804107,820.0
804150,860.0
804191,820.0
804230,780.0
804270,800.0
804311,820.0
804352,820.0
804394,840.0
804435,820.0
804474,780.0
804511,740.0
804550,780.0
804591,820.0
804634,860.0
804675,820.0
804715,800.0
804753,760.0
804792,780.0
804834,840.0
804876,840.0
804919,860.0
804960,820.0
805000,800.0
805039,780.0
805081,840.0
805125,880.0
805168,860.0
805209,820.0
805249,800.0
805289,800.0
805330,820.0
805372,840.0
805416,880.0
805457,820.0
805497,800.0
805535,760.0
805574,780.0
805613,780.0
805653,800.0
805692,780.0
805730,760.0
805769,780.0
805811,840.0
805853,840.0
805895,840.0
805936,820.0
805975,780.0
806014,780.0
806053,780.0
806093,800.0
806133,800.0
806172,780.0
806211,780.0
806251,800.0
806293,840.0
806337,880.0
806379,840.0
806420,820.0
806458,760.0
806496,760.0
806536,800.0
806577,820.0
806620,860.0
806662,840.0
806702,800.0
806740,760.0
806779,780.0
806820,820.0
806861,820.0
806903,840.0
806943,800.0
806981,760.0
807021,800.0
807063,840.0
807105,840.0
807148,860.0
807190,840.0
807229,780.0
807267,760.0
807307,800.0
807349,840.0
807392,860.0
807434,840.0
807476,840.0
807515,780.0
807555,800.0
807598,860.0
807642,880.0
807685,860.0
807728,860.0
807768,800.0
807808,800.0
807852,880.0
807895,860.0
807937,840.0
807979,840.0
808019,800.0
808058,780.0
808097,780.0
808139,840.0
808180,820.0
808223,860.0
808263,800.0
808301,760.0
808339,760.0
808378,780.0
808419,820.0
808461,840.0
808502,820.0
808541,780.0
808581,800.0
808624,860.0
808667,860.0
808711,880.0
808753,840.0
808792,780.0
808830,760.0
808871,820.0
808914,860.0
808957,860.0
808998,820.0
809038,800.0
809079,820.0
809121,840.0
809162,820.0
809202,800.0
809240,760.0
809278,760.0
809317,780.0
809357,800.0
809398,820.0
809440,840.0
809480,800.0
809520,800.0
809558,760.0
809598,800.0
809638,800.0
809680,840.0
809722,840.0
809763,820.0
809802,780.0
809840,760.0
809879,780.0
809920,820.0
809961,820.0
810002,820.0
810041,780.0
810079,760.0
810119,800.0
810161,840.0
810205,880.0
810248,860.0
810289,820.0
810328,780.0
810368,800.0
810409,820.0
810452,860.0
810496,880.0
810539,860.0
810579,800.0
810618,780.0
810658,800.0
810700,840.0
810744,880.0
810788,880.0
810831,860.0
810871,800.0
810911,800.0
810952,820.0
810993,820.0
811034,820.0
811074,800.0
811113,780.0
811153,800.0
811195,840.0
811237,840.0
811278,820.0
811319,820.0
811358,780.0
811396,760.0
811434,760.0
811475,820.0
811517,840.0
811560,860.0
811601,820.0
811639,760.0
811678,780.0
811718,800.0
811761,860.0
811804,860.0
811845,820.0
811884,780.0
811922,760.0
811962,800.0
812004,840.0
812047,860.0
812092,900.0
812133,820.0
812173,800.0
812212,780.0
812254,840.0
812298,880.0
812342,880.0
812385,860.0
812426,820.0
812466,800.0
812506,800.0
812547,820.0
812589,840.0
812632,860.0
812673,820.0
812712,780.0
812750,760.0
812789,780.0
812832,860.0
812877,900.0
812920,860.0
812961,820.0
813001,800.0
813041,800.0
813083,840.0
813125,840.0
813168,860.0
813209,820.0
813248,780.0
813288,800.0
813330,840.0
813372,840.0
813415,860.0
813455,800.0
813495,800.0
813535,800.0
813578,860.0
813620,840.0
813661,820.0
813700,780.0
813740,800.0
813782,840.0
813825,860.0
813867,840.0
813907,800.0
813945,760.0
813983,760.0
814021,760.0
814061,800.0
814101,800.0
814141,800.0
814180,780.0
814220,800.0
814262,840.0
814305,860.0
814348,860.0
814389,820.0
814428,780.0
814465,740.0
814505,800.0
814547,840.0
814591,880.0
814634,860.0
814675,820.0
814713,760.0
814752,780.0
814793,820.0
814835,840.0
814876,820.0
814915,780.0
814953,760.0
814992,780.0
815035,860.0
815080,900.0
815124,880.0
815167,860.0
815206,780.0
815246,800.0
815288,840.0
815329,820.0
815371,840.0
815412,820.0
815452,800.0
815490,760.0
815529,780.0
815571,840.0
815613,840.0
815655,840.0
815696,820.0
815736,800.0
815775,780.0
815815,800.0
815856,820.0
815896,800.0
815936,800.0
815975,780.0
816013,760.0
816053,800.0
816094,820.0
816135,820.0
816175,800.0
816214,780.0
816252,760.0
816289,740.0
816327,760.0
816368,820.0
816409,820.0
816448,780.0
816487,780.0
816526,780.0
816568,840.0
816611,860.0
816653,840.0
816693,800.0
816732,780.0
816770,760.0
816809,780.0
816850,820.0
816891,820.0
816934,860.0
816975,820.0
817014,780.0
817056,840.0
817099,860.0
817143,880.0
817186,860.0
817226,800.0
817265,780.0
817304,780.0
817344,800.0
817386,840.0
817427,820.0
817466,780.0
817505,780.0
817543,760.0
817581,760.0
817623,840.0
817666,860.0
817709,860.0
817750,820.0
817789,780.0
817827,760.0
817866,780.0
817908,840.0
817950,840.0
817990,800.0
818028,760.0
818066,760.0
818105,780.0
818146,820.0
818189,860.0
818229,800.0
818267,760.0
818305,760.0
818344,780.0
818385,820.0
818426,820.0
818465,780.0
818503,760.0
818541,760.0
818580,780.0
818621,820.0
818662,820.0
818703,820.0
818741,760.0
818781,800.0
818826,900.0
818871,900.0
818916,900.0
818958,840.0
818998,800.0
819038,800.0
819078,800.0
819120,840.0
819162,840.0
819203,820.0
819242,780.0
819281,780.0
819321,800.0
819362,820.0
819403,820.0
819443,800.0
819482,780.0
819519,740.0
819557,760.0
819598,820.0
819640,840.0
819682,840.0
819723,820.0
819762,780.0
819800,760.0
819840,800.0
819881,820.0
819922,820.0
819961,780.0
819999,760.0
820037,760.0
820077,800.0
820119,840.0
820159,800.0
820199,800.0
820238,780.0
820276,760.0
820315,780.0
820355,800.0
820395,800.0
820435,800.0
820474,780.0
820507,660.0
820550,860.0
820591,820.0
820634,860.0
820676,840.0
820718,840.0
820758,800.0
820796,760.0
820834,760.0
820874,800.0
820915,820.0
820955,800.0
820995,800.0
821033,760.0
821070,740.0
821107,740.0
821145,760.0
821184,780.0
821223,780.0
821260,740.0
821296,720.0
821331,700.0
821366,700.0
821400,680.0
821435,700.0
821470,700.0
821505,700.0
821540,700.0
821575,700.0
821609,680.0
821643,680.0
821677,680.0
821710,660.0
821743,660.0
821775,640.0
821807,640.0
821839,640.0
821870,620.0
821901,620.0
821932,620.0
821963,620.0
821994,620.0
822025,620.0
822056,620.0
822086,600.0
822117,620.0
822148,620.0
822179,620.0
822210,620.0
822241,620.0
822272,620.0
822303,620.0
822334,620.0
822365,620.0
822397,640.0
822429,640.0
822461,640.0
822493,640.0
822525,640.0
822557,640.0
822589,640.0
822620,620.0
822652,640.0
822684,640.0
822716,640.0
822748,640.0
822780,640.0
822812,640.0
822845,660.0
822879,680.0
822913,680.0
822947,680.0
822981,680.0
823015,680.0
823048,660.0
823081,660.0
823114,660.0
823147,660.0
823179,640.0
823212,660.0
823245,660.0
823279,680.0
823313,680.0
823347,680.0
823382,700.0
823415,660.0
823449,680.0
823481,640.0
823514,660.0
823546,640.0
823578,640.0
823610,640.0
823642,640.0
823674,640.0
823705,620.0
823736,620.0
823767,620.0
823799,640.0
823831,640.0
823863,640.0
823896,660.0
823929,660.0
823963,680.0
823997,680.0
824032,700.0
824066,680.0
824100,680.0
824134,680.0
824169,700.0
824203,680.0
824237,680.0
824271,680.0
824305,680.0
824340,700.0
824375,700.0
824411,720.0
824447,720.0
824482,700.0
824517,700.0
824551,680.0
824585,680.0
824619,680.0
824654,700.0
824689,700.0
824724,700.0
824759,700.0
824792,660.0
824825,660.0
824858,660.0
824890,640.0
824922,640.0
824955,660.0
824987,640.0
825019,640.0
825051,640.0
825084,660.0
825118,680.0
825152,680.0
825185,660.0
825218,660.0
825250,640.0
825283,660.0
825315,640.0
825347,640.0
825380,660.0
825413,660.0
825444,620.0
825476,640.0
825508,640.0
825539,620.0
825571,640.0
825602,620.0
825634,640.0
825665,620.0
825696,620.0
825727,620.0
825759,640.0
825791,640.0
825824,660.0
825857,660.0
825890,660.0
825924,680.0
825957,660.0
825991,680.0
826025,680.0
826058,660.0
826092,680.0
826125,660.0
826158,660.0
826190,640.0
826223,660.0
826256,660.0
826289,660.0
826321,640.0
826354,660.0
826385,620.0
826417,640.0
826449,640.0
826482,660.0
826514,640.0
826547,660.0
826580,660.0
826612,640.0
826644,640.0
826677,660.0
826710,660.0
826743,660.0
826776,660.0
826809,660.0
826841,640.0
826873,640.0
826905,640.0
826937,640.0
826970,660.0
827002,640.0
827034,640.0
827067,660.0
827100,660.0
827134,680.0
827168,680.0
827203,700.0
827237,680.0
827271,680.0
827305,680.0
827338,660.0
827371,660.0
827404,660.0
827436,640.0
827469,660.0
827502,660.0
827535,660.0
827567,640.0
827600,660.0
827633,660.0
827669,720.0
827704,700.0
827741,740.0
827776,700.0
827811,700.0
827845,680.0
827878,660.0
827912,680.0
827945,660.0
827978,660.0
828012,680.0
828046,680.0
828082,720.0
828117,700.0
828151,680.0
828185,680.0
828219,680.0
828253,680.0
828286,660.0
828319,660.0
828352,660.0
828385,660.0
828418,660.0
828452,680.0
828487,700.0
828521,680.0
828554,660.0
828588,680.0
828621,660.0
828654,660.0
828686,640.0
828718,640.0
828750,640.0
828781,620.0
828812,620.0
828844,640.0
828876,640.0
828907,620.0
828939,640.0
828970,620.0
829001,620.0
829032,620.0
829064,640.0
829095,620.0
829126,620.0
829158,640.0
829190,640.0
829222,640.0
829254,640.0
829286,640.0
829319,660.0
829351,640.0
829383,640.0
829416,660.0
829449,660.0
829483,680.0
829517,680.0
829550,660.0
829584,680.0
829617,660.0
829651,680.0
829685,680.0
829718,660.0
