R-Peaks (Sample Index),R-R Interval (Samples)
2100035,1060.0
2100084,980.0
2100131,940.0
2100178,940.0
2100228,1000.0
2100279,1020.0
2100328,980.0
2100377,980.0
2100423,920.0
2100471,960.0
2100520,980.0
2100569,980.0
2100617,960.0
2100663,920.0
2100711,960.0
2100760,980.0
2100809,980.0
2100856,940.0
2100903,940.0
2100952,980.0
2101001,980.0
2101050,980.0
2101098,960.0
2101146,960.0
2101193,940.0
2101242,980.0
2101291,980.0
2101341,1000.0
2101389,960.0
2101436,940.0
2101485,980.0
2101535,1000.0
2101584,980.0
2101632,960.0
2101679,940.0
2101728,980.0
2101777,980.0
2101826,980.0
2101874,960.0
2101921,940.0
2101971,1000.0
2102021,1000.0
2102070,980.0
2102119,980.0
2102165,920.0
2102214,980.0
2102263,980.0
2102311,960.0
2102360,980.0
2102408,960.0
2102453,900.0
2102499,920.0
2102546,940.0
2102592,920.0
2102637,900.0
2102682,900.0
2102729,940.0
2102776,940.0
2102823,940.0
2102868,900.0
2102915,940.0
2102963,960.0
2103013,1000.0
2103062,980.0
2103110,960.0
2103159,980.0
2103208,980.0
2103257,980.0
2103305,960.0
2103352,940.0
2103398,920.0
2103446,960.0
2103494,960.0
2103542,960.0
2103591,980.0
2103638,940.0
2103684,920.0
2103732,960.0
2103780,960.0
2103828,960.0
2103876,960.0
2103923,940.0
2103971,960.0
2104020,980.0
2104068,960.0
2104116,960.0
2104162,920.0
2104209,940.0
2104257,960.0
2104306,980.0
2104355,980.0
2104402,940.0
2104448,920.0
2104496,960.0
2104545,980.0
2104596,1020.0
2104644,960.0
2104690,920.0
2104739,980.0
2104789,1000.0
2104840,1020.0
2104889,980.0
2104937,960.0
2104987,1000.0
2105038,1020.0
2105089,1020.0
2105138,980.0
2105186,960.0
2105235,980.0
2105285,1000.0
2105334,980.0
2105382,960.0
2105430,960.0
2105478,960.0
2105527,980.0
2105577,1000.0
2105626,980.0
2105674,960.0
2105723,980.0
2105773,1000.0
2105823,1000.0
2105873,1000.0
2105921,960.0
2105970,980.0
2106019,980.0
2106068,980.0
2106117,980.0
2106165,960.0
2106212,940.0
2106261,980.0
2106310,980.0
2106358,960.0
2106406,960.0
2106454,960.0
2106503,980.0
2106553,1000.0
2106602,980.0
2106651,980.0
2106700,980.0
2106750,1000.0
2106801,1020.0
2106851,1000.0
2106900,980.0
2106951,1020.0
2107001,1000.0
2107049,960.0
2107097,960.0
2107143,920.0
2107190,940.0
2107238,960.0
2107285,940.0
2107331,920.0
2107377,920.0
2107426,980.0
2107475,980.0
2107524,980.0
2107571,940.0
2107617,920.0
2107665,960.0
2107715,1000.0
2107764,980.0
2107812,960.0
2107857,900.0
2107902,900.0
2107948,920.0
2107994,920.0
2108041,940.0
2108090,980.0
2108138,960.0
2108185,940.0
2108234,980.0
2108283,980.0
2108333,1000.0
2108382,980.0
2108429,940.0
2108477,960.0
2108525,960.0
2108575,1000.0
2108624,980.0
2108672,960.0
2108720,960.0
2108769,980.0
2108818,980.0
2108867,980.0
2108917,1000.0
2108965,960.0
2109012,940.0
2109062,1000.0
2109112,1000.0
2109162,1000.0
2109210,960.0
2109259,980.0
2109308,980.0
2109358,1000.0
2109408,1000.0
2109457,980.0
2109504,940.0
2109553,980.0
2109602,980.0
2109651,980.0
2109699,960.0
2109746,940.0
2109794,960.0
2109844,1000.0
2109893,980.0
2109942,980.0
2109990,960.0
2110037,940.0
2110084,940.0
2110132,960.0
2110180,960.0
2110226,920.0
2110272,920.0
2110320,960.0
2110368,960.0
2110416,960.0
2110463,940.0
2110510,940.0
2110559,980.0
2110609,1000.0
2110658,980.0
2110707,980.0
2110757,1000.0
2110808,1020.0
2110860,1040.0
2110908,960.0
2110956,960.0
2111004,960.0
2111053,980.0
2111103,1000.0
2111151,960.0
2111197,920.0
2111244,940.0
2111292,960.0
2111341,980.0
2111390,980.0
2111437,940.0
2111488,1020.0
2111539,1020.0
2111589,1000.0
2111638,980.0
2111686,960.0
2111734,960.0
2111785,1020.0
2111835,1000.0
2111885,1000.0
2111935,1000.0
2111983,960.0
2112034,1020.0
2112084,1000.0
2112135,1020.0
2112186,1020.0
2112235,980.0
2112285,1000.0
2112336,1020.0
2112386,1000.0
2112437,1020.0
2112487,1000.0
2112537,1000.0
2112588,1020.0
2112640,1040.0
2112689,980.0
2112737,960.0
2112784,940.0
2112831,940.0
2112878,940.0
2112926,960.0
2112973,940.0
2113020,940.0
2113069,980.0
2113119,1000.0
2113169,1000.0
2113218,980.0
2113268,1000.0
2113319,1020.0
2113370,1020.0
2113420,1000.0
2113469,980.0
2113518,980.0
2113567,980.0
2113617,1000.0
2113665,960.0
2113713,960.0
2113762,980.0
2113812,1000.0
2113861,980.0
2113909,960.0
2113956,940.0
2114006,1000.0
2114055,980.0
2114103,960.0
2114151,960.0
2114198,940.0
2114243,900.0
2114290,940.0
2114338,960.0
2114387,980.0
2114434,940.0
2114480,920.0
2114528,960.0
2114577,980.0
2114626,980.0
2114673,940.0
2114720,940.0
2114769,980.0
2114819,1000.0
2114869,1000.0
2114920,1020.0
2114969,980.0
2115018,980.0
2115069,1020.0
2115118,980.0
2115168,1000.0
2115218,1000.0
2115267,980.0
2115316,980.0
2115366,1000.0
2115415,980.0
2115465,1000.0
2115515,1000.0
2115564,980.0
2115614,1000.0
2115663,980.0
2115713,1000.0
2115771,1160.0
2115821,1000.0
2115862,820.0
2115913,1020.0
2115964,1020.0
2116015,1020.0
2116070,1100.0
2116119,980.0
2116167,960.0
2116216,980.0
2116266,1000.0
2116314,960.0
2116363,980.0
2116414,1020.0
2116464,1000.0
2116514,1000.0
2116565,1020.0
2116615,1000.0
2116664,980.0
2116714,1000.0
2116765,1020.0
2116815,1000.0
2116864,980.0
2116913,980.0
2116962,980.0
2117012,1000.0
2117061,980.0
2117111,1000.0
2117159,960.0
2117208,980.0
2117257,980.0
2117306,980.0
2117353,940.0
2117399,920.0
2117447,960.0
2117494,940.0
2117542,960.0
2117590,960.0
2117637,940.0
2117685,960.0
2117734,980.0
2117784,1000.0
2117834,1000.0
2117883,980.0
2117932,980.0
2117981,980.0
2118031,1000.0
2118081,1000.0
2118131,1000.0
2118180,980.0
2118229,980.0
2118279,1000.0
2118329,1000.0
2118378,980.0
2118427,980.0
2118477,1000.0
2118526,980.0
2118576,1000.0
2118626,1000.0
2118675,980.0
2118725,1000.0
2118774,980.0
2118824,1000.0
2118873,980.0
2118921,960.0
2118970,980.0
2119019,980.0
2119068,980.0
2119117,980.0
2119166,980.0
2119215,980.0
2119265,1000.0
2119315,1000.0
2119364,980.0
2119414,1000.0
2119464,1000.0
2119514,1000.0
2119564,1000.0
2119614,1000.0
2119663,980.0
2119714,1020.0
2119764,1000.0
2119814,1000.0
2119864,1000.0
2119914,1000.0
2119964,1000.0
2120015,1020.0
2120064,980.0
2120113,980.0
2120163,1000.0
2120212,980.0
2120262,1000.0
2120311,980.0
2120360,980.0
2120409,980.0
2120458,980.0
2120507,980.0
2120557,1000.0
2120605,960.0
2120655,1000.0
2120705,1000.0
2120755,1000.0
2120805,1000.0
2120853,960.0
2120903,1000.0
2120952,980.0
2121001,980.0
2121050,980.0
2121099,980.0
2121148,980.0
2121197,980.0
2121245,960.0
2121294,980.0
2121342,960.0
2121391,980.0
2121439,960.0
2121487,960.0
2121535,960.0
2121582,940.0
2121627,900.0
2121675,960.0
2121725,1000.0
2121774,980.0
2121824,1000.0
2121873,980.0
2121923,1000.0
2121973,1000.0
2122023,1000.0
2122073,1000.0
2122123,1000.0
2122172,980.0
2122222,1000.0
2122272,1000.0
2122322,1000.0
2122372,1000.0
2122421,980.0
2122470,980.0
2122520,1000.0
2122570,1000.0
2122620,1000.0
2122670,1000.0
2122720,1000.0
2122770,1000.0
2122820,1000.0
2122871,1020.0
