R-Peaks (Sample Index),R-R Interval (Samples)
500039,860.0
500079,800.0
500118,780.0
500156,760.0
500196,800.0
500235,780.0
500276,820.0
500316,800.0
500355,780.0
500394,780.0
500434,800.0
500476,840.0
500518,840.0
500560,840.0
500601,820.0
500639,760.0
500678,780.0
500716,760.0
500756,800.0
500796,800.0
500836,800.0
500874,760.0
500912,760.0
500951,780.0
500990,780.0
501030,800.0
501070,800.0
501108,760.0
501145,740.0
501183,760.0
501222,780.0
501262,800.0
501303,820.0
501344,820.0
501383,780.0
501421,760.0
501460,780.0
501501,820.0
501543,840.0
501583,800.0
501621,760.0
501659,760.0
501698,780.0
501739,820.0
501781,840.0
501822,820.0
501861,780.0
501899,760.0
501937,760.0
501976,780.0
502017,820.0
502058,820.0
502098,800.0
502137,780.0
502175,760.0
502215,800.0
502258,860.0
502302,880.0
502344,840.0
502384,800.0
502424,800.0
502463,780.0
502501,760.0
502539,760.0
502576,740.0
502613,740.0
502649,720.0
502685,720.0
502721,720.0
502756,700.0
502790,680.0
502825,700.0
502859,680.0
502893,680.0
502927,680.0
502961,680.0
502994,660.0
503028,680.0
503062,680.0
503096,680.0
503129,660.0
503162,660.0
503196,680.0
503229,660.0
503262,660.0
503295,660.0
503328,660.0
503360,640.0
503392,640.0
503424,640.0
503455,620.0
503487,640.0
503519,640.0
503552,660.0
503585,660.0
503619,680.0
503653,680.0
503687,680.0
503721,680.0
503754,660.0
503788,680.0
503823,700.0
503857,680.0
503890,660.0
503924,680.0
503957,660.0
503990,660.0
504023,660.0
504056,660.0
504089,660.0
504122,660.0
504156,680.0
504189,660.0
504222,660.0
504254,640.0
504287,660.0
504319,640.0
504351,640.0
504382,620.0
504414,640.0
504446,640.0
504477,620.0
504508,620.0
504539,620.0
504571,640.0
504602,620.0
504634,640.0
504666,640.0
504698,640.0
504729,620.0
504760,620.0
504792,640.0
504822,600.0
504852,600.0
504882,600.0
504913,620.0
504944,620.0
504975,620.0
505007,640.0
505040,660.0
505073,660.0
505106,660.0
505138,640.0
505170,640.0
505202,640.0
505233,620.0
505264,620.0
505295,620.0
505326,620.0
505358,640.0
505390,640.0
505422,640.0
505454,640.0
505487,660.0
505521,680.0
505555,680.0
505589,680.0
