R-Peaks (Sample Index),R-R Interval (Samples)
1300016,520.0
1300036,400.0
1300065,580.0
1300094,580.0
1300123,580.0
1300152,580.0
1300182,600.0
1300211,580.0
1300241,600.0
1300270,580.0
1300300,600.0
1300329,580.0
1300358,580.0
1300388,600.0
1300417,580.0
1300447,600.0
1300477,600.0
1300506,580.0
1300536,600.0
1300566,600.0
1300596,600.0
1300625,580.0
1300653,560.0
1300681,560.0
1300710,580.0
1300739,580.0
1300767,560.0
1300795,560.0
1300822,540.0
1300849,540.0
1300877,560.0
1300905,560.0
1300934,580.0
1300962,560.0
1300991,580.0
1301019,560.0
1301048,580.0
1301076,560.0
1301104,560.0
1301132,560.0
1301161,580.0
1301190,580.0
1301219,580.0
1301248,580.0
1301277,580.0
1301307,600.0
1301336,580.0
1301365,580.0
1301394,580.0
1301423,580.0
1301453,600.0
1301482,580.0
1301511,580.0
1301541,600.0
1301571,600.0
1301601,600.0
1301631,600.0
1301660,580.0
1301690,600.0
1301719,580.0
1301748,580.0
1301777,580.0
1301807,600.0
1301836,580.0
1301865,580.0
1301895,600.0
1301924,580.0
1301952,560.0
1301981,580.0
1302009,560.0
1302039,600.0
1302068,580.0
1302098,600.0
1302127,580.0
1302157,600.0
1302186,580.0
1302216,600.0
1302243,540.0
1302271,560.0
1302299,560.0
1302328,580.0
1302385,1140.0
1302386,20.0
1302415,580.0
1302444,580.0
1302472,560.0
1302499,540.0
1302527,560.0
1302554,540.0
1302582,560.0
1302610,560.0
1302638,560.0
1302667,580.0
1302695,560.0
1302722,540.0
1302748,520.0
1302776,560.0
1302803,540.0
1302832,580.0
1302860,560.0
1302888,560.0
1302917,580.0
1302945,560.0
1302973,560.0
1303001,560.0
1303029,560.0
1303056,540.0
1303084,560.0
1303112,560.0
1303141,580.0
1303169,560.0
1303197,560.0
1303226,580.0
1303254,560.0
1303282,560.0
1303309,540.0
1303337,560.0
1303365,560.0
1303394,580.0
1303423,580.0
1303451,560.0
1303480,580.0
1303509,580.0
1303539,600.0
1303568,580.0
1303597,580.0
1303626,580.0
1303655,580.0
1303684,580.0
1303713,580.0
1303741,560.0
1303770,580.0
1303799,580.0
1303828,580.0
1303857,580.0
1303885,560.0
1303914,580.0
1303942,560.0
1303970,560.0
1303998,560.0
1304026,560.0
1304054,560.0
1304083,580.0
1304111,560.0
1304138,540.0
1304165,540.0
1304192,540.0
1304220,560.0
1304247,540.0
1304275,560.0
1304304,580.0
1304332,560.0
1304360,560.0
1304388,560.0
1304415,540.0
1304442,540.0
1304469,540.0
1304496,540.0
1304524,560.0
1304552,560.0
1304581,580.0
1304609,560.0
1304637,560.0
1304665,560.0
1304694,580.0
1304721,540.0
1304747,520.0
1304775,560.0
1304802,540.0
1304830,560.0
1304858,560.0
1304887,580.0
1304915,560.0
1304944,580.0
1304972,560.0
1305001,580.0
1305029,560.0
1305056,540.0
1305083,540.0
1305111,560.0
1305139,560.0
1305167,560.0
1305196,580.0
1305224,560.0
1305252,560.0
1305280,560.0
1305307,540.0
1305334,540.0
1305362,560.0
1305390,560.0
1305419,580.0
1305447,560.0
1305476,580.0
1305504,560.0
1305533,580.0
1305561,560.0
1305590,580.0
1305618,560.0
1305646,560.0
1305675,580.0
1305703,560.0
1305732,580.0
1305760,560.0
1305789,580.0
1305818,580.0
1305846,560.0
1305874,560.0
1305902,560.0
1305931,580.0
1305960,580.0
1305989,580.0
1306017,560.0
1306047,600.0
1306075,560.0
1306104,580.0
1306132,560.0
1306160,560.0
1306186,520.0
1306214,560.0
1306241,540.0
1306270,580.0
1306298,560.0
