R-Peaks (Sample Index),R-R Interval (Samples)
1700029,480.0
1700060,620.0
1700091,620.0
1700121,600.0
1700149,560.0
1700177,560.0
1700204,540.0
1700232,560.0
1700258,520.0
1700284,520.0
1700310,520.0
1700335,500.0
1700361,520.0
1700388,540.0
1700414,520.0
1700440,520.0
1700467,540.0
1700492,500.0
1700518,520.0
1700544,520.0
1700571,540.0
1700598,540.0
1700625,540.0
1700651,520.0
1700678,540.0
1700704,520.0
1700730,520.0
1700756,520.0
1700782,520.0
1700809,540.0
1700835,520.0
1700862,540.0
1700888,520.0
1700914,520.0
1700940,520.0
1700968,560.0
1700995,540.0
1701022,540.0
1701050,560.0
1701079,580.0
1701107,560.0
1701134,540.0
1701162,560.0
1701190,560.0
1701218,560.0
1701246,560.0
1701274,560.0
1701303,580.0
1701332,580.0
1701361,580.0
1701390,580.0
1701420,600.0
1701450,600.0
1701480,600.0
1701511,620.0
1701542,620.0
1701573,620.0
1701602,580.0
1701630,560.0
1701657,540.0
1701684,540.0
1701710,520.0
1701737,540.0
1701763,520.0
1701789,520.0
1701815,520.0
1701843,560.0
1701870,540.0
1701897,540.0
1701924,540.0
1701951,540.0
1701978,540.0
1702005,540.0
1702033,560.0
1702060,540.0
1702087,540.0
1702113,520.0
1702139,520.0
1702164,500.0
1702190,520.0
1702215,500.0
1702240,500.0
1702264,480.0
1702289,500.0
1702314,500.0
1702339,500.0
1702364,500.0
1702390,520.0
1702415,500.0
1702440,500.0
1702465,500.0
1702490,500.0
1702515,500.0
1702541,520.0
1702567,520.0
1702593,520.0
1702619,520.0
1702645,520.0
1702670,500.0
1702695,500.0
1702720,500.0
1702746,520.0
1702771,500.0
1702797,520.0
1702823,520.0
1702848,500.0
1702873,500.0
1702897,480.0
1702920,460.0
1702946,520.0
1702972,520.0
1702997,500.0
1703022,500.0
1703048,520.0
1703073,500.0
1703099,520.0
1703124,500.0
1703149,500.0
1703174,500.0
1703200,520.0
1703226,520.0
1703252,520.0
1703278,520.0
1703303,500.0
1703329,520.0
1703355,520.0
1703381,520.0
1703409,560.0
1703436,540.0
1703464,560.0
1703491,540.0
1703518,540.0
1703545,540.0
1703571,520.0
1703599,560.0
1703627,560.0
1703655,560.0
1703684,580.0
1703713,580.0
1703741,560.0
1703768,540.0
1703796,560.0
1703824,560.0
1703852,560.0
1703881,580.0
1703910,580.0
1703938,560.0
1703966,560.0
1703993,540.0
1704021,560.0
1704050,580.0
1704078,560.0
1704106,560.0
1704133,540.0
1704159,520.0
1704185,520.0
1704212,540.0
1704240,560.0
1704268,560.0
1704297,580.0
1704325,560.0
1704353,560.0
1704380,540.0
1704407,540.0
1704435,560.0
1704465,600.0
1704494,580.0
1704523,580.0
1704551,560.0
1704579,560.0
1704606,540.0
1704632,520.0
1704659,540.0
1704687,560.0
1704715,560.0
1704742,540.0
1704770,560.0
1704798,560.0
1704824,520.0
1704850,520.0
1704876,520.0
1704902,520.0
1704929,540.0
1704956,540.0
1704983,540.0
