R-Peaks (Sample Index),R-R Interval (Samples)
2000018,640.0
2000047,580.0
2000076,580.0
2000105,580.0
2000134,580.0
2000163,580.0
2000192,580.0
2000221,580.0
2000250,580.0
2000280,600.0
2000310,600.0
2000340,600.0
2000371,620.0
2000401,600.0
2000431,600.0
2000461,600.0
2000490,580.0
2000520,600.0
2000549,580.0
2000578,580.0
2000608,600.0
2000637,580.0
2000666,580.0
2000696,600.0
2000725,580.0
2000754,580.0
2000783,580.0
2000813,600.0
2000843,600.0
2000872,580.0
2000901,580.0
2000930,580.0
2000959,580.0
2000989,600.0
2001018,580.0
2001047,580.0
2001076,580.0
2001104,560.0
2001133,580.0
2001162,580.0
2001191,580.0
2001221,600.0
2001251,600.0
2001281,600.0
2001310,580.0
2001340,600.0
2001369,580.0
2001398,580.0
2001427,580.0
2001456,580.0
2001485,580.0
2001513,560.0
2001543,600.0
2001572,580.0
2001602,600.0
2001631,580.0
2001660,580.0
2001690,600.0
2001720,600.0
2001751,620.0
2001782,620.0
2001812,600.0
2001842,600.0
2001872,600.0
2001901,580.0
2001931,600.0
2001962,620.0
2001992,600.0
2002022,600.0
2002053,620.0
2002083,600.0
2002113,600.0
2002142,580.0
2002172,600.0
2002203,620.0
2002232,580.0
2002262,600.0
2002293,620.0
2002324,620.0
2002355,620.0
2002385,600.0
2002416,620.0
2002446,600.0
2002476,600.0
2002506,600.0
2002535,580.0
2002565,600.0
2002594,580.0
2002623,580.0
2002652,580.0
2002681,580.0
2002710,580.0
2002739,580.0
2002768,580.0
2002797,580.0
2002826,580.0
2002855,580.0
2002884,580.0
2002913,580.0
2002942,580.0
2002970,560.0
2002999,580.0
2003028,580.0
2003057,580.0
2003086,580.0
2003116,600.0
2003145,580.0
2003175,600.0
2003205,600.0
2003235,600.0
2003265,600.0
2003294,580.0
2003323,580.0
2003353,600.0
2003382,580.0
2003411,580.0
2003440,580.0
2003469,580.0
2003499,600.0
2003528,580.0
2003557,580.0
2003587,600.0
2003617,600.0
2003647,600.0
2003676,580.0
2003705,580.0
2003734,580.0
2003763,580.0
2003791,560.0
2003820,580.0
2003849,580.0
2003878,580.0
2003907,580.0
2003936,580.0
2003966,600.0
2003995,580.0
2004025,600.0
2004055,600.0
2004086,620.0
2004117,620.0
2004148,620.0
2004179,620.0
2004211,640.0
2004242,620.0
2004273,620.0
2004304,620.0
2004334,600.0
2004365,620.0
2004396,620.0
2004426,600.0
2004458,640.0
2004488,600.0
2004518,600.0
2004547,580.0
2004577,600.0
2004607,600.0
2004666,1180.0
2004667,20.0
2004697,600.0
2004727,600.0
2004756,580.0
2004787,620.0
2004817,600.0
2004849,640.0
2004880,620.0
2004911,620.0
2004942,620.0
2004973,620.0
2005004,620.0
2005035,620.0
2005065,600.0
2005095,600.0
2005124,580.0
2005154,600.0
2005184,600.0
2005214,600.0
2005244,600.0
2005275,620.0
2005305,600.0
2005335,600.0
2005365,600.0
2005396,620.0
2005427,620.0
2005458,620.0
2005489,620.0
2005519,600.0
2005549,600.0
2005579,600.0
2005609,600.0
2005638,580.0
2005668,600.0
2005698,600.0
2005730,640.0
2005762,640.0
2005793,620.0
2005825,640.0
2005856,620.0
2005888,640.0
2005919,620.0
2005950,620.0
2005982,640.0
2006013,620.0
2006044,620.0
2006076,640.0
2006107,620.0
2006137,600.0
2006169,640.0
2006200,620.0
2006232,640.0
2006263,620.0
2006294,620.0
2006324,600.0
2006354,600.0
2006385,620.0
2006416,620.0
2006448,640.0
2006480,640.0
2006511,620.0
2006543,640.0
2006574,620.0
2006606,640.0
2006637,620.0
2006668,620.0
2006699,620.0
2006730,620.0
2006761,620.0
2006791,600.0
2006821,600.0
2006851,600.0
2006881,600.0
2006911,600.0
2006942,620.0
2006973,620.0
2007004,620.0
2007035,620.0
2007066,620.0
2007097,620.0
2007128,620.0
2007159,620.0
2007190,620.0
2007221,620.0
2007252,620.0
2007283,620.0
2007314,620.0
2007343,580.0
2007373,600.0
2007404,620.0
2007435,620.0
2007465,600.0
2007496,620.0
2007526,600.0
2007557,620.0
2007588,620.0
2007620,640.0
2007653,660.0
2007686,660.0
2007720,680.0
2007753,660.0
2007786,660.0
2007819,660.0
2007851,640.0
2007883,640.0
2007915,640.0
2007945,600.0
2007974,580.0
2008005,620.0
2008036,620.0
2008067,620.0
2008097,600.0
2008127,600.0
2008156,580.0
2008185,580.0
2008214,580.0
2008243,580.0
2008273,600.0
2008302,580.0
2008331,580.0
2008360,580.0
2008389,580.0
2008419,600.0
2008448,580.0
2008477,580.0
2008507,600.0
2008536,580.0
2008565,580.0
2008594,580.0
2008624,600.0
2008653,580.0
2008683,600.0
2008712,580.0
2008742,600.0
