R-Peaks (Sample Index),R-R Interval (Samples)
1800027,420.0
1800054,540.0
1800081,540.0
1800108,540.0
1800136,560.0
1800164,560.0
1800192,560.0
1800220,560.0
1800248,560.0
1800276,560.0
1800304,560.0
1800331,540.0
1800357,520.0
1800384,540.0
1800410,520.0
1800437,540.0
1800463,520.0
1800489,520.0
1800516,540.0
1800542,520.0
1800568,520.0
1800595,540.0
1800622,540.0
1800650,560.0
1800678,560.0
1800707,580.0
1800736,580.0
1800765,580.0
1800793,560.0
1800822,580.0
1800850,560.0
1800878,560.0
1800906,560.0
1800935,580.0
1800964,580.0
1800993,580.0
1801021,560.0
1801049,560.0
1801075,520.0
1801101,520.0
1801127,520.0
1801153,520.0
1801179,520.0
1801206,540.0
1801232,520.0
1801258,520.0
1801284,520.0
1801309,500.0
1801335,520.0
1801361,520.0
1801387,520.0
1801413,520.0
1801439,520.0
1801465,520.0
1801491,520.0
1801518,540.0
1801544,520.0
1801571,540.0
1801598,540.0
1801624,520.0
1801650,520.0
1801676,520.0
1801702,520.0
1801727,500.0
1801753,520.0
1801779,520.0
1801805,520.0
1801831,520.0
1801857,520.0
1801883,520.0
1801910,540.0
1801936,520.0
1801962,520.0
1801988,520.0
1802014,520.0
1802039,500.0
1802065,520.0
1802090,500.0
1802116,520.0
1802143,540.0
1802169,520.0
1802195,520.0
1802221,520.0
1802247,520.0
1802274,540.0
1802300,520.0
1802327,540.0
1802354,540.0
1802381,540.0
1802409,560.0
1802437,560.0
1802465,560.0
1802493,560.0
1802522,580.0
1802550,560.0
1802579,580.0
1802607,560.0
1802635,560.0
1802662,540.0
1802690,560.0
1802717,540.0
1802744,540.0
1802772,560.0
1802799,540.0
1802827,560.0
1802855,560.0
1802883,560.0
1802909,520.0
1802936,540.0
1802962,520.0
1802988,520.0
1803015,540.0
1803041,520.0
1803067,520.0
1803093,520.0
1803119,520.0
1803144,500.0
1803170,520.0
1803195,500.0
1803221,520.0
1803247,520.0
1803273,520.0
1803299,520.0
1803325,520.0
1803352,540.0
1803378,520.0
1803405,540.0
1803432,540.0
1803459,540.0
1803485,520.0
1803511,520.0
1803537,520.0
1803563,520.0
1803589,520.0
1803615,520.0
1803641,520.0
1803662,420.0
1803692,600.0
1803717,500.0
1803743,520.0
1803768,500.0
1803794,520.0
1803820,520.0
1803846,520.0
1803872,520.0
1803899,540.0
1803925,520.0
1803952,540.0
1803979,540.0
1804006,540.0
1804033,540.0
1804061,560.0
1804088,540.0
1804115,540.0
1804143,560.0
1804171,560.0
1804199,560.0
1804227,560.0
1804256,580.0
1804285,580.0
1804314,580.0
1804343,580.0
1804371,560.0
1804398,540.0
1804425,540.0
1804451,520.0
1804477,520.0
1804503,520.0
1804529,520.0
1804555,520.0
1804581,520.0
1804606,500.0
1804632,520.0
1804657,500.0
1804683,520.0
1804708,500.0
1804733,500.0
1804757,480.0
1804782,500.0
1804807,500.0
1804832,500.0
1804857,500.0
1804883,520.0
1804908,500.0
1804933,500.0
1804958,500.0
1804984,520.0
1805010,520.0
1805036,520.0
1805062,520.0
1805088,520.0
1805115,540.0
1805142,540.0
1805169,540.0
1805196,540.0
1805224,560.0
1805252,560.0
1805280,560.0
1805307,540.0
1805335,560.0
1805362,540.0
1805388,520.0
1805415,540.0
1805441,520.0
1805467,520.0
1805493,520.0
1805519,520.0
1805545,520.0
1805571,520.0
1805598,540.0
1805624,520.0
1805651,540.0
1805678,540.0
1805705,540.0
1805731,520.0
1805757,520.0
1805783,520.0
1805809,520.0
1805834,500.0
1805859,500.0
1805885,520.0
1805910,500.0
1805935,500.0
1805960,500.0
1805986,520.0
1806011,500.0
1806037,520.0
1806063,520.0
1806089,520.0
1806115,520.0
1806142,540.0
1806168,520.0
1806195,540.0
1806222,540.0
1806249,540.0
1806276,540.0
1806303,540.0
1806330,540.0
1806357,540.0
1806385,560.0
1806412,540.0
1806439,540.0
1806467,560.0
1806494,540.0
1806520,520.0
1806547,540.0
1806573,520.0
1806598,500.0
1806624,520.0
1806650,520.0
1806676,520.0
1806702,520.0
1806728,520.0
1806755,540.0
1806781,520.0
1806807,520.0
1806834,540.0
1806860,520.0
1806886,520.0
1806913,540.0
1806939,520.0
1806966,540.0
1806993,540.0
1807020,540.0
1807047,540.0
1807074,540.0
1807100,520.0
1807127,540.0
1807154,540.0
1807182,560.0
1807210,560.0
1807237,540.0
1807265,560.0
1807292,540.0
1807318,520.0
1807344,520.0
1807369,500.0
1807394,500.0
1807419,500.0
1807444,500.0
1807468,480.0
1807493,500.0
1807517,480.0
1807542,500.0
1807566,480.0
1807590,480.0
1807614,480.0
1807638,480.0
1807662,480.0
1807687,500.0
1807711,480.0
1807735,480.0
1807759,480.0
1807783,480.0
1807807,480.0
1807831,480.0
1807855,480.0
1807879,480.0
1807902,460.0
1807926,480.0
1807951,500.0
1807975,480.0
1808000,500.0
1808025,500.0
1808050,500.0
1808075,500.0
1808100,500.0
1808125,500.0
1808150,500.0
1808175,500.0
1808200,500.0
1808226,520.0
1808251,500.0
1808276,500.0
1808301,500.0
1808325,480.0
1808350,500.0
1808375,500.0
1808401,520.0
1808426,500.0
1808451,500.0
1808476,500.0
1808501,500.0
1808526,500.0
1808551,500.0
1808576,500.0
1808602,520.0
1808628,520.0
1808655,540.0
1808681,520.0
1808707,520.0
1808733,520.0
1808759,520.0
1808786,540.0
1808814,560.0
1808841,540.0
1808868,540.0
1808895,540.0
1808922,540.0
1808950,560.0
1808978,560.0
1809006,560.0
1809035,580.0
1809063,560.0
1809091,560.0
1809120,580.0
1809148,560.0
1809176,560.0
1809205,580.0
1809234,580.0
1809262,560.0
1809290,560.0
1809317,540.0
1809344,540.0
1809371,540.0
1809399,560.0
1809426,540.0
1809453,540.0
1809480,540.0
1809508,560.0
1809535,540.0
1809563,560.0
1809591,560.0
1809620,580.0
1809648,560.0
1809677,580.0
1809705,560.0
1809734,580.0
1809763,580.0
1809793,600.0
1809823,600.0
1809853,600.0
1809883,600.0
1809912,580.0
1809942,600.0
1809972,600.0
1810003,620.0
1810033,600.0
1810063,600.0
1810093,600.0
1810123,600.0
1810152,580.0
1810181,580.0
1810210,580.0
1810237,540.0
1810263,520.0
1810289,520.0
1810316,540.0
1810343,540.0
1810371,560.0
1810399,560.0
1810427,560.0
1810455,560.0
1810483,560.0
1810512,580.0
1810541,580.0
1810571,600.0
1810601,600.0
1810630,580.0
1810658,560.0
1810686,560.0
1810713,540.0
1810740,540.0
1810767,540.0
1810795,560.0
1810822,540.0
1810849,540.0
1810877,560.0
1810906,580.0
1810935,580.0
1810963,560.0
1810992,580.0
1811021,580.0
1811049,560.0
1811077,560.0
1811105,560.0
1811133,560.0
1811160,540.0
1811188,560.0
1811216,560.0
1811244,560.0
1811271,540.0
1811299,560.0
1811327,560.0
1811355,560.0
1811383,560.0
1811411,560.0
1811440,580.0
1811469,580.0
1811497,560.0
1811525,560.0
1811554,580.0
1811582,560.0
1811611,580.0
1811641,600.0
1811671,600.0
1811700,580.0
1811728,560.0
1811755,540.0
1811781,520.0
1811806,500.0
1811831,500.0
1811856,500.0
1811881,500.0
1811906,500.0
1811931,500.0
1811957,520.0
1811983,520.0
1812009,520.0
1812035,520.0
1812061,520.0
1812087,520.0
1812113,520.0
1812139,520.0
1812166,540.0
1812192,520.0
1812219,540.0
1812245,520.0
1812272,540.0
1812299,540.0
1812326,540.0
1812355,580.0
1812384,580.0
1812413,580.0
1812443,600.0
1812472,580.0
1812502,600.0
1812531,580.0
1812561,600.0
1812589,560.0
1812617,560.0
1812643,520.0
1812669,520.0
1812696,540.0
1812722,520.0
1812749,540.0
1812776,540.0
1812803,540.0
1812829,520.0
1812855,520.0
1812882,540.0
1812909,540.0
1812936,540.0
1812963,540.0
1812991,560.0
1813018,540.0
1813046,560.0
1813074,560.0
1813102,560.0
1813131,580.0
1813159,560.0
1813188,580.0
1813217,580.0
1813246,580.0
1813276,600.0
1813306,600.0
1813336,600.0
1813367,620.0
1813396,580.0
1813423,540.0
1813451,560.0
1813477,520.0
1813504,540.0
1813531,540.0
1813558,540.0
1813584,520.0
1813611,540.0
1813636,500.0
1813662,520.0
1813688,520.0
1813714,520.0
1813740,520.0
1813767,540.0
1813794,540.0
1813821,540.0
1813847,520.0
1813874,540.0
1813902,560.0
1813929,540.0
1813957,560.0
1813986,580.0
1814016,600.0
1814046,600.0
1814075,580.0
1814105,600.0
1814134,580.0
1814163,580.0
1814192,580.0
1814221,580.0
1814251,600.0
1814280,580.0
1814309,580.0
1814338,580.0
1814366,560.0
1814393,540.0
1814419,520.0
1814446,540.0
1814473,540.0
1814500,540.0
1814528,560.0
1814556,560.0
