R-Peaks (Sample Index),R-R Interval (Samples)
1200012,260.0
1200047,700.0
1200081,680.0
1200115,680.0
1200149,680.0
1200183,680.0
1200217,680.0
1200252,700.0
1200286,680.0
1200320,680.0
1200354,680.0
1200387,660.0
1200421,680.0
1200455,680.0
1200488,660.0
1200522,680.0
1200556,680.0
1200589,660.0
1200623,680.0
1200657,680.0
1200691,680.0
1200725,680.0
1200759,680.0
1200793,680.0
1200827,680.0
1200861,680.0
1200895,680.0
1200929,680.0
1200963,680.0
1200998,700.0
1201032,680.0
1201066,680.0
1201100,680.0
1201135,700.0
1201169,680.0
1201203,680.0
1201237,680.0
1201272,700.0
1201306,680.0
1201340,680.0
1201374,680.0
1201409,700.0
1201443,680.0
1201477,680.0
1201511,680.0
1201546,700.0
1201580,680.0
1201614,680.0
1201649,700.0
1201683,680.0
1201718,700.0
1201753,700.0
1201788,700.0
1201823,700.0
1201858,700.0
1201892,680.0
1201927,700.0
1201962,700.0
1201997,700.0
1202032,700.0
1202067,700.0
1202102,700.0
1202137,700.0
1202172,700.0
1202207,700.0
1202242,700.0
1202276,680.0
1202311,700.0
1202346,700.0
1202380,680.0
1202415,700.0
1202449,680.0
1202484,700.0
1202518,680.0
1202552,680.0
1202586,680.0
1202620,680.0
1202654,680.0
1202688,680.0
1202722,680.0
1202756,680.0
1202790,680.0
1202824,680.0
1202858,680.0
1202892,680.0
1202926,680.0
1202960,680.0
1202994,680.0
1203028,680.0
1203062,680.0
1203096,680.0
1203130,680.0
1203164,680.0
1203198,680.0
1203233,700.0
1203267,680.0
1203301,680.0
1203336,700.0
1203370,680.0
1203404,680.0
1203439,700.0
1203473,680.0
1203507,680.0
1203541,680.0
1203575,680.0
1203610,700.0
1203644,680.0
1203678,680.0
1203712,680.0
1203747,700.0
1203781,680.0
1203816,700.0
1203850,680.0
1203885,700.0
1203920,700.0
1203954,680.0
1203988,680.0
1204023,700.0
1204057,680.0
1204092,700.0
1204126,680.0
1204161,700.0
1204196,700.0
1204230,680.0
1204265,700.0
1204300,700.0
1204335,700.0
1204369,680.0
1204404,700.0
1204439,700.0
1204474,700.0
1204508,680.0
1204543,700.0
1204577,680.0
1204612,700.0
1204646,680.0
1204680,680.0
1204715,700.0
1204750,700.0
1204784,680.0
1204819,700.0
1204853,680.0
1204888,700.0
1204922,680.0
1204957,700.0
1204992,700.0
1205027,700.0
1205061,680.0
1205096,700.0
1205130,680.0
1205165,700.0
1205199,680.0
1205234,700.0
1205268,680.0
1205303,700.0
1205337,680.0
1205372,700.0
1205406,680.0
1205441,700.0
1205476,700.0
1205510,680.0
1205545,700.0
1205579,680.0
1205614,700.0
1205649,700.0
1205683,680.0
1205718,700.0
1205753,700.0
1205787,680.0
1205822,700.0
1205857,700.0
1205891,680.0
1205926,700.0
1205961,700.0
1205995,680.0
1206030,700.0
1206064,680.0
1206099,700.0
1206133,680.0
1206168,700.0
1206202,680.0
1206237,700.0
1206272,700.0
1206307,700.0
1206341,680.0
1206376,700.0
1206410,680.0
1206445,700.0
1206479,680.0
1206514,700.0
1206548,680.0
1206583,700.0
1206618,700.0
1206652,680.0
1206687,700.0
1206721,680.0
1206756,700.0
1206790,680.0
1206825,700.0
1206860,700.0
1206894,680.0
1206929,700.0
1206963,680.0
1206998,700.0
1207032,680.0
1207067,700.0
1207101,680.0
1207136,700.0
1207170,680.0
1207204,680.0
1207239,700.0
1207273,680.0
1207308,700.0
1207342,680.0
1207377,700.0
1207412,700.0
1207446,680.0
1207481,700.0
1207516,700.0
1207551,700.0
1207585,680.0
1207620,700.0
1207655,700.0
1207689,680.0
1207724,700.0
1207758,680.0
1207793,700.0
1207827,680.0
1207862,700.0
1207896,680.0
1207931,700.0
1207965,680.0
1208000,700.0
1208034,680.0
1208069,700.0
1208104,700.0
1208138,680.0
1208173,700.0
1208207,680.0
1208242,700.0
1208276,680.0
1208311,700.0
1208346,700.0
1208380,680.0
1208415,700.0
1208449,680.0
1208484,700.0
1208518,680.0
1208553,700.0
1208587,680.0
1208622,700.0
