R-Peaks (Sample Index),R-R Interval (Samples)
400013,800.0
400051,760.0
400089,760.0
400126,740.0
400164,760.0
400202,760.0
400241,780.0
400316,1500.0
400354,760.0
400392,760.0
400430,760.0
400507,1540.0
400545,760.0
400584,780.0
400623,780.0
400663,800.0
400703,800.0
400742,780.0
400782,800.0
400821,780.0
400862,820.0
400902,800.0
400942,800.0
400981,780.0
401020,780.0
401060,800.0
401099,780.0
401138,780.0
401177,780.0
401216,780.0
401255,780.0
401295,800.0
401334,780.0
401374,800.0
401413,780.0
401453,800.0
401493,800.0
401532,780.0
401571,780.0
401611,800.0
401649,760.0
401689,800.0
401728,780.0
401768,800.0
401808,800.0
401848,800.0
401887,780.0
401927,800.0
401967,800.0
402006,780.0
402045,780.0
402085,800.0
402125,800.0
402164,780.0
402204,800.0
402243,780.0
402283,800.0
402322,780.0
402361,780.0
402400,780.0
402439,780.0
402478,780.0
402516,760.0
402555,780.0
402594,780.0
402632,760.0
402671,780.0
402709,760.0
402748,780.0
402786,760.0
402825,780.0
402864,780.0
402903,780.0
402942,780.0
402981,780.0
403020,780.0
403059,780.0
403097,760.0
403135,760.0
403173,760.0
403212,780.0
403250,760.0
403287,740.0
403324,740.0
403399,1500.0
403437,760.0
403475,760.0
403513,760.0
403588,1500.0
403626,760.0
403665,780.0
403703,760.0
403778,1500.0
403816,760.0
403854,760.0
403892,760.0
403929,740.0
403966,740.0
404004,760.0
404042,760.0
404080,760.0
404119,780.0
404157,760.0
404195,760.0
404233,760.0
404271,760.0
404309,760.0
404347,760.0
404384,740.0
404421,740.0
404458,740.0
404496,760.0
404533,740.0
404606,1460.0
404642,720.0
404715,1460.0
404752,740.0
404789,740.0
404862,1460.0
404899,740.0
404937,760.0
404974,740.0
405011,740.0
405048,740.0
405085,740.0
405123,760.0
405161,760.0
405199,760.0
405274,1500.0
405312,760.0
405351,780.0
405389,760.0
405427,760.0
405465,760.0
405504,780.0
405542,760.0
405581,780.0
405619,760.0
405657,760.0
405694,740.0
405732,760.0
405770,760.0
405808,760.0
405883,1500.0
405920,740.0
405957,740.0
405995,760.0
406032,740.0
406070,760.0
406107,740.0
406144,740.0
406181,740.0
406219,760.0
406256,740.0
406293,740.0
406330,740.0
406367,740.0
406405,760.0
406442,740.0
406480,760.0
406518,760.0
406556,760.0
406594,760.0
406632,760.0
406670,760.0
406709,780.0
406747,760.0
406785,760.0
406824,780.0
406863,780.0
406902,780.0
406941,780.0
406980,780.0
407019,780.0
407058,780.0
407097,780.0
407136,780.0
407174,760.0
407213,780.0
407251,760.0
407291,800.0
407329,760.0
407368,780.0
407406,760.0
407445,780.0
407484,780.0
407523,780.0
407562,780.0
407600,760.0
407638,760.0
407677,780.0
407715,760.0
407753,760.0
407791,760.0
407828,740.0
407903,1500.0
407941,760.0
408016,1500.0
408054,760.0
408091,740.0
408129,760.0
408168,780.0
408206,760.0
408244,760.0
408283,780.0
408322,780.0
408361,780.0
408399,760.0
408437,760.0
