R-R Interval (Samples)
929.6
918.1999999999999
935.6
915.6
878.8000000000001
877.5999999999992
901.2000000000003
871.0000000000005
806.4000000000009
751.5999999999998
711.6000000000007
735.5999999999998
862.400000000001
964.7999999999986
974.9999999999997
955.1999999999996
947.1999999999987
929.3999999999993
920.8000000000034
949.4000000000007
978.0000000000016
946.1999999999975
995.9999999999986
1007.4000000000005
954.3999999999996
903.8000000000004
857.5999999999979
906.8000000000005
1028.7999999999968
1032.8000000000018
1011.5999999999979
1001.2000000000007
991.2000000000028
948.1999999999999
927.4000000000058
935.3999999999942
932.9999999999998
901.1999999999957
935.4000000000013
972.5999999999999
943.8000000000031
911.4000000000004
880.0000000000025
917.9999999999993
972.5999999999999
974.2000000000032
974.4000000000028
1013.3999999999971
990.8000000000002
954.3999999999996
942.5999999999988
959.6000000000017
973.1999999999985
940.400000000004
914.200000000001
906.1999999999983
926.6000000000006
925.8000000000025
904.5999999999949
890.3999999999996
925.5999999999958
879.5999999999964
842.5999999999974
849.1999999999962
921.1999999999989
984.6000000000004
939.9999999999977
882.5999999999965
890.7999999999987
933.5999999999984
945.1999999999998
902.4000000000001
881.2000000000069
928.7999999999954
900.5999999999972
849.5999999999952
851.6000000000048
896.9999999999914
908.5999999999927
875.3999999999991
804.2000000000087
781.1999999999983
840.0000000000034
961.199999999991
967.2000000000054
951.5999999999991
942.5999999999988
954.6000000000134
899.4
855.5999999999955
843.199999999996
887.1999999999929
866.5999999999912
815.8000000000101
785.7999999999947
794.6000000000026
856.3999999999936
906.3999999999908
926.6000000000076
888.8000000000034
886.3999999999947
897.9999999999961
925.4000000000104
949.3999999999971
962.2000000000099
941.9999999999931
906.9999999999965
888.5999999999967
924.199999999999
960.9999999999985
925.3999999999962
890.7999999999987
859.7999999999928
871.2000000000018
865.8000000000072
846.4000000000027
837.600000000009
879.400000000004
899.5999999999924
906.400000000005
874.6000000000009
858.0000000000041
874.3999999999943
883.4000000000088
905.9999999999917
847.2000000000008
820.4000000000065
857.200000000006
895.7999999999942
925.8000000000095
919.7999999999951
906.5999999999974
939.9999999999977
937.0000000000118
884.200000000007
841.9999999999987
846.5999999999951
860.6000000000051
909.0000000000202
899.2000000000075
867.6000000000101
897.8000000000179
933.400000000006
893.6000000000206
840.8000000000015
805.5999999999983
804.2000000000087
873.7999999999886
885.4000000000042
881.5999999999917
873.3999999999753
888.3999999999901
914.6000000000072
896.1999999999932
844.4000000000074
812.80000000001
807.1999999999946
874.8000000000218
900.2000000000123
897.199999999998
872.9999999999905
846.5999999999951
868.8000000000216
900.2000000000123
921.4000000000055
885.9999999999957
908.9999999999918
929.5999999999935
900.400000000019
853.0000000000086
858.5999999999956
887.7999999999986
888.5999999999967
850.200000000001
860.7999999999834
887.0000000000005
936.4000000000203
929.8000000000002
901.0000000000105
875.1999999999782
889.3999999999949
891.4000000000044
896.1999999999932
864.3999999999892
857.3999999999842
866.6000000000054
872.9999999999905
846.8000000000018
862.9999999999995
899.0000000000009
881.7999999999984
846.3999999999885
532.6000000000022
1122.6000000000056
784.5999999999833
735.2000000000203
745.3999999999894
817.8000000000054
965.8000000000015
1009.3999999999994
981.000000000023
948.2000000000141
1010.1999999999975
980.1999999999964
937.3999999999967
919.2000000000178
932.4000000000012
913.9999999999873
897.4000000000046
889.6000000000015
884.3999999999994
902.5999999999783
881.1999999999784
860.8000000000118
883.6000000000013
920.800000000014
971.0000000000036
921.1999999999989
884.0000000000146
878.9999999999907
894.599999999997
899.3999999999858
907.6000000000022
907.6000000000022
905.7999999999993
943.3999999999969
928.7999999999954
906.3999999999908
870.3999999999894
867.6000000000101
875.7999999999981
865.2000000000157
872.8000000000122
860.3999999999985
857.0000000000277
897.6000000000113
898.4000000000094
894.2000000000121
881.5999999999917
871.8000000000075
900.8000000000038
899.799999999999
879.8000000000172
877.9999999999859
899.799999999999
914.0000000000157
922.7999999999952
932.4000000000012
946.7999999999961
935.5999999999938
965.9999999999798
938.7999999999863
901.3999999999953
869.3999999999846
881.6000000000201
865.9999999999854
843.7999999999874
846.8000000000018
865.1999999999873
877.8000000000077
893.0000000000007
872.8000000000122
877.7999999999793
890.9999999999911
894.8000000000036
867.0000000000186
857.200000000006
859.6000000000004
876.400000000018
891.600000000011
889.3999999999949
877.600000000001
888.5999999999967
894.2000000000121
886.7999999999938
885.6000000000108
886.3999999999805
899.799999999999
899.0000000000009
882.4000000000183
873.1999999999971
897.4000000000046
897.199999999998
886.7999999999938
877.4000000000228
923.0000000000018
912.1999999999844
886.5999999999872
845.3999999999837
844.8000000000206
853.5999999999717
872.0000000000141
882.2000000000116
908.0000000000155
954.1999999999575
931.7999999999529
941.599999999994
940.2000000000044
906.2000000000126
865.2000000000157
865.9999999999854
891.5999999999826
924.3999999999915
947.3999999999592
922.2000000000321
898.2000000000312
889.00000000001
875.4000000000133
850.9999999999991
891.2000000000262
914.8000000000138
922.7999999999952
920.1999999999657
947.7999999999724
960.1999999999862
948.599999999999
947.400000000016
966.6000000000281
964.999999999975
953.5999999999945
947.5999999999658
970.799999999997
977.1999999999821
950.4000000000019
