R-Peaks (Sample Index),R-R Interval (Samples)
1500014,580.0
1500042,560.0
1500070,560.0
1500098,560.0
1500125,540.0
1500153,560.0
1500181,560.0
1500208,540.0
1500236,560.0
1500264,560.0
1500292,560.0
1500319,540.0
1500347,560.0
1500375,560.0
1500402,540.0
1500430,560.0
1500458,560.0
1500486,560.0
1500513,540.0
1500541,560.0
1500568,540.0
1500596,560.0
1500623,540.0
1500651,560.0
1500679,560.0
1500707,560.0
1500734,540.0
1500762,560.0
1500789,540.0
1500817,560.0
1500845,560.0
1500872,540.0
1500900,560.0
1500928,560.0
1500956,560.0
1500983,540.0
1501011,560.0
1501038,540.0
1501066,560.0
1501094,560.0
1501122,560.0
1501150,560.0
1501178,560.0
1501205,540.0
1501233,560.0
1501261,560.0
1501288,540.0
1501317,580.0
1501344,540.0
1501372,560.0
1501400,560.0
1501428,560.0
1501455,540.0
1501483,560.0
1501511,560.0
1501539,560.0
1501567,560.0
1501594,540.0
1501622,560.0
1501650,560.0
1501677,540.0
1501705,560.0
1501733,560.0
1501761,560.0
1501788,540.0
1501816,560.0
1501843,540.0
1501871,560.0
1501899,560.0
1501926,540.0
1501954,560.0
1501982,560.0
1502010,560.0
1502037,540.0
1502065,560.0
1502092,540.0
1502120,560.0
1502148,560.0
1502176,560.0
1502203,540.0
1502231,560.0
1502239,160.0
1502258,380.0
1502286,560.0
1502313,540.0
1502341,560.0
1502369,560.0
1502397,560.0
1502424,540.0
1502452,560.0
1502479,540.0
1502507,560.0
1502535,560.0
1502562,540.0
1502590,560.0
1502618,560.0
1502646,560.0
1502673,540.0
1502701,560.0
1502729,560.0
1502756,540.0
1502784,560.0
1502812,560.0
1502840,560.0
1502868,560.0
1502895,540.0
1502923,560.0
1502950,540.0
1502978,560.0
1503006,560.0
1503033,540.0
1503061,560.0
1503089,560.0
1503117,560.0
1503144,540.0
1503172,560.0
1503199,540.0
1503227,560.0
1503255,560.0
1503283,560.0
1503310,540.0
1503338,560.0
1503365,540.0
1503393,560.0
1503420,540.0
1503448,560.0
1503476,560.0
1503504,560.0
1503532,560.0
1503559,540.0
1503587,560.0
1503614,540.0
1503642,560.0
1503670,560.0
1503698,560.0
1503725,540.0
1503753,560.0
1503780,540.0
1503808,560.0
1503836,560.0
1503864,560.0
1503892,560.0
1503920,560.0
1503947,540.0
1503975,560.0
1504003,560.0
1504030,540.0
1504058,560.0
1504086,560.0
1504114,560.0
1504142,560.0
1504170,560.0
1504198,560.0
1504225,540.0
1504253,560.0
1504281,560.0
1504309,560.0
1504337,560.0
1504365,560.0
1504393,560.0
1504420,540.0
1504448,560.0
1504476,560.0
1504504,560.0
1504532,560.0
1504560,560.0
1504587,540.0
1504615,560.0
1504643,560.0
1504670,540.0
1504698,560.0
1504726,560.0
1504753,540.0
1504754,20.0
1504782,560.0
1504809,540.0
1504837,560.0
1504865,560.0
1504892,540.0
1504920,560.0
1504948,560.0
1504976,560.0
1505004,560.0
1505031,540.0
1505059,560.0
1505086,540.0
1505114,560.0
1505142,560.0
1505170,560.0
1505198,560.0
1505225,540.0
1505253,560.0
1505280,540.0
1505308,560.0
1505336,560.0
1505363,540.0
1505391,560.0
1505419,560.0
1505447,560.0
1505475,560.0
1505502,540.0
1505530,560.0
1505558,560.0
1505586,560.0
1505613,540.0
1505641,560.0
1505668,540.0
1505696,560.0
1505724,560.0
1505751,540.0
1505779,560.0
1505807,560.0
1505835,560.0
1505862,540.0
1505890,560.0
1505917,540.0
1505945,560.0
1505973,560.0
1506001,560.0
1506029,560.0
1506056,540.0
1506084,560.0
1506111,540.0
1506139,560.0
1506166,540.0
1506194,560.0
1506222,560.0
1506250,560.0
1506277,540.0
1506305,560.0
1506333,560.0
1506360,540.0
1506388,560.0
1506416,560.0
1506444,560.0
1506471,540.0
1506499,560.0
1506526,540.0
1506554,560.0
1506582,560.0
1506609,540.0
1506637,560.0
1506665,560.0
1506693,560.0
1506720,540.0
1506748,560.0
1506776,560.0
1506803,540.0
1506831,560.0
1506859,560.0
1506887,560.0
1506915,560.0
1506942,540.0
1506970,560.0
1506998,560.0
1507026,560.0
1507053,540.0
1507109,1120.0
1507110,20.0
1507137,540.0
1507165,560.0
1507192,540.0
1507220,560.0
1507248,560.0
1507276,560.0
1507304,560.0
1507332,560.0
1507360,560.0
1507387,540.0
1507415,560.0
1507442,540.0
1507470,560.0
1507498,560.0
1507526,560.0
1507554,560.0
1507581,540.0
1507609,560.0
1507636,540.0
1507664,560.0
1507692,560.0
1507720,560.0
1507747,540.0
1507775,560.0
1507802,540.0
1507830,560.0
1507858,560.0
1507885,540.0
1507913,560.0
1507941,560.0
1507969,560.0
1507997,560.0
1508024,540.0
1508052,560.0
1508080,560.0
1508107,540.0
1508135,560.0
1508163,560.0
1508191,560.0
1508218,540.0
1508246,560.0
1508274,560.0
1508301,540.0
1508329,560.0
1508357,560.0
1508385,560.0
1508413,560.0
1508440,540.0
1508468,560.0
1508496,560.0
1508524,560.0
1508552,560.0
1508580,560.0
1508608,560.0
1508635,540.0
1508663,560.0
1508690,540.0
1508691,20.0
1508718,540.0
1508746,560.0
1508774,560.0
1508802,560.0
1508830,560.0
1508858,560.0
1508885,540.0
1508913,560.0
1508941,560.0
1508969,560.0
1508997,560.0
1509025,560.0
1509053,560.0
1509080,540.0
1509108,560.0
1509136,560.0
1509163,540.0
1509191,560.0
1509219,560.0
1509247,560.0
1509275,560.0
1509303,560.0
1509331,560.0
1509358,540.0
1509386,560.0
1509414,560.0
1509442,560.0
1509470,560.0
1509497,540.0
1509525,560.0
1509553,560.0
1509580,540.0
1509608,560.0
1509636,560.0
1509664,560.0
1509692,560.0
1509719,540.0
1509747,560.0
1509775,560.0
1509802,540.0
1509858,1120.0
1509859,20.0
1509886,540.0
1509914,560.0
1509942,560.0
1509970,560.0
1509997,540.0
1510025,560.0
1510053,560.0
1510082,580.0
1510109,540.0
1510137,560.0
1510165,560.0
1510193,560.0
1510221,560.0
1510248,540.0
1510276,560.0
1510285,180.0
1510304,380.0
1510332,560.0
1510360,560.0
1510388,560.0
1510415,540.0
1510443,560.0
1510471,560.0
1510499,560.0
1510527,560.0
1510555,560.0
1510582,540.0
1510610,560.0
1510637,540.0
1510665,560.0
1510693,560.0
1510721,560.0
1510748,540.0
1510776,560.0
1510803,540.0
1510831,560.0
1510859,560.0
1510886,540.0
1510914,560.0
1510942,560.0
1510970,560.0
1510998,560.0
1511025,540.0
1511053,560.0
1511080,540.0
1511108,560.0
1511136,560.0
1511164,560.0
1511192,560.0
1511220,560.0
1511247,540.0
1511275,560.0
1511303,560.0
1511331,560.0
1511359,560.0
1511387,560.0
1511414,540.0
1511442,560.0
1511470,560.0
1511498,560.0
1511526,560.0
1511554,560.0
1511582,560.0
1511609,540.0
1511637,560.0
1511665,560.0
1511693,560.0
1511748,1100.0
1511749,20.0
1511777,560.0
1511804,540.0
1511832,560.0
1511860,560.0
1511888,560.0
1511915,540.0
1511943,560.0
1511971,560.0
1511999,560.0
1512027,560.0
1512055,560.0
1512083,560.0
1512110,540.0
1512138,560.0
1512166,560.0
1512194,560.0
1512222,560.0
1512250,560.0
1512277,540.0
1512305,560.0
1512333,560.0
1512361,560.0
1512389,560.0
1512417,560.0
1512444,540.0
1512472,560.0
1512500,560.0
1512527,540.0
1512555,560.0
1512583,560.0
1512611,560.0
1512639,560.0
1512666,540.0
1512694,560.0
1512722,560.0
1512750,560.0
1512777,540.0
1512805,560.0
1512833,560.0
1512861,560.0
1512889,560.0
1512917,560.0
1512945,560.0
1512972,540.0
1513000,560.0
1513028,560.0
1513056,560.0
1513084,560.0
1513093,180.0
1513112,380.0
1513140,560.0
1513167,540.0
1513195,560.0
1513223,560.0
1513251,560.0
1513279,560.0
1513307,560.0
1513334,540.0
1513362,560.0
1513389,540.0
1513417,560.0
1513445,560.0
1513473,560.0
1513500,540.0
1513528,560.0
1513555,540.0
1513583,560.0
1513611,560.0
1513638,540.0
1513666,560.0
1513694,560.0
1513722,560.0
1513750,560.0
