R-Peaks (Sample Index),R-R Interval (Samples)
100020,660.0
100052,640.0
100084,640.0
100117,660.0
100149,640.0
100182,660.0
100214,640.0
100246,640.0
100279,660.0
100311,640.0
100344,660.0
100376,640.0
100408,640.0
100440,640.0
100473,660.0
100505,640.0
100538,660.0
100570,640.0
100602,640.0
100635,660.0
100667,640.0
100699,640.0
100732,660.0
100764,640.0
100797,660.0
100829,640.0
100862,660.0
100894,640.0
100927,660.0
100959,640.0
100991,640.0
101024,660.0
101056,640.0
101089,660.0
101121,640.0
101154,660.0
101186,640.0
101219,660.0
101251,640.0
101284,660.0
101316,640.0
101348,640.0
101381,660.0
101413,640.0
101446,660.0
101478,640.0
101510,640.0
101543,660.0
101575,640.0
101607,640.0
101640,660.0
101672,640.0
101704,640.0
101737,660.0
101769,640.0
101802,660.0
101834,640.0
101866,640.0
101899,660.0
101931,640.0
101963,640.0
101996,660.0
102028,640.0
102061,660.0
102093,640.0
102125,640.0
102158,660.0
102190,640.0
102223,660.0
102255,640.0
102288,660.0
102320,640.0
102352,640.0
102385,660.0
102417,640.0
102450,660.0
102482,640.0
102515,660.0
102547,640.0
102580,660.0
102612,640.0
102644,640.0
102677,660.0
102709,640.0
102742,660.0
102774,640.0
102806,640.0
102839,660.0
102871,640.0
102904,660.0
102936,640.0
102968,640.0
103001,660.0
103033,640.0
103066,660.0
103098,640.0
103130,640.0
103163,660.0
103195,640.0
103228,660.0
103260,640.0
103292,640.0
103325,660.0
103357,640.0
103389,640.0
103422,660.0
103454,640.0
103486,640.0
103519,660.0
103551,640.0
103584,660.0
103616,640.0
103648,640.0
103681,660.0
103713,640.0
103746,660.0
103778,640.0
103810,640.0
103843,660.0
103875,640.0
103907,640.0
103940,660.0
103972,640.0
104004,640.0
104037,660.0
104069,640.0
104102,660.0
104134,640.0
104166,640.0
104199,660.0
104231,640.0
104263,640.0
104296,660.0
104328,640.0
104360,640.0
104393,660.0
104425,640.0
104458,660.0
104490,640.0
104522,640.0
104555,660.0
104587,640.0
104620,660.0
104652,640.0
104685,660.0
104717,640.0
104749,640.0
104782,660.0
104814,640.0
104847,660.0
104879,640.0
104911,640.0
104944,660.0
104976,640.0
105008,640.0
105041,660.0
105073,640.0
105105,640.0
105138,660.0
105170,640.0
105202,640.0
105235,660.0
105267,640.0
105299,640.0
105332,660.0
105364,640.0
105396,640.0
105429,660.0
105461,640.0
105493,640.0
105526,660.0
105558,640.0
105590,640.0
105623,660.0
105655,640.0
105687,640.0
105720,660.0
105752,640.0
105784,640.0
105817,660.0
105849,640.0
105881,640.0
105913,640.0
105946,660.0
105978,640.0
106010,640.0
106043,660.0
106075,640.0
106107,640.0
106139,640.0
106172,660.0
106204,640.0
106236,640.0
106269,660.0
106301,640.0
106333,640.0
106366,660.0
106398,640.0
106430,640.0
106463,660.0
106495,640.0
106527,640.0
106560,660.0
106592,640.0
106625,660.0
106657,640.0
106690,660.0
106722,640.0
106755,660.0
106787,640.0
106819,640.0
106852,660.0
106884,640.0
106917,660.0
106949,640.0
106981,640.0
107013,640.0
107046,660.0
107078,640.0
107111,660.0
107143,640.0
107175,640.0
107207,640.0
107240,660.0
107272,640.0
107304,640.0
107337,660.0
107369,640.0
107401,640.0
107434,660.0
107466,640.0
107498,640.0
107531,660.0
107563,640.0
107595,640.0
107628,660.0
107660,640.0
107692,640.0
107725,660.0
107757,640.0
107789,640.0
107822,660.0
107854,640.0
107886,640.0
107919,660.0
107951,640.0
107983,640.0
108016,660.0
108048,640.0
108080,640.0
108113,660.0
108145,640.0
108177,640.0
108210,660.0
108242,640.0
108274,640.0
108307,660.0
108339,640.0
108372,660.0
108404,640.0
108436,640.0
108469,660.0
108501,640.0
108533,640.0
108566,660.0
108598,640.0
108630,640.0
108663,660.0
108695,640.0
108727,640.0
108760,660.0
108792,640.0
108824,640.0
108857,660.0
108889,640.0
108921,640.0
108954,660.0
108986,640.0
109019,660.0
109051,640.0
109083,640.0
109116,660.0
109148,640.0
109181,660.0
109213,640.0
109245,640.0
109278,660.0
109310,640.0
109342,640.0
109375,660.0
109407,640.0
109439,640.0
109472,660.0
109504,640.0
109536,640.0
109569,660.0
109601,640.0
109633,640.0
109666,660.0
109698,640.0
109730,640.0
109763,660.0
109795,640.0
109827,640.0
109859,640.0
109892,660.0
109924,640.0
109956,640.0
109989,660.0
110021,640.0
110053,640.0
110086,660.0
110118,640.0
110150,640.0
110182,640.0
110215,660.0
110247,640.0
110279,640.0
110311,640.0
110344,660.0
110376,640.0
110408,640.0
110441,660.0
110473,640.0
110505,640.0
110537,640.0
110570,660.0
110602,640.0
110634,640.0
110667,660.0
110699,640.0
110731,640.0
110763,640.0
110796,660.0
110828,640.0
110860,640.0
110892,640.0
110925,660.0
110957,640.0
110989,640.0
111021,640.0
111054,660.0
111086,640.0
111118,640.0
111151,660.0
111183,640.0
111215,640.0
111247,640.0
111280,660.0
111312,640.0
111344,640.0
111376,640.0
111409,660.0
111441,640.0
111473,640.0
111506,660.0
111538,640.0
111570,640.0
111602,640.0
111634,640.0
111667,660.0
111699,640.0
111731,640.0
111763,640.0
111795,640.0
111828,660.0
111860,640.0
111892,640.0
111924,640.0
111957,660.0
111989,640.0
112021,640.0
112053,640.0
112086,660.0
112118,640.0
112150,640.0
112183,660.0
112215,640.0
112247,640.0
112279,640.0
112312,660.0
112344,640.0
112376,640.0
112409,660.0
112441,640.0
112473,640.0
112505,640.0
112538,660.0
112570,640.0
112602,640.0
112634,640.0
112667,660.0
112699,640.0
112731,640.0
112764,660.0
112796,640.0
112828,640.0
112861,660.0
112893,640.0
112925,640.0
112958,660.0
112990,640.0
113022,640.0
113055,660.0
113087,640.0
113120,660.0
113152,640.0
113184,640.0
113217,660.0
113249,640.0
113282,660.0
113314,640.0
113346,640.0
113379,660.0
113411,640.0
113443,640.0
113476,660.0
113508,640.0
113540,640.0
113572,640.0
113605,660.0
113637,640.0
113669,640.0
113702,660.0
113734,640.0
113766,640.0
113799,660.0
113831,640.0
113863,640.0
113896,660.0
113928,640.0
113960,640.0
113993,660.0
114025,640.0
114057,640.0
114090,660.0
114122,640.0
114155,660.0
114187,640.0
114219,640.0
114252,660.0
114284,640.0
114317,660.0
114349,640.0
114382,660.0
114414,640.0
114446,640.0
114479,660.0
114511,640.0
114544,660.0
114576,640.0
114608,640.0
114641,660.0
114673,640.0
114705,640.0
114738,660.0
114770,640.0
114802,640.0
114835,660.0
114867,640.0
114899,640.0
114932,660.0
114964,640.0
114996,640.0
115029,660.0
115061,640.0
115093,640.0
115126,660.0
115158,640.0
115191,660.0
115223,640.0
115255,640.0
115287,640.0
115320,660.0
115352,640.0
115385,660.0
115417,640.0
115449,640.0
115482,660.0
115514,640.0
115547,660.0
115579,640.0
115611,640.0
115644,660.0
115676,640.0
115708,640.0
115741,660.0
115773,640.0
115806,660.0
115838,640.0
115870,640.0
115903,660.0
115935,640.0
115968,660.0
116000,640.0
116032,640.0
116065,660.0
116097,640.0
116129,640.0
116162,660.0
116194,640.0
116227,660.0
116259,640.0
116292,660.0
116324,640.0
116356,640.0
116389,660.0
116421,640.0
116454,660.0
116486,640.0
116518,640.0
116551,660.0
116583,640.0
116616,660.0
116648,640.0
116680,640.0
116713,660.0
116745,640.0
116777,640.0
116810,660.0
116842,640.0
116874,640.0
116907,660.0
116939,640.0
116972,660.0
117004,640.0
117036,640.0
117069,660.0
117101,640.0
117134,660.0
117166,640.0
117198,640.0
117231,660.0
117263,640.0
117295,640.0
117328,660.0
117360,640.0
117392,640.0
117425,660.0
117457,640.0
117490,660.0
117522,640.0
117554,640.0
117586,640.0
117618,640.0
117651,660.0
117683,640.0
117715,640.0
117748,660.0
117780,640.0
117812,640.0
117845,660.0
117877,640.0
117909,640.0
117941,640.0
117973,640.0
118006,660.0
118038,640.0
118070,640.0
118102,640.0
118135,660.0
118167,640.0
118199,640.0
118232,660.0
118264,640.0
118296,640.0
118328,640.0
118361,660.0
118393,640.0
118425,640.0
118458,660.0
118490,640.0
118522,640.0
118555,660.0
118587,640.0
118619,640.0
118651,640.0
118684,660.0
118716,640.0
118748,640.0
118781,660.0
118813,640.0
118845,640.0
118877,640.0
118910,660.0
118942,640.0
118974,640.0
119007,660.0
119039,640.0
119071,640.0
119104,660.0
119136,640.0
119168,640.0
119201,660.0
119233,640.0
119265,640.0
119298,660.0
119330,640.0
119362,640.0
119395,660.0
119427,640.0
119460,660.0
119492,640.0
119524,640.0
119556,640.0
119589,660.0
119621,640.0
119653,640.0
119686,660.0
119718,640.0
119750,640.0
119782,640.0
119815,660.0
119847,640.0
119879,640.0
119911,640.0
119944,660.0
119976,640.0
120008,640.0
120041,660.0
120073,640.0
120105,640.0
120138,660.0
120170,640.0
120202,640.0
120234,640.0
120267,660.0
120299,640.0
120331,640.0
120364,660.0
120396,640.0
120428,640.0
120460,640.0
120493,660.0
120525,640.0
120557,640.0
120589,640.0
120622,660.0
120654,640.0
120686,640.0
120719,660.0
120751,640.0
