R-Peaks (Sample Index),R-R Interval (Samples)
1400034,620.0
1400039,100.0
1400070,620.0
1400102,640.0
1400134,640.0
1400165,620.0
1400197,640.0
1400228,620.0
1400260,640.0
1400291,620.0
1400323,640.0
1400355,640.0
1400386,620.0
1400417,620.0
1400449,640.0
1400481,640.0
1400512,620.0
1400544,640.0
1400575,620.0
1400607,640.0
1400639,640.0
1400670,620.0
1400702,640.0
1400734,640.0
1400765,620.0
1400797,640.0
1400828,620.0
1400860,640.0
1400892,640.0
1400923,620.0
1400955,640.0
1400986,620.0
1401018,640.0
1401049,620.0
1401081,640.0
1401113,640.0
1401144,620.0
1401176,640.0
1401208,640.0
1401239,620.0
1401271,640.0
1401302,620.0
1401334,640.0
1401366,640.0
1401397,620.0
1401429,640.0
1401460,620.0
1401492,640.0
1401523,620.0
1401555,640.0
1401587,640.0
1401619,640.0
1401650,620.0
1401682,640.0
1401714,640.0
1401746,640.0
1401777,620.0
1401809,640.0
1401841,640.0
1401873,640.0
1401904,620.0
1401936,640.0
1401968,640.0
1401999,620.0
1402031,640.0
1402063,640.0
1402095,640.0
1402126,620.0
1402158,640.0
1402189,620.0
1402221,640.0
1402252,620.0
1402284,640.0
1402315,620.0
1402347,640.0
1402378,620.0
1402410,640.0
1402442,640.0
1402473,620.0
1402505,640.0
1402536,620.0
1402568,640.0
1402600,640.0
1402632,640.0
1402663,620.0
1402695,640.0
1402726,620.0
1402758,640.0
1402790,640.0
1402822,640.0
1402853,620.0
1402885,640.0
1402916,620.0
1402948,640.0
1402980,640.0
1403011,620.0
1403043,640.0
1403074,620.0
1403106,640.0
1403138,640.0
1403169,620.0
1403201,640.0
1403232,620.0
1403264,640.0
1403295,620.0
1403327,640.0
1403358,620.0
1403390,640.0
1403421,620.0
1403453,640.0
1403484,620.0
1403516,640.0
1403548,640.0
1403579,620.0
1403610,620.0
1403642,640.0
1403674,640.0
1403705,620.0
1403737,640.0
1403768,620.0
1403799,620.0
1403831,640.0
1403863,640.0
1403894,620.0
1403925,620.0
1403957,640.0
1403988,620.0
1404020,640.0
1404051,620.0
1404083,640.0
1404114,620.0
1404145,620.0
1404177,640.0
1404209,640.0
1404240,620.0
1404272,640.0
1404303,620.0
1404335,640.0
1404366,620.0
1404398,640.0
1404430,640.0
1404461,620.0
1404492,620.0
1404524,640.0
1404556,640.0
1404587,620.0
1404619,640.0
1404650,620.0
1404681,620.0
1404713,640.0
1404744,620.0
1404776,640.0
1404807,620.0
1404839,640.0
1404870,620.0
1404902,640.0
1404933,620.0
1404965,640.0
1404996,620.0
1405028,640.0
1405060,640.0
1405091,620.0
1405123,640.0
1405154,620.0
1405186,640.0
1405217,620.0
1405249,640.0
1405281,640.0
1405312,620.0
1405344,640.0
1405375,620.0
1405407,640.0
1405438,620.0
1405470,640.0
1405501,620.0
1405533,640.0
1405564,620.0
1405596,640.0
1405628,640.0
1405659,620.0
1405691,640.0
1405723,640.0
1405754,620.0
1405785,620.0
1405817,640.0
1405849,640.0
1405880,620.0
1405911,620.0
1405943,640.0
1405975,640.0
1406006,620.0
1406037,620.0
1406069,640.0
1406100,620.0
1406132,640.0
1406163,620.0
1406195,640.0
1406226,620.0
1406258,640.0
1406289,620.0
1406321,640.0
1406352,620.0
1406384,640.0
1406415,620.0
1406447,640.0
1406479,640.0
1406511,640.0
1406542,620.0
1406574,640.0
1406605,620.0
1406637,640.0
1406669,640.0
1406700,620.0
1406732,640.0
1406764,640.0
1406795,620.0
1406827,640.0
1406859,640.0
1406890,620.0
1406922,640.0
1406953,620.0
1406985,640.0
1407016,620.0
1407048,640.0
1407079,620.0
1407111,640.0
1407142,620.0
1407174,640.0
1407205,620.0
1407237,640.0
1407268,620.0
1407300,640.0
1407331,620.0
1407363,640.0
1407395,640.0
1407426,620.0
1407458,640.0
1407489,620.0
1407520,620.0
1407552,640.0
1407584,640.0
1407615,620.0
1407647,640.0
1407678,620.0
1407710,640.0
1407742,640.0
1407773,620.0
1407805,640.0
1407837,640.0
1407868,620.0
1407900,640.0
1407932,640.0
1407963,620.0
1407995,640.0
1408026,620.0
1408058,640.0
1408090,640.0
1408121,620.0
1408153,640.0
1408184,620.0
1408216,640.0
1408247,620.0
1408279,640.0
1408310,620.0
1408342,640.0
1408373,620.0
1408405,640.0
1408437,640.0
1408468,620.0
1408500,640.0
1408532,640.0
1408563,620.0
1408595,640.0
1408627,640.0
1408659,640.0
1408690,620.0
1408722,640.0
1408754,640.0
1408785,620.0
1408817,640.0
1408849,640.0
1408881,640.0
1408912,620.0
1408944,640.0
1408975,620.0
1409007,640.0
1409039,640.0
1409070,620.0
1409101,620.0
1409133,640.0
1409165,640.0
1409196,620.0
1409228,640.0
1409259,620.0
1409291,640.0
1409322,620.0
1409354,640.0
1409385,620.0
1409417,640.0
1409448,620.0
1409480,640.0
1409511,620.0
1409543,640.0
1409574,620.0
1409606,640.0
1409637,620.0
1409669,640.0
1409701,640.0
1409732,620.0
1409764,640.0
1409795,620.0
1409827,640.0
1409858,620.0
1409890,640.0
1409921,620.0
1409952,620.0
1409983,620.0
1410015,640.0
1410046,620.0
1410077,620.0
1410109,640.0
1410140,620.0
1410171,620.0
1410202,620.0
1410234,640.0
1410265,620.0
1410296,620.0
1410327,620.0
1410358,620.0
1410390,640.0
1410421,620.0
1410452,620.0
1410483,620.0
1410515,640.0
1410546,620.0
1410577,620.0
1410609,640.0
1410640,620.0
1410671,620.0
1410703,640.0
1410734,620.0
1410765,620.0
1410797,640.0
1410828,620.0
1410859,620.0
1410891,640.0
1410923,640.0
1410954,620.0
1410985,620.0
1411017,640.0
1411048,620.0
1411080,640.0
1411111,620.0
1411143,640.0
1411174,620.0
1411205,620.0
1411237,640.0
1411269,640.0
1411300,620.0
1411332,640.0
1411363,620.0
1411394,620.0
1411426,640.0
1411457,620.0
1411489,640.0
1411520,620.0
1411552,640.0
1411583,620.0
1411615,640.0
1411646,620.0
1411678,640.0
1411709,620.0
1411740,620.0
1411772,640.0
1411804,640.0
1411835,620.0
1411867,640.0
1411898,620.0
1411930,640.0
1411961,620.0
1411993,640.0
1412024,620.0
1412056,640.0
1412087,620.0
1412119,640.0
1412150,620.0
1412182,640.0
1412213,620.0
1412244,620.0
1412276,640.0
1412307,620.0
1412339,640.0
1412370,620.0
1412401,620.0
1412433,640.0
1412464,620.0
1412495,620.0
1412527,640.0
1412558,620.0
1412590,640.0
1412621,620.0
1412653,640.0
1412685,640.0
1412716,620.0
1412748,640.0
1412779,620.0
1412811,640.0
1412842,620.0
1412874,640.0
1412906,640.0
1412937,620.0
1412968,620.0
1413000,640.0
1413031,620.0
1413062,620.0
1413094,640.0
1413125,620.0
1413156,620.0
1413187,620.0
1413219,640.0
1413250,620.0
1413281,620.0
1413313,640.0
1413344,620.0
1413375,620.0
1413407,640.0
1413438,620.0
1413469,620.0
1413501,640.0
1413532,620.0
1413564,640.0
1413595,620.0
1413626,620.0
1413658,640.0
1413689,620.0
1413721,640.0
1413752,620.0
