R-Peaks (Sample Index),R-R Interval (Samples)
1300017,620.0
1300048,620.0
1300080,640.0
1300111,620.0
1300143,640.0
1300174,620.0
1300206,640.0
1300238,640.0
1300269,620.0
1300301,640.0
1300333,640.0
1300364,620.0
1300396,640.0
1300428,640.0
1300459,620.0
1300491,640.0
1300522,620.0
1300554,640.0
1300586,640.0
1300617,620.0
1300649,640.0
1300680,620.0
1300712,640.0
1300744,640.0
1300775,620.0
1300807,640.0
1300838,620.0
1300870,640.0
1300901,620.0
1300933,640.0
1300964,620.0
1300996,640.0
1301027,620.0
1301059,640.0
1301091,640.0
1301122,620.0
1301154,640.0
1301185,620.0
1301217,640.0
1301249,640.0
1301280,620.0
1301312,640.0
1301343,620.0
1301375,640.0
1301406,620.0
1301438,640.0
1301469,620.0
1301501,640.0
1301532,620.0
1301563,620.0
1301595,640.0
1301627,640.0
1301658,620.0
1301690,640.0
1301721,620.0
1301753,640.0
1301784,620.0
1301816,640.0
1301848,640.0
1301879,620.0
1301911,640.0
1301943,640.0
1301974,620.0
1302006,640.0
1302037,620.0
1302069,640.0
1302101,640.0
1302132,620.0
1302164,640.0
1302196,640.0
1302227,620.0
1302258,620.0
1302290,640.0
1302322,640.0
1302353,620.0
1302385,640.0
1302416,620.0
1302448,640.0
1302480,640.0
1302512,640.0
1302543,620.0
1302575,640.0
1302606,620.0
1302638,640.0
1302670,640.0
1302701,620.0
1302733,640.0
1302764,620.0
1302796,640.0
1302827,620.0
1302859,640.0
1302890,620.0
1302922,640.0
1302953,620.0
1302985,640.0
1303017,640.0
1303049,640.0
1303080,620.0
1303112,640.0
1303143,620.0
1303175,640.0
1303207,640.0
1303238,620.0
1303270,640.0
1303301,620.0
1303333,640.0
1303365,640.0
1303396,620.0
1303428,640.0
1303459,620.0
1303491,640.0
1303522,620.0
1303554,640.0
1303586,640.0
1303617,620.0
1303648,620.0
1303680,640.0
1303711,620.0
1303743,640.0
1303774,620.0
1303806,640.0
1303837,620.0
1303869,640.0
1303900,620.0
1303932,640.0
1303963,620.0
1303995,640.0
1304026,620.0
1304058,640.0
1304090,640.0
1304121,620.0
1304153,640.0
1304184,620.0
1304216,640.0
1304248,640.0
1304279,620.0
1304311,640.0
1304342,620.0
1304374,640.0
1304406,640.0
1304437,620.0
1304469,640.0
1304501,640.0
1304532,620.0
1304564,640.0
1304595,620.0
1304627,640.0
1304658,620.0
1304690,640.0
1304721,620.0
1304753,640.0
1304785,640.0
1304816,620.0
1304848,640.0
1304879,620.0
1304911,640.0
1304942,620.0
1304974,640.0
1305005,620.0
1305036,620.0
1305068,640.0
1305099,620.0
1305131,640.0
1305162,620.0
1305194,640.0
1305225,620.0
1305256,620.0
1305288,640.0
1305320,640.0
1305351,620.0
1305383,640.0
1305415,640.0
1305446,620.0
1305478,640.0
1305510,640.0
1305541,620.0
1305573,640.0
1305604,620.0
1305636,640.0
1305668,640.0
1305699,620.0
1305731,640.0
1305762,620.0
1305793,620.0
1305825,640.0
1305856,620.0
1305888,640.0
1305919,620.0
1305951,640.0
1305982,620.0
1306014,640.0
1306046,640.0
1306077,620.0
1306109,640.0
1306140,620.0
1306172,640.0
1306204,640.0
1306236,640.0
1306267,620.0
1306299,640.0
1306330,620.0
1306362,640.0
1306393,620.0
1306425,640.0
1306457,640.0
1306488,620.0
1306520,640.0
1306551,620.0
1306583,640.0
1306615,640.0
1306646,620.0
1306678,640.0
1306710,640.0
1306742,640.0
1306773,620.0
1306805,640.0
1306837,640.0
1306869,640.0
1306900,620.0
1306932,640.0
1306964,640.0
1306996,640.0
1307027,620.0
1307059,640.0
1307091,640.0
1307123,640.0
1307154,620.0
1307186,640.0
1307217,620.0
1307249,640.0
1307281,640.0
1307312,620.0
1307344,640.0
1307375,620.0
1307407,640.0
1307438,620.0
1307470,640.0
1307501,620.0
1307533,640.0
1307565,640.0
1307596,620.0
1307628,640.0
1307660,640.0
1307691,620.0
1307723,640.0
1307754,620.0
1307786,640.0
1307818,640.0
1307849,620.0
1307881,640.0
1307913,640.0
1307944,620.0
1307976,640.0
1308007,620.0
1308039,640.0
1308070,620.0
1308102,640.0
1308134,640.0
1308165,620.0
1308197,640.0
1308228,620.0
1308260,640.0
1308291,620.0
1308323,640.0
1308354,620.0
1308386,640.0
1308417,620.0
1308449,640.0
1308481,640.0
1308512,620.0
1308544,640.0
1308576,640.0
1308607,620.0
1308639,640.0
1308671,640.0
1308702,620.0
1308734,640.0
1308765,620.0
1308797,640.0
1308829,640.0
1308860,620.0
1308892,640.0
1308924,640.0
1308955,620.0
1308987,640.0
1309018,620.0
1309050,640.0
1309081,620.0
1309113,640.0
1309144,620.0
1309176,640.0
1309207,620.0
1309239,640.0
1309270,620.0
1309301,620.0
1309333,640.0
1309364,620.0
1309395,620.0
1309427,640.0
1309458,620.0
1309489,620.0
