R-Peaks (Sample Index),R-R Interval (Samples)
2400033,640.0
2400065,640.0
2400097,640.0
2400129,640.0
2400161,640.0
2400194,660.0
2400226,640.0
2400258,640.0
2400290,640.0
2400322,640.0
2400354,640.0
2400386,640.0
2400418,640.0
2400450,640.0
2400482,640.0
2400514,640.0
2400546,640.0
2400578,640.0
2400610,640.0
2400642,640.0
2400674,640.0
2400706,640.0
2400738,640.0
2400771,660.0
2400803,640.0
2400835,640.0
2400867,640.0
2400899,640.0
2400931,640.0
2400963,640.0
2400995,640.0
2401027,640.0
2401059,640.0
2401091,640.0
2401123,640.0
2401155,640.0
2401187,640.0
2401219,640.0
2401251,640.0
2401283,640.0
2401316,660.0
2401347,620.0
2401379,640.0
2401411,640.0
2401443,640.0
2401475,640.0
2401507,640.0
2401539,640.0
2401571,640.0
2401603,640.0
2401635,640.0
2401667,640.0
2401699,640.0
2401731,640.0
2401763,640.0
2401795,640.0
2401827,640.0
2401859,640.0
2401891,640.0
2401923,640.0
2401955,640.0
2401987,640.0
2402020,660.0
2402052,640.0
2402084,640.0
2402116,640.0
2402148,640.0
2402180,640.0
2402212,640.0
2402244,640.0
2402276,640.0
2402308,640.0
2402340,640.0
2402372,640.0
2402404,640.0
2402436,640.0
2402468,640.0
2402531,1260.0
2402532,20.0
2402563,620.0
2402595,640.0
2402627,640.0
2402659,640.0
2402691,640.0
2402723,640.0
2402755,640.0
2402787,640.0
2402819,640.0
2402851,640.0
2402883,640.0
2402915,640.0
2402947,640.0
2402979,640.0
2403011,640.0
2403043,640.0
2403075,640.0
2403107,640.0
2403139,640.0
2403171,640.0
2403203,640.0
2403235,640.0
2403267,640.0
2403299,640.0
2403331,640.0
2403363,640.0
2403395,640.0
2403427,640.0
2403459,640.0
2403491,640.0
2403523,640.0
2403555,640.0
2403587,640.0
2403619,640.0
2403651,640.0
2403683,640.0
2403715,640.0
2403747,640.0
2403779,640.0
2403811,640.0
2403843,640.0
2403875,640.0
2403907,640.0
2403939,640.0
2403971,640.0
2404003,640.0
2404035,640.0
2404066,620.0
2404098,640.0
2404130,640.0
2404162,640.0
2404194,640.0
2404226,640.0
2404258,640.0
2404290,640.0
2404322,640.0
2404354,640.0
2404386,640.0
2404418,640.0
2404450,640.0
2404482,640.0
2404514,640.0
2404546,640.0
2404578,640.0
2404610,640.0
2404641,620.0
2404673,640.0
2404705,640.0
2404736,620.0
2404768,640.0
2404800,640.0
2404832,640.0
2404864,640.0
2404895,620.0
2404927,640.0
2404959,640.0
2404991,640.0
2405023,640.0
2405054,620.0
2405086,640.0
2405118,640.0
2405150,640.0
2405182,640.0
2405214,640.0
2405246,640.0
2405278,640.0
2405310,640.0
2405342,640.0
2405374,640.0
2405405,620.0
2405437,640.0
2405469,640.0
2405501,640.0
2405532,620.0
2405564,640.0
2405596,640.0
2405628,640.0
2405659,620.0
2405691,640.0
2405723,640.0
2405755,640.0
2405787,640.0
2405819,640.0
2405851,640.0
2405883,640.0
2405915,640.0
2405947,640.0
2405978,620.0
2406010,640.0
2406042,640.0
2406074,640.0
2406106,640.0
2406138,640.0
2406201,1260.0
2406202,20.0
2406234,640.0
2406266,640.0
2406298,640.0
2406329,620.0
2406361,640.0
2406394,660.0
2406426,640.0
2406458,640.0
2406490,640.0
2406521,620.0
2406553,640.0
2406586,660.0
2406618,640.0
2406649,620.0
2406681,640.0
2406713,640.0
2406745,640.0
2406777,640.0
2406809,640.0
2406841,640.0
2406873,640.0
2406905,640.0
2406938,660.0
2406970,640.0
2407002,640.0
2407034,640.0
2407066,640.0
2407098,640.0
2407130,640.0
2407162,640.0
2407194,640.0
2407226,640.0
2407258,640.0
2407291,660.0
2407323,640.0
2407355,640.0
2407387,640.0
2407419,640.0
2407451,640.0
2407483,640.0
2407515,640.0
2407547,640.0
2407579,640.0
2407611,640.0
2407643,640.0
2407675,640.0
2407707,640.0
2407739,640.0
2407771,640.0
2407803,640.0
2407835,640.0
2407867,640.0
2407898,620.0
2407930,640.0
2407962,640.0
2407994,640.0
2408026,640.0
2408058,640.0
2408090,640.0
2408122,640.0
2408154,640.0
2408186,640.0
2408218,640.0
2408250,640.0
2408282,640.0
2408314,640.0
2408346,640.0
2408378,640.0
2408410,640.0
2408442,640.0
2408474,640.0
2408506,640.0
2408538,640.0
2408570,640.0
2408602,640.0
2408634,640.0
2408666,640.0
2408698,640.0
2408731,660.0
2408762,620.0
2408794,640.0
2408826,640.0
2408858,640.0
2408890,640.0
2408922,640.0
2408954,640.0
2408986,640.0
2409018,640.0
2409050,640.0
2409082,640.0
2409114,640.0
2409146,640.0
2409178,640.0
2409210,640.0
2409242,640.0
2409274,640.0
2409306,640.0
2409338,640.0
2409370,640.0
2409402,640.0
2409434,640.0
2409466,640.0
2409498,640.0
2409530,640.0
2409562,640.0
2409594,640.0
2409626,640.0
2409658,640.0
2409690,640.0
2409722,640.0
2409754,640.0
2409786,640.0
2409818,640.0
2409850,640.0
2409882,640.0
2409914,640.0
2409946,640.0
2409978,640.0
2410009,620.0
2410041,640.0
2410073,640.0
2410105,640.0
2410137,640.0
2410169,640.0
2410201,640.0
2410233,640.0
2410265,640.0
2410297,640.0
2410329,640.0
2410361,640.0
2410393,640.0
2410425,640.0
2410457,640.0
2410489,640.0
2410521,640.0
2410553,640.0
2410585,640.0
2410617,640.0
2410650,660.0
2410682,640.0
2410714,640.0
2410746,640.0
2410778,640.0
2410810,640.0
2410842,640.0
2410874,640.0
2410906,640.0
2410938,640.0
2410970,640.0
2411002,640.0
2411034,640.0
2411066,640.0
2411098,640.0
2411130,640.0
2411162,640.0
2411194,640.0
2411226,640.0
2411258,640.0
2411290,640.0
2411323,660.0
2411355,640.0
2411387,640.0
2411420,660.0
2411452,640.0
2411484,640.0
2411516,640.0
2411548,640.0
2411581,660.0
2411613,640.0
2411645,640.0
2411677,640.0
2411709,640.0
2411741,640.0
2411773,640.0
2411805,640.0
2411836,620.0
2411868,640.0
2411900,640.0
2411932,640.0
2411964,640.0
2411996,640.0
2412028,640.0
2412060,640.0
2412092,640.0
2412124,640.0
2412155,620.0
2412187,640.0
2412219,640.0
2412251,640.0
2412283,640.0
2412315,640.0
2412347,640.0
2412379,640.0
2412411,640.0
2412443,640.0
2412475,640.0
2412507,640.0
2412539,640.0
2412571,640.0
2412603,640.0
2412635,640.0
2412667,640.0
2412699,640.0
2412731,640.0
2412763,640.0
2412795,640.0
2412827,640.0
2412859,640.0
2412891,640.0
2412923,640.0
2412955,640.0
2412987,640.0
2413019,640.0
2413051,640.0
2413083,640.0
2413115,640.0
2413147,640.0
2413179,640.0
2413211,640.0
2413243,640.0
2413275,640.0
2413307,640.0
2413339,640.0
2413371,640.0
2413402,620.0
2413434,640.0
2413466,640.0
2413498,640.0
2413530,640.0
2413562,640.0
2413594,640.0
2413626,640.0
2413658,640.0
2413691,660.0
2413723,640.0
2413754,620.0
2413786,640.0
2413819,660.0
2413851,640.0
2413883,640.0
2413915,640.0
2413947,640.0
2413979,640.0
2414011,640.0
2414043,640.0
2414075,640.0
2414107,640.0
2414139,640.0
2414171,640.0
2414203,640.0
2414235,640.0
2414267,640.0
2414298,620.0
2414331,660.0
2414363,640.0
2414395,640.0
2414427,640.0
2414459,640.0
2414491,640.0
2414523,640.0
2414555,640.0
2414587,640.0
2414619,640.0
2414651,640.0
2414683,640.0
2414715,640.0
2414747,640.0
2414779,640.0
2414811,640.0
2414843,640.0
2414875,640.0
2414907,640.0
2414939,640.0
2414971,640.0
2415003,640.0
2415036,660.0
2415068,640.0
2415100,640.0
2415132,640.0
2415164,640.0
2415197,660.0
2415229,640.0
2415261,640.0
2415293,640.0
2415326,660.0
2415358,640.0
2415390,640.0
2415422,640.0
2415455,660.0
2415487,640.0
2415519,640.0
2415551,640.0
2415583,640.0
2415616,660.0
2415648,640.0
2415680,640.0
2415712,640.0
2415744,640.0
2415776,640.0
2415808,640.0
2415840,640.0
2415872,640.0
2415904,640.0
2415936,640.0
2415968,640.0
2416000,640.0
2416032,640.0
2416064,640.0
2416097,660.0
2416129,640.0
2416161,640.0
2416193,640.0
2416225,640.0
2416257,640.0
2416289,640.0
2416321,640.0
2416353,640.0
2416417,1280.0
2416418,20.0
2416450,640.0
2416482,640.0
2416514,640.0
2416546,640.0
2416578,640.0
2416610,640.0
2416642,640.0
2416674,640.0
2416706,640.0
2416738,640.0
2416769,620.0
2416801,640.0
2416834,660.0
2416866,640.0
2416898,640.0
2416930,640.0
2416961,620.0
2416994,660.0
2417026,640.0
2417058,640.0
2417090,640.0
2417121,620.0
2417153,640.0
2417185,640.0
2417217,640.0
2417249,640.0
2417281,640.0
2417313,640.0
2417345,640.0
2417377,640.0
2417408,620.0
2417440,640.0
2417472,640.0
2417503,620.0
2417535,640.0
2417567,640.0
2417599,640.0
2417631,640.0
2417662,620.0
2417694,640.0
2417726,640.0
2417758,640.0
2417790,640.0
2417822,640.0
2417854,640.0
2417886,640.0
2417918,640.0
2417949,620.0
2417981,640.0
2418013,640.0
2418045,640.0
2418077,640.0
2418109,640.0
2418141,640.0
2418172,620.0
2418204,640.0
2418236,640.0
2418268,640.0
2418300,640.0
2418332,640.0
2418363,620.0
2418395,640.0
2418427,640.0
2418459,640.0
2418491,640.0
2418522,620.0
2418554,640.0
2418586,640.0
2418618,640.0
2418650,640.0
2418682,640.0
2418714,640.0
2418746,640.0
2418778,640.0
2418810,640.0
2418842,640.0
2418873,620.0
2418905,640.0
2418937,640.0
2418969,640.0
2419001,640.0
2419033,640.0
2419065,640.0
2419097,640.0
2419129,640.0
2419161,640.0
2419193,640.0
2419224,620.0
2419256,640.0
2419288,640.0
2419320,640.0
2419352,640.0
2419383,620.0
2419415,640.0
2419447,640.0
2419479,640.0
2419511,640.0
2419543,640.0
2419574,620.0
2419606,640.0
2419638,640.0
2419670,640.0
2419702,640.0
2419734,640.0
2419766,640.0
2419798,640.0
2419830,640.0
2419862,640.0
2419893,620.0
2419925,640.0
2419957,640.0
2419989,640.0
2420021,640.0
2420053,640.0
2420085,640.0
2420117,640.0
2420148,620.0
2420180,640.0
2420212,640.0
2420244,640.0
2420276,640.0
2420307,620.0
2420339,640.0
2420371,640.0
2420403,640.0
2420435,640.0
2420466,620.0
2420498,640.0
2420530,640.0
2420562,640.0
2420594,640.0
2420626,640.0
2420657,620.0
2420689,640.0
2420721,640.0
2420753,640.0
2420785,640.0
2420817,640.0
2420848,620.0
2420880,640.0
2420912,640.0
2420944,640.0
2420976,640.0
2421008,640.0
2421040,640.0
2421072,640.0
2421104,640.0
2421135,620.0
2421167,640.0
2421199,640.0
2421231,640.0
2421263,640.0
2421294,620.0
2421326,640.0
2421358,640.0
2421390,640.0
2421422,640.0
2421453,620.0
2421485,640.0
2421517,640.0
2421549,640.0
2421581,640.0
2421613,640.0
2421645,640.0
2421677,640.0
2421709,640.0
2421741,640.0
2421773,640.0
2421805,640.0
2421837,640.0
2421869,640.0
2421932,1260.0
2421964,640.0
2421965,20.0
2421996,620.0
2422028,640.0
2422060,640.0
2422092,640.0
2422124,640.0
2422156,640.0
2422188,640.0
2422220,640.0
2422251,620.0
2422283,640.0
2422315,640.0
2422347,640.0
2422379,640.0
2422411,640.0
2422443,640.0
2422475,640.0
2422507,640.0
2422539,640.0
2422570,620.0
2422602,640.0
2422634,640.0
2422666,640.0
2422698,640.0
2422730,640.0
2422762,640.0
2422794,640.0
2422826,640.0
2422858,640.0
2422890,640.0
2422921,620.0
2422953,640.0
2422985,640.0
2423017,640.0
2423049,640.0
2423081,640.0
2423112,620.0
2423144,640.0
2423176,640.0
2423208,640.0
2423240,640.0
2423272,640.0
2423303,620.0
2423335,640.0
2423367,640.0
2423399,640.0
2423431,640.0
2423463,640.0
2423495,640.0
2423527,640.0
2423559,640.0
2423591,640.0
2423623,640.0
2423655,640.0
2423687,640.0
2423719,640.0
2423751,640.0
2423783,640.0
2423815,640.0
2423847,640.0
2423879,640.0
2423911,640.0
2423943,640.0
2423975,640.0
2424006,620.0
2424038,640.0
2424070,640.0
2424102,640.0
2424133,620.0
2424165,640.0
2424196,620.0
2424228,640.0
2424260,640.0
2424292,640.0
2424323,620.0
2424355,640.0
2424387,640.0
2424419,640.0
2424451,640.0
2424483,640.0
2424514,620.0
2424546,640.0
2424578,640.0
2424610,640.0
2424642,640.0
2424675,660.0
2424706,620.0
2424738,640.0
2424771,660.0
2424803,640.0
2424835,640.0
2424867,640.0
2424899,640.0
2424931,640.0
2424963,640.0
2424995,640.0
2425027,640.0
2425058,620.0
2425090,640.0
2425122,640.0
2425154,640.0
2425186,640.0
2425218,640.0
2425250,640.0
2425281,620.0
2425314,660.0
2425345,620.0
2425377,640.0
2425409,640.0
2425441,640.0
2425473,640.0
2425505,640.0
2425537,640.0
2425569,640.0
2425600,620.0
2425632,640.0
2425664,640.0
2425696,640.0
2425728,640.0
2425760,640.0
2425792,640.0
2425824,640.0
2425856,640.0
2425888,640.0
2425920,640.0
2425952,640.0
2425984,640.0
2426016,640.0
2426048,640.0
2426079,620.0
2426111,640.0
2426143,640.0
2426174,620.0
2426206,640.0
2426238,640.0
2426270,640.0
2426302,640.0
2426333,620.0
2426365,640.0
2426397,640.0
2426429,640.0
2426461,640.0
2426493,640.0
2426525,640.0
2426557,640.0
2426589,640.0
2426621,640.0
2426653,640.0
2426685,640.0
2426717,640.0
2426749,640.0
2426781,640.0
2426813,640.0
2426845,640.0
2426877,640.0
2426909,640.0
2426941,640.0
2426973,640.0
2427005,640.0
2427037,640.0
2427069,640.0
2427101,640.0
2427132,620.0
2427164,640.0
2427196,640.0
2427228,640.0
2427259,620.0
2427291,640.0
2427323,640.0
2427355,640.0
2427387,640.0
2427419,640.0
2427450,620.0
2427482,640.0
2427514,640.0
2427546,640.0
2427578,640.0
2427610,640.0
2427642,640.0
2427673,620.0
2427705,640.0
2427737,640.0
2427769,640.0
2427801,640.0
2427833,640.0
2427864,620.0
2427896,640.0
2427928,640.0
2427960,640.0
2427992,640.0
2428024,640.0
2428055,620.0
2428087,640.0
2428119,640.0
2428151,640.0
2428183,640.0
2428214,620.0
2428246,640.0
2428278,640.0
2428310,640.0
2428342,640.0
2428374,640.0
2428405,620.0
2428437,640.0
2428469,640.0
2428501,640.0
2428533,640.0
2428565,640.0
2428597,640.0
2428660,1260.0
2428661,20.0
2428693,640.0
2428725,640.0
2428756,620.0
2428788,640.0
2428820,640.0
2428852,640.0
2428884,640.0
2428916,640.0
2428947,620.0
2428979,640.0
2429011,640.0
2429043,640.0
2429074,620.0
2429106,640.0
2429137,620.0
2429169,640.0
2429201,640.0
2429232,620.0
2429264,640.0
2429295,620.0
2429327,640.0
2429359,640.0
2429391,640.0
2429422,620.0
2429454,640.0
2429486,640.0
2429517,620.0
2429549,640.0
2429581,640.0
2429613,640.0
2429645,640.0
2429677,640.0
2429709,640.0
2429740,620.0
2429772,640.0
2429804,640.0
2429836,640.0
2429868,640.0
2429900,640.0
2429931,620.0
2429963,640.0
2429995,640.0
2430027,640.0
2430059,640.0
2430090,620.0
2430122,640.0
2430154,640.0
2430186,640.0
2430217,620.0
2430249,640.0
2430281,640.0
2430313,640.0
2430344,620.0
2430376,640.0
2430408,640.0
2430440,640.0
2430471,620.0
2430503,640.0
2430534,620.0
2430566,640.0
2430598,640.0
2430630,640.0
2430662,640.0
2430693,620.0
2430725,640.0
2430757,640.0
2430789,640.0
2430820,620.0
2430852,640.0
2430884,640.0
2430915,620.0
2430947,640.0
2430979,640.0
2431010,620.0
2431011,20.0
2431042,620.0
2431074,640.0
2431106,640.0
2431138,640.0
2431170,640.0
2431201,620.0
2431233,640.0
2431265,640.0
2431297,640.0
2431329,640.0
2431360,620.0
2431392,640.0
2431424,640.0
2431456,640.0
2431488,640.0
2431520,640.0
2431551,620.0
2431583,640.0
2431615,640.0
2431646,620.0
2431678,640.0
2431710,640.0
2431742,640.0
2431773,620.0
2431805,640.0
2431837,640.0
2431869,640.0
2431900,620.0
2431932,640.0
2431964,640.0
2431995,620.0
2432027,640.0
2432059,640.0
2432091,640.0
2432122,620.0
2432154,640.0
2432186,640.0
2432218,640.0
2432250,640.0
