R-Peaks (Sample Index),R-R Interval (Samples)
800021,640.0
800053,640.0
800084,620.0
800116,640.0
800147,620.0
800179,640.0
800211,640.0
800242,620.0
800274,640.0
800305,620.0
800337,640.0
800368,620.0
800400,640.0
800432,640.0
800463,620.0
800495,640.0
800526,620.0
800558,640.0
800589,620.0
800621,640.0
800652,620.0
800684,640.0
800715,620.0
800747,640.0
800778,620.0
800810,640.0
800841,620.0
800873,640.0
800904,620.0
800936,640.0
800967,620.0
800999,640.0
801030,620.0
801062,640.0
801093,620.0
801125,640.0
801156,620.0
801188,640.0
801219,620.0
801251,640.0
801282,620.0
801314,640.0
801345,620.0
801377,640.0
801408,620.0
801440,640.0
801471,620.0
801503,640.0
801534,620.0
801566,640.0
801597,620.0
801628,620.0
801660,640.0
801692,640.0
801723,620.0
801754,620.0
801786,640.0
801818,640.0
801849,620.0
801881,640.0
801912,620.0
801944,640.0
801975,620.0
802007,640.0
802038,620.0
802070,640.0
802101,620.0
802133,640.0
802164,620.0
802196,640.0
802227,620.0
802259,640.0
802290,620.0
802322,640.0
802353,620.0
802385,640.0
802416,620.0
802448,640.0
802479,620.0
802511,640.0
802543,640.0
802574,620.0
802606,640.0
802637,620.0
802669,640.0
802701,640.0
802732,620.0
802763,620.0
802795,640.0
802826,620.0
802858,640.0
802889,620.0
802921,640.0
802952,620.0
802983,620.0
803015,640.0
803046,620.0
803078,640.0
803109,620.0
803140,620.0
803172,640.0
803203,620.0
803235,640.0
803267,640.0
803298,620.0
803330,640.0
803361,620.0
803393,640.0
803425,640.0
803456,620.0
803488,640.0
803520,640.0
803551,620.0
803583,640.0
803615,640.0
803646,620.0
803678,640.0
803709,620.0
803741,640.0
803772,620.0
803804,640.0
803835,620.0
803867,640.0
803898,620.0
803930,640.0
803961,620.0
803993,640.0
804024,620.0
804055,620.0
804087,640.0
804119,640.0
804150,620.0
804181,620.0
804213,640.0
804244,620.0
804276,640.0
804307,620.0
804339,640.0
804370,620.0
804401,620.0
804433,640.0
804465,640.0
804496,620.0
804528,640.0
804559,620.0
804590,620.0
804622,640.0
804653,620.0
804685,640.0
804716,620.0
804748,640.0
804779,620.0
804810,620.0
804842,640.0
804873,620.0
804905,640.0
804936,620.0
804968,640.0
804999,620.0
805031,640.0
805062,620.0
805094,640.0
805125,620.0
805157,640.0
805188,620.0
805220,640.0
805251,620.0
805283,640.0
805314,620.0
805346,640.0
805377,620.0
805409,640.0
805440,620.0
805472,640.0
805503,620.0
805535,640.0
805566,620.0
805598,640.0
805629,620.0
805661,640.0
805692,620.0
805724,640.0
805755,620.0
805786,620.0
805818,640.0
805849,620.0
805881,640.0
805912,620.0
805944,640.0
805975,620.0
806006,620.0
806038,640.0
806069,620.0
806101,640.0
806132,620.0
806163,620.0
806195,640.0
806226,620.0
806257,620.0
806289,640.0
