R-Peaks (Sample Index),R-R Interval (Samples)
1600033,640.0
1600065,640.0
1600096,620.0
1600128,640.0
1600159,620.0
1600191,640.0
1600223,640.0
1600255,640.0
1600286,620.0
1600318,640.0
1600349,620.0
1600381,640.0
1600413,640.0
1600445,640.0
1600476,620.0
1600508,640.0
1600540,640.0
1600571,620.0
1600603,640.0
1600635,640.0
1600666,620.0
1600698,640.0
1600729,620.0
1600761,640.0
1600793,640.0
1600824,620.0
1600856,640.0
1600887,620.0
1600919,640.0
1600951,640.0
1600983,640.0
1601014,620.0
1601046,640.0
1601077,620.0
1601109,640.0
1601141,640.0
1601173,640.0
1601204,620.0
1601236,640.0
1601268,640.0
1601300,640.0
1601331,620.0
1601363,640.0
1601395,640.0
1601427,640.0
1601458,620.0
1601490,640.0
1601522,640.0
1601554,640.0
1601585,620.0
1601617,640.0
1601649,640.0
1601681,640.0
1601713,640.0
1601744,620.0
1601776,640.0
1601808,640.0
1601840,640.0
1601872,640.0
1601904,640.0
1601935,620.0
1601967,640.0
1601999,640.0
1602031,640.0
1602063,640.0
1602095,640.0
1602127,640.0
1602159,640.0
1602191,640.0
1602222,620.0
1602254,640.0
1602286,640.0
1602318,640.0
1602350,640.0
1602382,640.0
1602414,640.0
1602445,620.0
1602477,640.0
1602509,640.0
1602541,640.0
1602573,640.0
1602604,620.0
1602636,640.0
1602668,640.0
1602700,640.0
1602731,620.0
1602763,640.0
1602795,640.0
1602826,620.0
1602858,640.0
1602890,640.0
1602922,640.0
1602953,620.0
1602985,640.0
1603017,640.0
1603048,620.0
1603080,640.0
1603112,640.0
1603143,620.0
1603175,640.0
1603207,640.0
1603238,620.0
1603270,640.0
1603302,640.0
1603333,620.0
1603364,620.0
1603396,640.0
1603428,640.0
1603459,620.0
1603491,640.0
1603522,620.0
1603554,640.0
1603585,620.0
1603617,640.0
1603649,640.0
1603680,620.0
1603712,640.0
1603743,620.0
1603775,640.0
1603807,640.0
1603839,640.0
1603870,620.0
1603902,640.0
1603934,640.0
1603965,620.0
1603997,640.0
1604029,640.0
1604060,620.0
1604092,640.0
1604124,640.0
1604155,620.0
1604187,640.0
1604218,620.0
1604250,640.0
1604282,640.0
1604313,620.0
1604345,640.0
1604377,640.0
1604408,620.0
1604440,640.0
1604472,640.0
1604504,640.0
1604535,620.0
1604567,640.0
1604599,640.0
1604631,640.0
1604663,640.0
1604694,620.0
1604726,640.0
1604758,640.0
1604790,640.0
1604821,620.0
1604853,640.0
1604885,640.0
1604916,620.0
1604948,640.0
1604980,640.0
1605011,620.0
1605043,640.0
1605075,640.0
1605106,620.0
1605138,640.0
1605169,620.0
1605201,640.0
1605233,640.0
1605264,620.0
1605296,640.0
1605328,640.0
1605359,620.0
1605391,640.0
1605423,640.0
1605454,620.0
1605486,640.0
1605518,640.0
1605549,620.0
1605581,640.0
1605613,640.0
1605644,620.0
1605676,640.0
1605708,640.0
1605740,640.0
1605771,620.0
1605803,640.0
1605835,640.0
