R-Peaks (Sample Index),R-R Interval (Samples)
1600027,740.0
1600067,800.0
1600101,680.0
1600135,680.0
1600170,700.0
1600217,940.0
1600262,900.0
1600306,880.0
1600348,840.0
1600396,960.0
1600439,860.0
1600481,840.0
1600520,780.0
1600562,840.0
1600609,940.0
1600655,920.0
1600698,860.0
1600741,860.0
1600784,860.0
1600826,840.0
1600869,860.0
1600913,880.0
1600963,1000.0
1601009,920.0
1601050,820.0
1601091,820.0
1601132,820.0
1601175,860.0
1601217,840.0
1601259,840.0
1601305,920.0
1601351,920.0
1601395,880.0
1601437,840.0
1601478,820.0
1601519,820.0
1601560,820.0
1601599,780.0
1601645,920.0
1601724,1580.0
1601779,1100.0
1601824,900.0
1601866,840.0
1601916,1000.0
1601956,800.0
1601993,740.0
1602033,800.0
1602095,1240.0
1602144,980.0
1602187,860.0
1602227,800.0
1602270,860.0
1602314,880.0
1602352,760.0
1602389,740.0
1602428,780.0
1602473,900.0
1602511,760.0
1602548,740.0
1602583,700.0
1602618,700.0
1602656,760.0
1602691,700.0
1602725,680.0
1602761,720.0
1602799,760.0
1602838,780.0
1602873,700.0
1602908,700.0
1602942,680.0
1602978,720.0
1603018,800.0
1603054,720.0
1603090,720.0
1603128,760.0
1603169,820.0
1603211,840.0
1603254,860.0
1603293,780.0
1603330,740.0
1603367,740.0
1603409,840.0
1603444,700.0
1603478,680.0
1603516,760.0
1603560,880.0
1603614,1080.0
1603657,860.0
1603696,780.0
1603735,780.0
1603773,760.0
1603809,720.0
1603846,740.0
1603899,1060.0
1603954,1100.0
1604000,920.0
1604042,840.0
1604083,820.0
1604124,820.0
1604165,820.0
1604204,780.0
1604245,820.0
1604297,1040.0
1604347,1000.0
1604390,860.0
1604432,840.0
1604472,800.0
1604511,780.0
1604550,780.0
1604587,740.0
1604625,760.0
1604672,940.0
1604713,820.0
1604751,760.0
1604788,740.0
1604829,820.0
1604877,960.0
1604918,820.0
1604956,760.0
1604995,780.0
1605033,760.0
1605071,760.0
1605108,740.0
1605143,700.0
1605185,840.0
1605228,860.0
1605271,860.0
1605311,800.0
1605350,780.0
1605388,760.0
1605426,760.0
1605463,740.0
1605503,800.0
1605543,800.0
1605583,800.0
1605624,820.0
1605664,800.0
1605703,780.0
1605744,820.0
1605785,820.0
1605828,860.0
1605868,800.0
1605909,820.0
1605951,840.0
1605994,860.0
1606033,780.0
1606073,800.0
1606121,960.0
1606166,900.0
