R-Peaks (Sample Index),R-R Interval (Samples)
1700020,880.0
1700049,580.0
1700085,720.0
1700116,620.0
1700148,640.0
1700180,640.0
1700223,860.0
1700267,880.0
1700309,840.0
1700347,760.0
1700389,840.0
1700425,720.0
1700463,760.0
1700497,680.0
1700535,760.0
1700571,720.0
1700607,720.0
1700642,700.0
1700677,700.0
1700714,740.0
1700753,780.0
1700801,960.0
1700846,900.0
1700885,780.0
1700923,760.0
1700961,760.0
1701004,860.0
1701044,800.0
1701079,700.0
1701116,740.0
1701154,760.0
1701195,820.0
1701232,740.0
1701282,1000.0
1701329,940.0
1701367,760.0
1701404,740.0
1701442,760.0
1701479,740.0
1701518,780.0
1701552,680.0
1701586,680.0
1701620,680.0
1701654,680.0
1701699,900.0
1701737,760.0
1701777,800.0
1701818,820.0
1701859,820.0
1701896,740.0
1701930,680.0
1701963,660.0
1701996,660.0
1702030,680.0
1702063,660.0
1702097,680.0
1702133,720.0
1702172,780.0
1702210,760.0
1702245,700.0
1702285,800.0
1702330,900.0
1702374,880.0
1702418,880.0
1702457,780.0
1702494,740.0
1702529,700.0
1702562,660.0
1702596,680.0
1702635,780.0
1702684,980.0
1702728,880.0
1702772,880.0
1702814,840.0
1702857,860.0
1702893,720.0
1702928,700.0
1702963,700.0
1702999,720.0
1703035,720.0
1703070,700.0
1703105,700.0
1703146,820.0
1703188,840.0
1703223,700.0
1703257,680.0
1703291,680.0
1703324,660.0
1703357,660.0
1703390,660.0
1703422,640.0
1703455,660.0
1703491,720.0
1703526,700.0
1703561,700.0
1703595,680.0
1703629,680.0
1703664,700.0
1703698,680.0
1703732,680.0
1703765,660.0
1703798,660.0
1703833,700.0
1703879,920.0
1703920,820.0
1703959,780.0
1704000,820.0
1704037,740.0
1704074,740.0
1704114,800.0
1704154,800.0
1704193,780.0
1704231,760.0
1704274,860.0
1704315,820.0
1704352,740.0
1704388,720.0
1704428,800.0
1704475,940.0
1704516,820.0
1704556,800.0
1704599,860.0
1704643,880.0
1704683,800.0
1704720,740.0
1704758,760.0
1704801,860.0
1704843,840.0
1704882,780.0
1704923,820.0
1704966,860.0
1705012,920.0
1705050,760.0
1705087,740.0
1705124,740.0
1705165,820.0
1705213,960.0
1705254,820.0
1705291,740.0
1705331,800.0
1705371,800.0
1705406,700.0
1705442,720.0
1705480,760.0
1705519,780.0
1705554,700.0
1705590,720.0
1705629,780.0
1705672,860.0
1705715,860.0
1705753,760.0
1705793,800.0
1705829,720.0
1705869,800.0
1705903,680.0
1705941,760.0
1705978,740.0
1706022,880.0
1706064,840.0
1706105,820.0
1706148,860.0
1706191,860.0
1706229,760.0
1706264,700.0
1706305,820.0
1706345,800.0
1706385,800.0
1706422,740.0
1706465,860.0
1706511,920.0
1706552,820.0
1706590,760.0
1706631,820.0
1706679,960.0
1706725,920.0
1706763,760.0
1706800,740.0
1706842,840.0
1706883,820.0
1706922,780.0
1706962,800.0
1707009,940.0
1707053,880.0
1707093,800.0
1707131,760.0
1707174,860.0
1707215,820.0
1707252,740.0
1707293,820.0
1707342,980.0
1707386,880.0
1707426,800.0
1707466,800.0
1707506,800.0
1707547,820.0
1707581,680.0
1707618,740.0
1707659,820.0
1707699,800.0
1707734,700.0
1707776,840.0
1707819,860.0
1707863,880.0
1707900,740.0
1707939,780.0
1707977,760.0
1708018,820.0
1708053,700.0
1708089,720.0
1708124,700.0
1708166,840.0
1708208,840.0
1708243,700.0
1708283,800.0
1708332,980.0
1708376,880.0
1708416,800.0
1708454,760.0
1708490,720.0
1708526,720.0
1708560,680.0
1708597,740.0
1708648,1020.0
1708697,980.0
1708741,880.0
1708782,820.0
1708823,820.0
1708863,800.0
1708900,740.0
1708940,800.0
1708983,860.0
1709026,860.0
1709066,800.0
1709103,740.0
1709139,720.0
1709180,820.0
1709230,1000.0
1709272,840.0
1709312,800.0
1709355,860.0
1709391,720.0
1709426,700.0
1709462,720.0
1709501,780.0
1709537,720.0
1709573,720.0
1709612,780.0
1709652,800.0
1709699,940.0
1709740,820.0
1709775,700.0
1709811,720.0
1709849,760.0
1709885,720.0
1709919,680.0
1709954,700.0
1709996,840.0
1710039,860.0
1710078,780.0
1710116,760.0
1710154,760.0
1710191,740.0
1710226,700.0
1710262,720.0
1710303,820.0
1710342,780.0
1710376,680.0
1710412,720.0
1710448,720.0
1710484,720.0
1710517,660.0
1710555,760.0
1710603,960.0
1710647,880.0
1710690,860.0
1710725,700.0
1710760,700.0
1710797,740.0
1710835,760.0
1710870,700.0
1710907,740.0
1710955,960.0
1711001,920.0
1711041,800.0
1711079,760.0
1711116,740.0
1711161,900.0
1711198,740.0
1711238,800.0
1711282,880.0
1711325,860.0
1711362,740.0
1711407,900.0
1711452,900.0
1711498,920.0
1711536,760.0
1711572,720.0
1711610,760.0
1711651,820.0
1711687,720.0
1711725,760.0
1711767,840.0
1711814,940.0
1711854,800.0
1711894,800.0
1711940,920.0
1711984,880.0
1712022,760.0
1712058,720.0
1712100,840.0
1712139,780.0
1712174,700.0
1712213,780.0
1712256,860.0
1712298,840.0
1712333,700.0
1712370,740.0
1712408,760.0
1712445,740.0
1712481,720.0
1712517,720.0
1712552,700.0
1712587,700.0
1712621,680.0
1712656,700.0
1712693,740.0
1712738,900.0
1712775,740.0
1712814,780.0
1712856,840.0
1712897,820.0
1712931,680.0
1712967,720.0
1713004,740.0
1713042,760.0
1713077,700.0
1713121,880.0
1713174,1060.0
1713223,980.0
1713264,820.0
1713301,740.0
1713338,740.0
1713375,740.0
1713411,720.0
1713446,700.0
1713495,980.0
1713549,1080.0
1713596,940.0
1713642,920.0
1713685,860.0
1713723,760.0
1713760,740.0
1713800,800.0
1713839,780.0
1713881,840.0
1713918,740.0
1713956,760.0
1713997,820.0
1714035,760.0
1714072,740.0
1714110,760.0
1714148,760.0
1714186,760.0
1714221,700.0
1714256,700.0
1714293,740.0
1714329,720.0
1714363,680.0
1714398,700.0
1714436,760.0
1714479,860.0
1714519,800.0
1714555,720.0
1714592,740.0
1714636,880.0
1714675,780.0
1714710,700.0
1714748,760.0
1714786,760.0
1714823,740.0
1714867,880.0
1714914,940.0
1714961,940.0
1715002,820.0
1715039,740.0
1715077,760.0
1715117,800.0
1715153,720.0
1715191,760.0
1715230,780.0
1715278,960.0
1715320,840.0
1715360,800.0
1715397,740.0
1715436,780.0
1715472,720.0
1715506,680.0
1715543,740.0
1715580,740.0
1715615,700.0
1715651,720.0
1715690,780.0
1715734,880.0
1715774,800.0
1715809,700.0
1715843,680.0
1715879,720.0
1715913,680.0
1715947,680.0
1715982,700.0
1716021,780.0
1716062,820.0
1716100,760.0
1716137,740.0
1716183,920.0
1716232,980.0
1716272,800.0
1716312,800.0
1716352,800.0
1716401,980.0
1716442,820.0
1716483,820.0
1716525,840.0
1716563,760.0
1716603,800.0
1716650,940.0
1716701,1020.0
1716744,860.0
1716783,780.0
1716821,760.0
1716860,780.0
1716894,680.0
1716930,720.0
1716967,740.0
1717011,880.0
1717049,760.0
1717092,860.0
1717135,860.0
1717175,800.0
1717209,680.0
1717245,720.0
1717282,740.0
1717319,740.0
1717353,680.0
1717388,700.0
1717423,700.0
1717463,800.0
1717503,800.0
1717539,720.0
1717574,700.0
1717613,780.0
1717661,960.0
1717709,960.0
1717754,900.0
1717800,920.0
1717838,760.0
1717875,740.0
1717919,880.0
1717964,900.0
1718004,800.0
1718045,820.0
1718090,900.0
1718134,880.0
1718172,760.0
1718216,880.0
1718263,940.0
1718305,840.0
1718346,820.0
1718386,800.0
1718425,780.0
1718462,740.0
1718497,700.0
1718533,720.0
1718572,780.0
1718611,780.0
1718646,700.0
1718682,720.0
1718724,840.0
1718766,840.0
1718801,700.0
1718837,720.0
1718873,720.0
1718913,800.0
1718948,700.0
1718983,700.0
1719022,780.0
1719063,820.0
1719102,780.0
1719137,700.0
1719174,740.0
1719215,820.0
1719255,800.0
1719291,720.0
1719328,740.0
1719365,740.0
1719400,700.0
1719434,680.0
1719474,800.0
1719523,980.0
1719575,1040.0
1719619,880.0
1719663,880.0
1719713,1000.0
1719755,840.0
1719795,800.0
1719838,860.0
1719881,860.0
1719920,780.0
1719966,920.0
1720018,1040.0
1720063,900.0
1720109,920.0
1720155,920.0
1720200,900.0
1720241,820.0
1720280,780.0
1720319,780.0
1720359,800.0
1720397,760.0
1720437,800.0
1720477,800.0
1720517,800.0
1720556,780.0
1720596,800.0
1720637,820.0
1720677,800.0
1720716,780.0
1720755,780.0
1720795,800.0
1720833,760.0
1720869,720.0
1720903,680.0
1720940,740.0
1720977,740.0
1721011,680.0
1721050,780.0
1721091,820.0
1721132,820.0
1721172,800.0
1721207,700.0
1721242,700.0
1721276,680.0
1721311,700.0
1721345,680.0
1721378,660.0
1721415,740.0
1721453,760.0
1721492,780.0
1721526,680.0
1721561,700.0
1721597,720.0
1721633,720.0
1721666,660.0
1721699,660.0
1721734,700.0
1721774,800.0
1721811,740.0
1721845,680.0
1721880,700.0
1721916,720.0
1721963,940.0
1722003,800.0
1722042,780.0
1722078,720.0
1722113,700.0
1722148,700.0
1722184,720.0
1722220,720.0
1722257,740.0
1722291,680.0
1722328,740.0
1722366,760.0
1722408,840.0
1722446,760.0
1722482,720.0
1722521,780.0
1722574,1060.0
1722617,860.0
1722657,800.0
1722696,780.0
1722735,780.0
1722768,660.0
1722804,720.0
1722846,840.0
1722895,980.0
1722941,920.0
1722988,940.0
1723032,880.0
1723070,760.0
1723110,800.0
1723150,800.0
1723193,860.0
1723230,740.0
1723268,760.0
1723311,860.0
1723352,820.0
1723390,760.0
1723429,780.0
1723471,840.0
1723512,820.0
1723546,680.0
1723581,700.0
1723616,700.0
1723653,740.0
1723688,700.0
1723720,640.0
1723754,680.0
1723788,680.0
1723823,700.0
1723861,760.0
1723900,780.0
1723937,740.0
1723974,740.0
1724008,680.0
1724042,680.0
1724075,660.0
1724107,640.0
1724141,680.0
1724173,640.0
1724206,660.0
1724243,740.0
1724281,760.0
1724319,760.0
1724353,680.0
1724387,680.0
1724424,740.0
1724466,840.0
1724505,780.0
1724544,780.0
1724582,760.0
1724618,720.0
1724654,720.0
1724688,680.0
1724725,740.0
1724764,780.0
1724800,720.0
1724836,720.0
1724876,800.0
1724917,820.0
1724952,700.0
1724988,720.0
1725034,920.0
1725077,860.0
1725115,760.0
1725149,680.0
1725184,700.0
1725220,720.0
1725262,840.0
1725299,740.0
1725339,800.0
1725380,820.0
1725423,860.0
1725459,720.0
1725506,940.0
1725559,1060.0
1725607,960.0
1725654,940.0
1725698,880.0
1725738,800.0
1725774,720.0
1725813,780.0
1725855,840.0
1725904,980.0
1725951,940.0
1725999,960.0
1726044,900.0
1726082,760.0
1726120,760.0
1726158,760.0
1726201,860.0
1726238,740.0
1726278,800.0
1726317,780.0
1726358,820.0
1726393,700.0
1726429,720.0
1726474,900.0
1726516,840.0
1726552,720.0
1726589,740.0
1726626,740.0
1726662,720.0
1726696,680.0
1726730,680.0
1726765,700.0
1726799,680.0
1726833,680.0
1726867,680.0
1726902,700.0
1726941,780.0
1726979,760.0
1727014,700.0
1727050,720.0
1727085,700.0
1727121,720.0
1727155,680.0
1727189,680.0
1727223,680.0
1727261,760.0
1727301,800.0
1727335,680.0
1727370,700.0
1727406,720.0
1727444,760.0
1727479,700.0
1727517,760.0
1727556,780.0
1727593,740.0
1727633,800.0
1727681,960.0
1727730,980.0
1727776,920.0
1727820,880.0
1727863,860.0
1727908,900.0
1727947,780.0
1727991,880.0
1728035,880.0
1728081,920.0
1728123,840.0
1728165,840.0
1728207,840.0
1728250,860.0
1728291,820.0
1728329,760.0
1728369,800.0
1728405,720.0
1728444,780.0
1728485,820.0
1728525,800.0
1728564,780.0
1728603,780.0
1728641,760.0
1728684,860.0
1728726,840.0
1728762,720.0
1728798,720.0
1728838,800.0
1728874,720.0
1728908,680.0
1728944,720.0
1728987,860.0
1729034,940.0
1729079,900.0
1729120,820.0
1729159,780.0
1729194,700.0
1729229,700.0
1729263,680.0
1729296,660.0
1729329,660.0
1729364,700.0
1729408,880.0
1729448,800.0
1729485,740.0
1729520,700.0
1729556,720.0
1729591,700.0
1729630,780.0
1729666,720.0
1729700,680.0
1729733,660.0
1729765,640.0
1729798,660.0
1729832,680.0
