R-Peaks (Sample Index),R-R Interval (Samples)
1800032,700.0
1800070,760.0
1800106,720.0
1800141,700.0
1800175,680.0
1800215,800.0
1800261,920.0
1800300,780.0
1800336,720.0
1800375,780.0
1800410,700.0
1800444,680.0
1800483,780.0
1800525,840.0
1800568,860.0
1800606,760.0
1800645,780.0
1800692,940.0
1800736,880.0
1800778,840.0
1800821,860.0
1800866,900.0
1800905,780.0
1800944,780.0
1800989,900.0
1801034,900.0
1801073,780.0
1801110,740.0
1801156,920.0
1801200,880.0
1801238,760.0
1801277,780.0
1801325,960.0
1801366,820.0
1801402,720.0
1801439,740.0
1801478,780.0
1801515,740.0
1801551,720.0
1801589,760.0
1801632,860.0
1801671,780.0
1801706,700.0
1801742,720.0
1801778,720.0
1801814,720.0
1801848,680.0
1801882,680.0
1801917,700.0
1801960,860.0
1802002,840.0
1802040,760.0
1802075,700.0
1802109,680.0
1802143,680.0
1802175,640.0
1802207,640.0
1802242,700.0
1802287,900.0
1802330,860.0
1802367,740.0
1802404,740.0
1802440,720.0
1802475,700.0
1802508,660.0
1802541,660.0
1802576,700.0
1802620,880.0
1802659,780.0
1802694,700.0
1802730,720.0
1802766,720.0
1802801,700.0
1802835,680.0
1802869,680.0
1802904,700.0
1802943,780.0
1802980,740.0
1803015,700.0
1803054,780.0
1803097,860.0
1803135,760.0
1803170,700.0
1803205,700.0
1803246,820.0
1803285,780.0
1803319,680.0
1803355,720.0
1803398,860.0
1803439,820.0
1803474,700.0
1803511,740.0
1803555,880.0
1803597,840.0
1803632,700.0
1803666,680.0
1803701,700.0
1803734,660.0
1803767,660.0
1803801,680.0
1803836,700.0
1803875,780.0
1803910,700.0
1803943,660.0
1803977,680.0
1804011,680.0
1804047,720.0
1804081,680.0
1804114,660.0
1804148,680.0
1804184,720.0
1804218,680.0
1804250,640.0
1804282,640.0
1804316,680.0
1804353,740.0
1804388,700.0
1804423,700.0
1804463,800.0
1804502,780.0
1804537,700.0
1804570,660.0
1804603,660.0
1804638,700.0
1804696,1160.0
1804739,860.0
1804777,760.0
1804813,720.0
1804848,700.0
1804881,660.0
1804914,660.0
1804946,640.0
1804993,940.0
1805038,900.0
1805079,820.0
1805120,820.0
1805162,840.0
1805198,720.0
1805232,680.0
1805267,700.0
1805303,720.0
1805343,800.0
1805379,720.0
1805417,760.0
1805455,760.0
1805494,780.0
1805532,760.0
1805569,740.0
1805607,760.0
1805646,780.0
1805682,720.0
1805720,760.0
1805764,880.0
1805804,800.0
1805840,720.0
1805875,700.0
1805910,700.0
1805947,740.0
1805982,700.0
1806016,680.0
1806051,700.0
1806089,760.0
1806127,760.0
1806161,680.0
1806196,700.0
1806234,760.0
1806273,780.0
1806307,680.0
1806341,680.0
1806377,720.0
1806418,820.0
1806456,760.0
1806496,800.0
1806536,800.0
1806578,840.0
1806617,780.0
1806658,820.0
1806697,780.0
1806736,780.0
1806770,680.0
1806805,700.0
1806848,860.0
1806890,840.0
1806928,760.0
1806969,820.0
1807015,920.0
1807056,820.0
1807094,760.0
1807132,760.0
1807171,780.0
1807210,780.0
1807246,720.0
1807281,700.0
1807322,820.0
1807366,880.0
1807403,740.0
1807438,700.0
1807474,720.0
1807512,760.0
1807547,700.0
1807581,680.0
1807616,700.0
1807652,720.0
1807687,700.0
1807720,660.0
1807754,680.0
1807790,720.0
1807826,720.0
1807861,700.0
1807895,680.0
1807931,720.0
1807967,720.0
1808004,740.0
1808039,700.0
1808075,720.0
1808110,700.0
1808144,680.0
1808176,640.0
1808209,660.0
1808248,780.0
1808300,1040.0
1808343,860.0
1808382,780.0
1808421,780.0
1808462,820.0
1808502,800.0
1808538,720.0
1808578,800.0
1808626,960.0
1808666,800.0
1808707,820.0
1808753,920.0
1808796,860.0
1808834,760.0
1808875,820.0
1808922,940.0
1808965,860.0
1809002,740.0
1809040,760.0
1809088,960.0
1809131,860.0
1809168,740.0
1809205,740.0
1809247,840.0
1809287,800.0
1809324,740.0
1809363,780.0
1809412,980.0
1809451,780.0
1809488,740.0
1809524,720.0
1809562,760.0
1809598,720.0
1809634,720.0
1809675,820.0
1809716,820.0
1809752,720.0
1809788,720.0
1809824,720.0
1809863,780.0
1809899,720.0
1809933,680.0
1809968,700.0
1810014,920.0
1810054,800.0
1810089,700.0
1810124,700.0
1810159,700.0
1810194,700.0
1810231,740.0
1810265,680.0
1810298,660.0
1810334,720.0
1810372,760.0
1810407,700.0
1810441,680.0
1810477,720.0
1810516,780.0
1810555,780.0
1810590,700.0
1810626,720.0
1810669,860.0
1810711,840.0
1810751,800.0
1810792,820.0
1810835,860.0
1810876,820.0
1810915,780.0
1810955,800.0
1810996,820.0
1811036,800.0
1811074,760.0
1811113,780.0
1811153,800.0
1811193,800.0
1811232,780.0
1811274,840.0
1811316,840.0
1811356,800.0
1811395,780.0
1811436,820.0
1811481,900.0
1811522,820.0
1811563,820.0
1811602,780.0
1811641,780.0
1811681,800.0
1811720,780.0
1811761,820.0
1811801,800.0
1811838,740.0
1811877,780.0
1811916,780.0
1811958,840.0
1811997,780.0
1812033,720.0
1812071,760.0
1812109,760.0
1812142,660.0
1812176,680.0
1812209,660.0
1812243,680.0
1812278,700.0
1812312,680.0
1812348,720.0
1812390,840.0
1812432,840.0
1812469,740.0
1812504,700.0
1812539,700.0
1812574,700.0
1812608,680.0
1812641,660.0
1812673,640.0
1812707,680.0
1812746,780.0
1812785,780.0
1812820,700.0
1812856,720.0
1812896,800.0
1812933,740.0
1812968,700.0
1813003,700.0
1813051,960.0
1813096,900.0
1813135,780.0
1813175,800.0
1813218,860.0
1813258,800.0
1813293,700.0
1813339,920.0
1813385,920.0
1813422,740.0
1813459,740.0
1813499,800.0
1813543,880.0
1813581,760.0
1813617,720.0
1813657,800.0
1813705,960.0
1813750,900.0
1813791,820.0
1813829,760.0
1813872,860.0
1813909,740.0
1813945,720.0
1813983,760.0
1814023,800.0
1814060,740.0
1814095,700.0
1814132,740.0
1814176,880.0
1814218,840.0
1814254,720.0
1814290,720.0
1814325,700.0
1814361,720.0
1814395,680.0
1814429,680.0
1814462,660.0
1814498,720.0
1814533,700.0
1814566,660.0
1814601,700.0
1814636,700.0
1814672,720.0
1814707,700.0
1814742,700.0
1814776,680.0
1814814,760.0
1814854,800.0
1814887,660.0
1814922,700.0
1814958,720.0
1814998,800.0
1815032,680.0
1815067,700.0
1815106,780.0
1815151,900.0
1815191,800.0
1815227,720.0
1815276,980.0
1815324,960.0
1815363,780.0
1815402,780.0
1815442,800.0
1815484,840.0
1815521,740.0
1815561,800.0
1815606,900.0
1815650,880.0
1815689,780.0
1815732,860.0
1815781,980.0
1815821,800.0
1815858,740.0
1815895,740.0
1815936,820.0
1815971,700.0
1816008,740.0
1816048,800.0
1816092,880.0
1816128,720.0
1816164,720.0
1816200,720.0
1816236,720.0
1816272,720.0
1816305,660.0
1816338,660.0
1816373,700.0
1816417,880.0
1816457,800.0
1816493,720.0
1816528,700.0
1816564,720.0
1816600,720.0
1816633,660.0
1816666,660.0
1816699,660.0
1816736,740.0
1816774,760.0
1816809,700.0
1816844,700.0
1816880,720.0
1816915,700.0
1816948,660.0
1816982,680.0
1817026,880.0
1817067,820.0
1817105,760.0
1817146,820.0
1817191,900.0
1817231,800.0
1817268,740.0
1817306,760.0
1817350,880.0
1817392,840.0
1817431,780.0
1817472,820.0
1817518,920.0
1817557,780.0
1817593,720.0
1817632,780.0
1817670,760.0
1817705,700.0
1817740,700.0
1817780,800.0
1817826,920.0
1817867,820.0
1817906,780.0
1817947,820.0
1817986,780.0
1818020,680.0
1818054,680.0
1818087,660.0
1818124,740.0
1818159,700.0
1818194,700.0
1818236,840.0
1818279,860.0
1818316,740.0
1818354,760.0
1818393,780.0
1818428,700.0
1818461,660.0
1818494,660.0
1818526,640.0
1818560,680.0
1818614,1080.0
1818659,900.0
1818699,800.0
1818736,740.0
1818777,820.0
1818814,740.0
1818848,680.0
1818883,700.0
1818919,720.0
1818957,760.0
1818992,700.0
1819031,780.0
1819077,920.0
1819120,860.0
1819157,740.0
1819193,720.0
1819230,740.0
1819271,820.0
1819304,660.0
1819338,680.0
1819373,700.0
1819418,900.0
1819460,840.0
1819498,760.0
1819537,780.0
1819580,860.0
1819622,840.0
1819659,740.0
1819699,800.0
1819743,880.0
1819791,960.0
1819834,860.0
1819875,820.0
1819913,760.0
1819938,500.0
1819976,760.0
1820008,640.0
1820041,660.0
1820076,700.0
1820111,700.0
1820144,660.0
1820176,640.0
1820202,520.0
1820237,700.0
1820268,620.0
1820299,620.0
1820330,620.0
1820360,600.0
1820391,620.0
1820420,580.0
1820450,600.0
1820480,600.0
1820510,600.0
1820541,620.0
1820572,620.0
1820606,680.0
1820642,720.0
1820675,660.0
1820707,640.0
1820738,620.0
1820769,620.0
1820799,600.0
1820829,600.0
1820859,600.0
1820889,600.0
1820920,620.0
1820952,640.0
1820988,720.0
1821027,780.0
1821062,700.0
1821100,760.0
1821136,720.0
1821171,700.0
1821205,680.0
1821238,660.0
1821273,700.0
1821312,780.0
1821349,740.0
1821384,700.0
1821420,720.0
1821456,720.0
1821491,700.0
1821525,680.0
1821559,680.0
1821591,640.0
1821623,640.0
