R-R Interval (Samples)
680.0
1480.0
760.0
1056.0
896.0
832.0
856.0
816.0
856.0
792.0
384.0
664.0
840.0
712.0
768.0
736.0
784.0
712.0
744.0
744.0
840.0
840.0
752.0
728.0
712.0
736.0
752.0
744.0
696.0
736.0
1016.0
856.0
816.0
752.0
808.0
912.0
848.0
936.0
872.0
936.0
984.0
944.0
968.0
1008.0
888.0
904.0
800.0
776.0
800.0
888.0
920.0
848.0
824.0
776.0
1248.0
768.0
840.0
936.0
968.0
840.0
896.0
872.0
928.0
912.0
944.0
784.0
808.0
800.0
728.0
744.0
736.0
728.0
736.0
736.0
704.0
720.0
712.0
720.0
776.0
1520.0
768.0
832.0
792.0
856.0
888.0
832.0
840.0
864.0
832.0
936.0
880.0
824.0
864.0
880.0
808.0
888.0
1568.0
752.0
744.0
728.0
792.0
800.0
864.0
912.0
792.0
808.0
1536.0
792.0
904.0
744.0
1576.0
808.0
960.0
864.0
824.0
840.0
808.0
784.0
848.0
904.0
824.0
904.0
792.0
816.0
992.0
848.0
872.0
880.0
824.0
888.0
936.0000000000582
919.9999999999418
823.9999999999418
832.0
840.0
808.0
775.9999999999418
1544.0
736.0
1136.0
1495.9999999999418
744.0000000000582
1536.0000000000582
1511.9999999999418
784.0
736.0
744.0
816.0
816.0
792.0
776.0
816.0
792.0
824.0
816.0
800.0
864.0
832.0
832.0
1544.0
1544.0
840.0
872.0
912.0
848.0
856.0
768.0
784.0
792.0
856.0
776.0
864.0
896.0
1448.0
728.0
744.0
792.0
784.0
1552.0
760.0
824.0
840.0
880.0
800.0
824.0
808.0
792.0
888.0
864.0
856.0
1352.0
1464.0
744.0
792.0
848.0
744.0
752.0
696.0
688.0
664.0
648.0
656.0
640.0
640.0
656.0
648.0
648.0
672.0
704.0
744.0
760.0
744.0
752.0
752.0
720.0
736.0
744.0
568.0
968.0
848.0
776.0
776.0
760.0
760.0
1488.0
784.0
768.0
744.0
784.0
808.0
752.0
784.0
1568.0
808.0
816.0
1392.0
744.0
760.0
832.0
704.0
712.0
712.0
744.0
800.0
832.0
792.0
840.0
824.0
760.0
832.0
760.0
792.0
816.0
816.0
776.0
832.0
800.0
672.0
720.0
712.0
688.0
672.0
680.0
712.0
696.0
704.0
664.0
664.0
680.0
720.0
1552.0
1112.0
688.0
680.0
664.0
664.0
1416.0
712.0
704.0
1392.0
696.0
696.0
704.0
760.0
816.0
856.0
888.0
840.0
840.0
1496.0
784.0
808.0
744.0
800.0
840.0
816.0
816.0
768.0
792.0
816.0
856.0
920.0
848.0
832.0
864.0
816.0
808.0
1456.0
744.0
768.0
760.0
768.0
736.0
808.0
840.0
800.0
800.0
744.0
768.0
776.0
784.0
752.0
832.0
792.0
768.0
704.0
712.0
680.0
688.0
704.0
704.0
680.0
680.0
712.0
776.0
792.0
792.0
744.0
776.0
760.0
728.0
680.0
680.0
696.0
680.0
640.0
656.0
688.0
672.0
688.0
680.0
672.0
664.0
864.0
672.0
632.0
664.0
664.0
664.0
680.0
720.0
728.0
752.0
752.0
752.0
736.0
648.0
696.0
864.0
896.0
1032.0
888.0
704.0
744.0
1392.0
1376.0
736.0
704.0
704.0
1408.0
712.0
736.0
1416.0
872.0
1016.0
896.0
888.0
760.0
792.0
776.0
712.0
720.0
672.0
688.0
696.0
768.0
816.0
800.0
896.0
904.0
784.0
792.0
792.0
760.0
792.0
816.0
736.0
768.0
800.0
1536.0
760.0
744.0
784.0
848.0
784.0
912.0
832.0
776.0
720.0
760.0
824.0
776.0
768.0
832.0
832.0
1088.0
1440.0
720.0
672.0
696.0
728.0
720.0
728.0
792.0
864.0
776.0
816.0
800.0
744.0
768.0
712.0
720.0
728.0
1400.0
672.0
680.0
672.0
672.0
744.0
840.0
