R-R Interval (Samples)
912.0
1224.0
1144.0
984.0
1016.0
1032.0
856.0
856.0
944.0
976.0
992.0
888.0
816.0
784.0
872.0
952.0
928.0
800.0
800.0
768.0
864.0
888.0
952.0
992.0
992.0
1032.0
1008.0
1000.0
896.0
880.0
816.0
728.0
728.0
752.0
880.0
776.0
744.0
680.0
672.0
656.0
648.0
744.0
1016.0
984.0
968.0
800.0
784.0
968.0
1024.0
1016.0
1032.0
1072.0
1072.0
1128.0
1136.0
1056.0
848.0
896.0
1288.0
1240.0
1144.0
1160.0
912.0
736.0
736.0
672.0
664.0
648.0
672.0
1104.0
808.0
752.0
688.0
647.9999999999709
640.0000000000582
632.0
623.9999999999709
624.0000000000291
608.0
599.9999999999709
576.0
584.0
584.0
568.0
608.0
624.0
680.0
696.0
712.0
832.0
784.0
712.0
688.0
680.0
696.0
824.0
1088.0
1048.0
1064.0
1088.0
1104.0
960.0
816.0
848.0
856.0
816.0
832.0
752.0
816.0
864.0
1024.0
896.0
832.0
776.0
800.0
1144.0
880.0
768.0
832.0
976.0
912.0
888.0
944.0
904.0
840.0
776.0
760.0
728.0
672.0
672.0
664.0
776.0
1224.0
1032.0
1000.0
936.0
880.0
824.0
800.0
784.0
776.0
744.0
736.0
720.0
712.0
696.0
712.0
680.0
712.0
872.0
1008.0
976.0
864.0
720.0
704.0
696.0
712.0
776.0
1000.0
1032.0
976.0
952.0
936.0
824.0
792.0
816.0
776.0
760.0
848.0
1048.0
960.0
920.0
808.0
728.0
728.0
728.0
768.0
960.0
768.0
720.0
704.0
696.0
720.0
696.0
696.0
704.0
784.0
768.0
720.0
696.0
760.0
960.0
1032.0
992.0
1008.0
1000.0
944.0
808.0
752.0
792.0
952.0
1104.0
1040.0
1016.0
840.0
808.0
904.0
1136.0
1064.0
1112.0
1120.0
1048.0
1016.0
1000.0
1040.0
1056.0
1064.0
1104.0
1032.0
1064.0
1024.0
1000.0
904.0
952.0
1128.0
1128.0
1008.0
952.0
960.0
928.0
904.0
896.0
880.0
840.0
736.0
968.0
920.0
776.0
744.0
880.0
1160.0
1136.0
968.0
1032.0
920.0
816.0
1216.0
1136.0
1120.0
1184.0
1160.0
1152.0
1160.0
1040.0
1096.0
1184.0
1192.0
1160.0
1000.0
1096.0
1192.0
1200.0
1120.0
992.0
1072.0
1120.0
1136.0
1112.0
1032.0
1096.0
1064.0
1128.0
1016.0
1024.0
1120.0
1120.0
1048.0
1040.0
976.0
936.0
976.0
984.0
888.0
896.0
936.0
1064.0
1112.0
1048.0
1040.0
1040.0
928.0
904.0
1088.0
1184.0
1144.0
1040.0
1000.0
976.0
984.0
808.0
736.0
808.0
944.0
936.0
1016.0
960.0
952.0
816.0
752.0
760.0
832.0
1056.0
1064.0
1024.0
944.0
992.0
1024.0
1016.0
1056.0
992.0
1016.0
1032.0
992.0
1144.0
1120.0
1088.0
1024.0
1120.0
1264.0
1256.0
1104.0
920.0
952.0
1184.0
1168.0
1072.0
1112.0
1096.0
1112.0
1224.0
1160.0
1064.0
1080.0
1064.0
1024.0
1000.0
1136.0000000000582
1128.0000000000582
967.9999999999418
839.9999999998836
952.0
984.0
1200.0000000000582
1231.9999999999418
1176.0000000000582
1080.0
1168.0
1176.0
1088.0
1016.0
1072.0
1120.0
1056.0
1120.0
1176.0
1160.0
1232.0
1240.0
1136.0
1040.0
904.0
784.0
792.0
1224.0
1232.0
1176.0
1152.0
1088.0
1080.0
1064.0
936.0
808.0
792.0
920.0
1144.0
1200.0
1144.0
1072.0
976.0
936.0
1008.0
880.0
736.0
664.0
680.0
624.0
616.0
600.0
600.0
608.0
608.0
592.0
592.0
600.0
632.0
704.0
816.0
928.0
968.0
952.0
944.0
912.0
888.0
856.0
912.0
992.0
1040.0
1024.0
1096.0
944.0
1072.0
1136.0
1056.0
1176.0
1160.0
1112.0
960.0
1064.0
1208.0
1176.0
1096.0
1080.0
1112.0
1160.0
1120.0
1072.0
1160.0
1152.0
1112.0
1224.0
1216.0
1184.0
1232.0
1256.0
1264.0
1240.0
1264.0
1168.0
1120.0
1096.0
