R-R Interval (Samples)
768.0
760.0
672.0
776.0
832.0
784.0
824.0
864.0
912.0
912.0
880.0
904.0
920.0
848.0
872.0
864.0
808.0
800.0
720.0
936.0
912.0
904.0
936.0
944.0
856.0
776.0
664.0
656.0
672.0
752.0
808.0
744.0
712.0
688.0
672.0
648.0
704.0
704.0
696.0
704.0
664.0
648.0
688.0
864.0
840.0
464.0
600.0
608.0
632.0
616.0
624.0
864.0
872.0
856.0
896.0
888.0
880.0
840.0
880.0
816.0
840.0
896.0
944.0
944.0
944.0
984.0
1008.0
960.0
1416.0
968.0
936.0
984.0
968.0
936.0
904.0
840.0
880.0
896.0
904.0
928.0
936.0
888.0
856.0
888.0
904.0
871.9999999999418
920.0000000001164
952.0
968.0000000001164
1256.0000000001164
936.0000000000582
847.9999999999418
928.0
928.0
848.0
816.0
752.0
696.0
704.0
696.0
672.0
672.0
848.0
888.0
896.0
912.0
904.0
888.0
848.0
768.0
680.0
640.0
656.0
936.0
824.0
856.0
824.0
832.0
728.0
712.0
904.0
928.0
936.0
952.0
960.0
896.0
920.0
944.0
952.0
944.0
944.0
960.0
936.0
856.0
904.0
1352.0
920.0
944.0
984.0
936.0
976.0
992.0
896.0
896.0
920.0
944.0
960.0
952.0
928.0
880.0
912.0
880.0
832.0
712.0
704.0
896.0
928.0
856.0
744.0
704.0
800.0
952.0
976.0
1032.0
1024.0
944.0
904.0
904.0
848.0
768.0
824.0
728.0
696.0
680.0
656.0
720.0
768.0
736.0
872.0
920.0
936.0
696.0
720.0
704.0
712.0
688.0
680.0
864.0
896.0
912.0
944.0
912.0
840.0
768.0
672.0
696.0
760.0
720.0
704.0
688.0
688.0
720.0
688.0
744.0
712.0
688.0
760.0
704.0
776.0
792.0
800.0
760.0
880.0
912.0
920.0
920.0
936.0
944.0
952.0
920.0
880.0
944.0
952.0
968.0
936.0
912.0
968.0
992.0
704.0
1032.0
1008.0
944.0
864.0
776.0
704.0
992.0
976.0
984.0
1016.0
1016.0
1016.0
936.0
832.0
936.0
960.0
952.0
976.0
1016.0
1024.0
824.0
1048.0
1088.0
1096.0
1056.0
1080.0
1096.0
1000.0
1024.0
968.0
920.0
952.0
1008.0
952.0
936.0
976.0
952.0
976.0
1008.0
960.0
1360.0
968.0
952.0
952.0
968.0
944.0
912.0
936.0
936.0
856.0
776.0
696.0
696.0
784.0
864.0
912.0
936.0
952.0
960.0
952.0
936.0
1208.0
896.0
888.0
856.0
768.0
728.0
728.0
712.0
720.0
752.0
736.0
888.0
896.0
888.0
896.0
912.0
896.0
896.0
888.0
888.0
896.0
904.0
912.0
936.0
720.0
776.0
744.0
720.0
720.0
712.0
792.0
768.0
760.0
832.0
784.0
736.0
712.0
688.0
768.0
888.0
840.0
840.0
816.0
736.0
744.0
736.0
712.0
768.0
840.0
1160.0
936.0
960.0
960.0
912.0
904.0
816.0
768.0
720.0
712.0
704.0
736.0
728.0
760.0
792.0
920.0
960.0
928.0
936.0
936.0
872.0
824.0
704.0
1088.0
896.0
880.0
864.0
816.0
720.0
704.0
688.0
680.0
672.0
680.0
712.0
920.0
944.0
976.0
968.0
936.0
920.0
824.0
704.0
704.0
760.0
928.0
952.0
520.0
944.0
760.0
704.0
688.0
752.0
912.0
920.0
920.0
872.0
816.0
944.0
952.0
976.0
984.0
984.0
976.0
976.0
984.0
1000.0
1008.0
1032.0
968.0
1128.0
1136.0
1128.0
1056.0
1016.0
992.0
976.0
968.0
968.0
952.0
904.0
752.0
768.0
792.0
952.0
968.0
944.0
944.0
952.0
696.0
768.0
928.0
920.0
928.0
912.0
904.0
912.0
904.0
880.0
800.0
776.0
744.0
768.0
920.0
960.0
984.0
952.0
1008.0
1008.0
968.0
960.0
