R-R Interval (Samples)
928.0
944.0
896.0
968.0
968.0
880.0
920.0
928.0
864.0
920.0
920.0
848.0
920.0
944.0
888.0
952.0
968.0
1248.0
920.0
864.0
904.0
872.0
952.0
880.0
920.0
848.0
888.0
840.0
832.0
800.0
768.0
736.0
696.0
704.0
744.0
872.0
856.0
840.0
888.0
896.0
992.0
888.0
920.0
880.0
912.0
928.0
872.0
904.0
920.0
888.0
888.0
928.0
920.0
912.0
928.0
912.0
896.0
848.0
872.0
888.0
912.0
848.0
784.0
872.0
904.0
872.0
936.0
936.0
872.0
904.0
864.0
912.0
880.0
896.0
880.0
824.0
831.9999999999418
847.9999999999418
840.0000000000582
792.0000000000582
824.0000000001164
848.0000000001164
856.0
832.0
856.0
967.9999999999418
904.0
920.0
871.9999999999418
904.0
903.9999999999418
864.0
912.0
928.0
880.0
944.0
952.0
896.0
960.0
952.0
936.0
1000.0
984.0
960.0
968.0
976.0
1384.0
976.0
968.0
904.0
960.0
952.0
888.0
928.0
936.0
896.0
944.0
976.0
976.0
1008.0
1000.0
920.0
880.0
920.0
920.0
864.0
808.0
1184.0
976.0
976.0
992.0
984.0
944.0
904.0
952.0
960.0
904.0
960.0
888.0
872.0
800.0
840.0
848.0
816.0
800.0
832.0
808.0
496.0
744.0
792.0
752.0
768.0
808.0
808.0
792.0
768.0
728.0
736.0
728.0
728.0
736.0
728.0
728.0
728.0
752.0
768.0
800.0
800.0
824.0
800.0
760.0
808.0
848.0
1000.0
848.0
856.0
864.0
800.0
832.0
784.0
760.0
792.0
880.0
872.0
888.0
864.0
784.0
792.0
792.0
808.0
824.0
832.0
880.0
872.0
880.0
832.0
880.0
864.0
800.0
824.0
864.0
872.0
832.0
832.0
816.0
816.0
832.0
864.0
880.0
856.0
800.0
784.0
776.0
784.0
720.0
752.0
752.0
760.0
760.0
1240.0
736.0
736.0
744.0
736.0
744.0
728.0
696.0
720.0
712.0
704.0
720.0
728.0
720.0
720.0
688.0
712.0
720.0
712.0
760.0
768.0
800.0
792.0
816.0
800.0
824.0
576.0
552.0
728.0
752.0
760.0
816.0
776.0
808.0
808.0
760.0
808.0
808.0
768.0
776.0
752.0
736.0
728.0
736.0
768.0
840.0
840.0
792.0
792.0
808.0
824.0
824.0
768.0
816.0
792.0
792.0
784.0
768.0
792.0
800.0
808.0
800.0
816.0
784.0
736.0
720.0
720.0
736.0
760.0
776.0
816.0
824.0
824.0
792.0
848.0
856.0
848.0
792.0
784.0
768.0
816.0
824.0
776.0
832.0
864.0
824.0
800.0
856.0
880.0
824.0
848.0
904.0
872.0
816.0
784.0
848.0
856.0
840.0
840.0
1160.0
768.0
776.0
784.0
808.0
800.0
824.0
832.0
848.0
848.0
912.0
880.0
832.0
880.0
880.0
840.0
896.0
896.0
848.0
888.0
912.0
904.0
504.0
824.0
904.0
832.0
880.0
896.0
840.0
888.0
904.0
864.0
808.0
792.0
848.0
880.0
824.0
872.0
872.0
840.0
800.0
824.0
840.0
816.0
832.0
872.0
968.0
808.0
816.0
776.0
728.0
752.0
744.0
736.0
728.0
728.0
744.0
760.0
736.0
760.0
784.0
816.0
768.0
800.0
832.0
840.0
824.0
864.0
856.0
816.0
848.0
928.0
888.0
832.0
872.0
856.0
832.0
728.0
848.0
856.0
856.0
832.0
848.0
872.0
904.0
856.0
888.0
896.0
864.0
880.0
928.0
920.0
856.0
912.0
920.0
888.0
864.0
928.0
888.0
856.0
784.0
728.0
832.0
832.0
840.0
856.0
872.0
896.0
824.0
880.0
912.0
848.0
1136.0
912.0
896.0
864.0
904.0
912.0
872.0
840.0
904.0
848.0
896.0
912.0
864.0
920.0
920.0
896.0
880.0
928.0
944.0
880.0
