R-Peaks (Sample Index),R-R Interval (Samples)
100029,520.0
100056,540.0
100082,520.0
100109,540.0
100135,520.0
100161,520.0
100188,540.0
100215,540.0
100242,540.0
100268,520.0
100295,540.0
100322,540.0
100348,520.0
100375,540.0
100402,540.0
100429,540.0
100456,540.0
100483,540.0
100509,520.0
100536,540.0
100563,540.0
100590,540.0
100617,540.0
100643,520.0
100670,540.0
100697,540.0
100724,540.0
100750,520.0
100777,540.0
100803,520.0
100830,540.0
100857,540.0
100884,540.0
100910,520.0
100937,540.0
100964,540.0
100990,520.0
101017,540.0
101044,540.0
101071,540.0
101097,520.0
101124,540.0
101151,540.0
101177,520.0
101204,540.0
101230,520.0
101257,540.0
101283,520.0
101310,540.0
101336,520.0
101362,520.0
101388,520.0
101414,520.0
101440,520.0
101467,540.0
101493,520.0
101519,520.0
101546,540.0
101572,520.0
101598,520.0
101624,520.0
101651,540.0
101677,520.0
101704,540.0
101730,520.0
101756,520.0
101783,540.0
101809,520.0
101835,520.0
101862,540.0
101888,520.0
101915,540.0
101941,520.0
101968,540.0
101994,520.0
102020,520.0
102047,540.0
102073,520.0
102100,540.0
102127,540.0
102154,540.0
102181,540.0
102207,520.0
102234,540.0
102261,540.0
102288,540.0
102315,540.0
102342,540.0
102369,540.0
102395,520.0
102422,540.0
102449,540.0
102475,520.0
102502,540.0
102529,540.0
102555,520.0
102582,540.0
102608,520.0
102635,540.0
102661,520.0
102688,540.0
102714,520.0
102741,540.0
102767,520.0
102794,540.0
102820,520.0
102846,520.0
102873,540.0
102900,540.0
102927,540.0
102954,540.0
102981,540.0
103008,540.0
103035,540.0
103062,540.0
103089,540.0
103116,540.0
103143,540.0
103170,540.0
103197,540.0
103223,520.0
103250,540.0
103276,520.0
103303,540.0
103329,520.0
103356,540.0
103382,520.0
103409,540.0
103435,520.0
103461,520.0
103487,520.0
103513,520.0
103540,540.0
103566,520.0
103592,520.0
103618,520.0
103644,520.0
103671,540.0
103697,520.0
103723,520.0
103750,540.0
103777,540.0
103803,520.0
103830,540.0
103856,520.0
103883,540.0
103909,520.0
103936,540.0
103963,540.0
103990,540.0
104017,540.0
104043,520.0
104070,540.0
104097,540.0
104123,520.0
104150,540.0
104177,540.0
104204,540.0
104231,540.0
104258,540.0
104284,520.0
104311,540.0
104338,540.0
104364,520.0
104391,540.0
104418,540.0
104444,520.0
104471,540.0
104497,520.0
104523,520.0
104550,540.0
104576,520.0
104602,520.0
104629,540.0
104655,520.0
104681,520.0
104708,540.0
104734,520.0
104761,540.0
104787,520.0
104814,540.0
104841,540.0
104867,520.0
104894,540.0
104920,520.0
104947,540.0
104973,520.0
105000,540.0
105026,520.0
105053,540.0
105079,520.0
105105,520.0
105132,540.0
105158,520.0
105184,520.0
105211,540.0
105237,520.0
105263,520.0
105290,540.0
105316,520.0
105343,540.0
105369,520.0
105396,540.0
105423,540.0
105450,540.0
105477,540.0
105504,540.0
105531,540.0
105558,540.0
105585,540.0
105612,540.0
105639,540.0
105666,540.0
105693,540.0
105719,520.0
105746,540.0
105772,520.0
105799,540.0
105826,540.0
105852,520.0
105879,540.0
105905,520.0
105932,540.0
105958,520.0
105985,540.0
106011,520.0
106038,540.0
106065,540.0
106092,540.0
106119,540.0
106146,540.0
106173,540.0
106200,540.0
106226,520.0
106253,540.0
106280,540.0
106307,540.0
106334,540.0
106360,520.0
106386,520.0
106413,540.0
106439,520.0
106466,540.0
106492,520.0
106518,520.0
106545,540.0
106571,520.0
106597,520.0
106624,540.0
106650,520.0
106676,520.0
106703,540.0
106729,520.0
106756,540.0
106782,520.0
106809,540.0
106836,540.0
106863,540.0
106890,540.0
106917,540.0
106944,540.0
106971,540.0
106998,540.0
107025,540.0
107052,540.0
107079,540.0
107106,540.0
107132,520.0
107159,540.0
107185,520.0
107212,540.0
107238,520.0
107265,540.0
107291,520.0
107317,520.0
107344,540.0
107370,520.0
107396,520.0
107422,520.0
107449,540.0
107475,520.0
107502,540.0
107529,540.0
107555,520.0
107582,540.0
107608,520.0
107635,540.0
107661,520.0
107687,520.0
107714,540.0
107740,520.0
107767,540.0
107793,520.0
107819,520.0
107845,520.0
107872,540.0
107898,520.0
107925,540.0
107951,520.0
107978,540.0
108005,540.0
108031,520.0
108058,540.0
108085,540.0
108112,540.0
108139,540.0
108166,540.0
108192,520.0
108219,540.0
108246,540.0
108273,540.0
108299,520.0
108326,540.0
108353,540.0
108380,540.0
108407,540.0
108433,520.0
108460,540.0
108487,540.0
108513,520.0
108540,540.0
108567,540.0
108593,520.0
108620,540.0
108646,520.0
108673,540.0
108700,540.0
108727,540.0
108754,540.0
108781,540.0
108808,540.0
108834,520.0
108861,540.0
108888,540.0
108915,540.0
108941,520.0
108968,540.0
108994,520.0
109021,540.0
109047,520.0
109074,540.0
109101,540.0
109128,540.0
109154,520.0
109181,540.0
109207,520.0
109234,540.0
109261,540.0
109287,520.0
109314,540.0
109341,540.0
109367,520.0
109393,520.0
109420,540.0
109446,520.0
109472,520.0
109499,540.0
109525,520.0
109551,520.0
109577,520.0
109604,540.0
109630,520.0
109656,520.0
109683,540.0
109709,520.0
109735,520.0
109762,540.0
109788,520.0
109814,520.0
109841,540.0
109868,540.0
109894,520.0
109921,540.0
109948,540.0
109974,520.0
110001,540.0
110027,520.0
110054,540.0
110081,540.0
110107,520.0
110134,540.0
110160,520.0
110187,540.0
110213,520.0
110239,520.0
110266,540.0
110292,520.0
110318,520.0
110345,540.0
110371,520.0
110397,520.0
110423,520.0
110449,520.0
110476,540.0
110502,520.0
110529,540.0
110555,520.0
110582,540.0
110608,520.0
110635,540.0
110661,520.0
110688,540.0
110715,540.0
110742,540.0
110769,540.0
110795,520.0
110822,540.0
110849,540.0
110876,540.0
110902,520.0
110929,540.0
110956,540.0
110983,540.0
111010,540.0
111037,540.0
111063,520.0
111090,540.0
111117,540.0
111143,520.0
111170,540.0
111197,540.0
111223,520.0
111249,520.0
111276,540.0
111302,520.0
111329,540.0
111355,520.0
111382,540.0
111409,540.0
111435,520.0
111462,540.0
111489,540.0
111515,520.0
111542,540.0
111569,540.0
111596,540.0
111622,520.0
111649,540.0
111675,520.0
111702,540.0
111728,520.0
111755,540.0
111782,540.0
111808,520.0
111835,540.0
111861,520.0
111888,540.0
111914,520.0
111941,540.0
111968,540.0
111994,520.0
112021,540.0
112048,540.0
112074,520.0
112101,540.0
112127,520.0
112154,540.0
112180,520.0
112207,540.0
112233,520.0
112260,540.0
112287,540.0
112314,540.0
112340,520.0
112367,540.0
112394,540.0
112422,560.0
112449,540.0
112475,520.0
112502,540.0
112529,540.0
112557,560.0
112584,540.0
112611,540.0
112638,540.0
112665,540.0
112692,540.0
112719,540.0
112746,540.0
112773,540.0
112800,540.0
112827,540.0
112854,540.0
112881,540.0
112907,520.0
112934,540.0
112961,540.0
112988,540.0
113015,540.0
113042,540.0
113069,540.0
113096,540.0
113122,520.0
113149,540.0
113176,540.0
113203,540.0
113230,540.0
113257,540.0
113283,520.0
113310,540.0
113337,540.0
113363,520.0
113390,540.0
113417,540.0
113444,540.0
113470,520.0
113497,540.0
113524,540.0
113550,520.0
113577,540.0
113604,540.0
113631,540.0
113658,540.0
113685,540.0
113712,540.0
113739,540.0
113766,540.0
113792,520.0
113820,560.0
113847,540.0
113874,540.0
113901,540.0
113928,540.0
113954,520.0
113981,540.0
114007,520.0
114034,540.0
114061,540.0
114087,520.0
114114,540.0
114140,520.0
114166,520.0
114193,540.0
114219,520.0
114245,520.0
114271,520.0
114297,520.0
114323,520.0
114350,540.0
114376,520.0
114402,520.0
114428,520.0
114455,540.0
114481,520.0
114508,540.0
114535,540.0
114561,520.0
114588,540.0
114614,520.0
114641,540.0
114667,520.0
114694,540.0
114720,520.0
114747,540.0
114773,520.0
114799,520.0
114825,520.0
114852,540.0
114878,520.0
114905,540.0
114931,520.0
114958,540.0
114984,520.0
115011,540.0
115037,520.0
115064,540.0
115090,520.0
115117,540.0
115144,540.0
115170,520.0
115197,540.0
115224,540.0
115251,540.0
115278,540.0
115304,520.0
115331,540.0
115358,540.0
115384,520.0
115411,540.0
115438,540.0
115464,520.0
115491,540.0
115518,540.0
115545,540.0
115572,540.0
115598,520.0
115625,540.0
115653,560.0
115680,540.0
115707,540.0
115734,540.0
115761,540.0
115788,540.0
115815,540.0
115841,520.0
115868,540.0
115895,540.0
115921,520.0
115948,540.0
115974,520.0
116001,540.0
116027,520.0
116054,540.0
116080,520.0
116107,540.0
116133,520.0
116160,540.0
116186,520.0
116213,540.0
116239,520.0
116266,540.0
116293,540.0
116320,540.0
116347,540.0
116374,540.0
116401,540.0
116428,540.0
116455,540.0
116483,560.0
116510,540.0
116537,540.0
116564,540.0
116591,540.0
116617,520.0
116644,540.0
116670,520.0
116697,540.0
116723,520.0
116750,540.0
116776,520.0
116803,540.0
116829,520.0
116855,520.0
116882,540.0
116909,540.0
116935,520.0
116962,540.0
116989,540.0
117015,520.0
117042,540.0
117069,540.0
117096,540.0
117122,520.0
117149,540.0
117176,540.0
117203,540.0
117230,540.0
117256,520.0
117283,540.0
117310,540.0
117337,540.0
117364,540.0
117391,540.0
117418,540.0
117444,520.0
117471,540.0
117498,540.0
117525,540.0
117552,540.0
117579,540.0
117606,540.0
117632,520.0
117659,540.0
117685,520.0
117712,540.0
117739,540.0
117766,540.0
117792,520.0
