R-Peaks (Sample Index),R-R Interval (Samples)
21,540.0
47,520.0
74,540.0
100,520.0
126,520.0
153,540.0
180,540.0
206,520.0
233,540.0
259,520.0
285,520.0
312,540.0
338,520.0
365,540.0
391,520.0
418,540.0
444,520.0
471,540.0
497,520.0
524,540.0
550,520.0
576,520.0
603,540.0
629,520.0
655,520.0
681,520.0
708,540.0
734,520.0
760,520.0
786,520.0
813,540.0
839,520.0
865,520.0
891,520.0
917,520.0
943,520.0
969,520.0
996,540.0
1022,520.0
1048,520.0
1074,520.0
1100,520.0
1127,540.0
1153,520.0
1180,540.0
1206,520.0
1232,520.0
1259,540.0
1285,520.0
1311,520.0
1337,520.0
1363,520.0
1389,520.0
1415,520.0
1441,520.0
1467,520.0
1493,520.0
1518,500.0
1544,520.0
1570,520.0
1595,500.0
1621,520.0
1647,520.0
1673,520.0
1699,520.0
1725,520.0
1751,520.0
1777,520.0
1803,520.0
1829,520.0
1855,520.0
1881,520.0
1907,520.0
1933,520.0
1959,520.0
1985,520.0
2011,520.0
2037,520.0
2063,520.0
2088,500.0
2115,540.0
2141,520.0
2167,520.0
2193,520.0
2219,520.0
2245,520.0
2270,500.0
2297,540.0
2323,520.0
2349,520.0
2375,520.0
2401,520.0
2427,520.0
2453,520.0
2479,520.0
2505,520.0
2531,520.0
2557,520.0
2583,520.0
2609,520.0
2634,500.0
2660,520.0
2686,520.0
2711,500.0
2737,520.0
2763,520.0
2789,520.0
2814,500.0
2840,520.0
2866,520.0
2892,520.0
2918,520.0
2945,540.0
2971,520.0
2997,520.0
3023,520.0
3049,520.0
3076,540.0
3102,520.0
3128,520.0
3154,520.0
3181,540.0
3207,520.0
3233,520.0
3259,520.0
3285,520.0
3311,520.0
3337,520.0
3363,520.0
3389,520.0
3415,520.0
3441,520.0
3467,520.0
3493,520.0
3519,520.0
3545,520.0
3571,520.0
3597,520.0
3623,520.0
3649,520.0
3675,520.0
3701,520.0
3727,520.0
3753,520.0
3779,520.0
3806,540.0
3832,520.0
3858,520.0
3884,520.0
3910,520.0
3937,540.0
3963,520.0
3990,540.0
4016,520.0
4042,520.0
4068,520.0
4095,540.0
4121,520.0
4148,540.0
4174,520.0
4200,520.0
4226,520.0
4252,520.0
4278,520.0
4305,540.0
4331,520.0
4357,520.0
4383,520.0
4409,520.0
4435,520.0
4461,520.0
4487,520.0
4513,520.0
4539,520.0
4565,520.0
4591,520.0
4616,500.0
4642,520.0
4668,520.0
4694,520.0
4720,520.0
4746,520.0
4772,520.0
4798,520.0
4824,520.0
4850,520.0
4877,540.0
4903,520.0
4929,520.0
4955,520.0
4981,520.0
5007,520.0
5033,520.0
5059,520.0
5086,540.0
5112,520.0
5138,520.0
5164,520.0
5190,520.0
5217,540.0
5243,520.0
5269,520.0
5296,540.0
5322,520.0
5348,520.0
5375,540.0
5401,520.0
5427,520.0
5453,520.0
5480,540.0
5506,520.0
5532,520.0
5558,520.0
5584,520.0
5610,520.0
5636,520.0
5662,520.0
5688,520.0
5714,520.0
5740,520.0
5766,520.0
5792,520.0
5818,520.0
5845,540.0
5871,520.0
5897,520.0
5923,520.0
5949,520.0
5975,520.0
6001,520.0
6027,520.0
6053,520.0
6079,520.0
6106,540.0
6132,520.0
6157,500.0
6183,520.0
6209,520.0
6235,520.0
6261,520.0
6287,520.0
6313,520.0
6339,520.0
6365,520.0
6391,520.0
6417,520.0
6443,520.0
6469,520.0
6494,500.0
6520,520.0
6546,520.0
6572,520.0
6597,500.0
6623,520.0
6649,520.0
6675,520.0
6701,520.0
6727,520.0
6752,500.0
6778,520.0
6804,520.0
6831,540.0
6857,520.0
6883,520.0
6909,520.0
6935,520.0
6961,520.0
6988,540.0
7014,520.0
7040,520.0
7066,520.0
7092,520.0
7118,520.0
7144,520.0
7170,520.0
7196,520.0
7222,520.0
7248,520.0
7274,520.0
7299,500.0
7325,520.0
7351,520.0
7377,520.0
7403,520.0
7429,520.0
7455,520.0
7481,520.0
7507,520.0
7533,520.0
7559,520.0
7585,520.0
7611,520.0
7637,520.0
7663,520.0
7689,520.0
7715,520.0
7742,540.0
7768,520.0
7794,520.0
7820,520.0
7846,520.0
7872,520.0
7898,520.0
7924,520.0
7950,520.0
7976,520.0
8001,500.0
8027,520.0
8053,520.0
8079,520.0
8105,520.0
8130,500.0
8156,520.0
8182,520.0
8208,520.0
8234,520.0
8260,520.0
8286,520.0
8312,520.0
8338,520.0
8364,520.0
8390,520.0
8416,520.0
8442,520.0
8468,520.0
8494,520.0
8520,520.0
8546,520.0
8572,520.0
8598,520.0
8624,520.0
8650,520.0
8676,520.0
8702,520.0
8728,520.0
8754,520.0
8780,520.0
8806,520.0
8832,520.0
8858,520.0
8884,520.0
8910,520.0
8936,520.0
8962,520.0
8988,520.0
9014,520.0
9041,540.0
9067,520.0
9093,520.0
9119,520.0
9145,520.0
9171,520.0
9197,520.0
9223,520.0
9249,520.0
9275,520.0
9301,520.0
9327,520.0
9353,520.0
9378,500.0
9404,520.0
9430,520.0
