R-Peaks (Sample Index),R-R Interval (Samples)
700020,540.0
700047,540.0
700073,520.0
700099,520.0
700126,540.0
700152,520.0
700178,520.0
700204,520.0
700231,540.0
700257,520.0
700284,540.0
700310,520.0
700337,540.0
700364,540.0
700390,520.0
700417,540.0
700444,540.0
700472,560.0
700499,540.0
700526,540.0
700553,540.0
700580,540.0
700607,540.0
700633,520.0
700660,540.0
700687,540.0
700713,520.0
700740,540.0
700766,520.0
700792,520.0
700819,540.0
700845,520.0
700871,520.0
700897,520.0
700923,520.0
700949,520.0
700976,540.0
701002,520.0
701028,520.0
701054,520.0
701081,540.0
701107,520.0
701133,520.0
701160,540.0
701187,540.0
701214,540.0
701240,520.0
701267,540.0
701294,540.0
701320,520.0
701347,540.0
701374,540.0
701400,520.0
701427,540.0
701454,540.0
701507,1060.0
701508,20.0
701534,520.0
701561,540.0
701588,540.0
701614,520.0
701641,540.0
701667,520.0
701694,540.0
701720,520.0
701746,520.0
701772,520.0
701798,520.0
701824,520.0
701851,540.0
701877,520.0
701904,540.0
701930,520.0
701956,520.0
701983,540.0
702010,540.0
702038,560.0
702065,540.0
702093,560.0
702120,540.0
702147,540.0
702174,540.0
702201,540.0
702229,560.0
702256,540.0
702284,560.0
702311,540.0
702338,540.0
702365,540.0
702393,560.0
702420,540.0
702448,560.0
702475,540.0
702502,540.0
702529,540.0
702556,540.0
702583,540.0
702611,560.0
702638,540.0
702665,540.0
702692,540.0
702719,540.0
702746,540.0
702774,560.0
702802,560.0
702830,560.0
702857,540.0
702885,560.0
702912,540.0
702939,540.0
702967,560.0
702994,540.0
703022,560.0
703048,520.0
703076,560.0
703103,540.0
703130,540.0
703157,540.0
703185,560.0
703212,540.0
703238,520.0
703265,540.0
703292,540.0
703319,540.0
703345,520.0
703372,540.0
703398,520.0
703425,540.0
703451,520.0
703477,520.0
703503,520.0
703530,540.0
703556,520.0
703582,520.0
703609,540.0
703635,520.0
703661,520.0
703688,540.0
703715,540.0
703742,540.0
703769,540.0
703796,540.0
703822,520.0
703849,540.0
703876,540.0
703903,540.0
703930,540.0
703957,540.0
703984,540.0
704011,540.0
704037,520.0
704064,540.0
704092,560.0
704118,520.0
704145,540.0
704172,540.0
704198,520.0
704225,540.0
704252,540.0
704279,540.0
704305,520.0
704331,520.0
704358,540.0
704385,540.0
704411,520.0
704438,540.0
704465,540.0
704491,520.0
704518,540.0
704545,540.0
704572,540.0
704599,540.0
704626,540.0
704653,540.0
704679,520.0
704706,540.0
704733,540.0
704761,560.0
704788,540.0
704815,540.0
704842,540.0
704869,540.0
